## [iView]
## Converted from:	C:\Users\iView X\Desktop\Results\speed-acc-novel-child-gaze-order1\SAN-080918-08-[4f07843d-2d37-4e05-a9f4-6ce2a472e2e7]\SAN-080918-08-eye_data.idf
## Date:	09.08.2018 13:35:34
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	11321                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	SAN-080918-08                                                                                                                                                                                                                                                   
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1044601-1524//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
927301730	SMP	1	1601.97	588.87	1331.92	621.74	21.86	21.86	3.80	21.82	21.82	3.93	1602.53	590.96	1612.90	590.80	1336.58	623.40	1346.31	623.30	1665.74	973.35	1688.19	1013.88	0	1	1	2	-1	-1	-47.69	30.45	569.40	0.38	25.51	590.86	0.29	0.02	-0.96	0.36	0.02	-0.93	 -1	
927335069	SMP	1	1604.59	589.29	1334.17	621.55	21.89	21.89	3.79	21.87	21.87	3.92	1605.18	591.47	1615.37	591.29	1338.96	623.07	1348.52	622.98	1665.39	973.00	1688.15	1014.44	0	1	1	2	-1	-1	-48.19	30.38	569.86	-0.05	25.58	591.04	0.29	0.03	-0.96	0.36	0.02	-0.93	 -1	
927368384	SMP	1	1607.21	589.78	1336.59	621.24	22.07	22.07	3.79	22.17	22.17	3.92	1607.65	591.88	1618.11	591.69	1341.32	622.75	1350.90	622.75	1663.74	973.64	1687.24	1014.08	0	1	1	2	-1	-1	-48.57	30.25	568.79	-0.49	25.63	591.01	0.29	0.02	-0.96	0.36	0.02	-0.93	 -1	
927401733	SMP	1	1609.83	589.91	1338.84	620.60	21.96	21.96	3.79	21.87	21.87	3.91	1610.43	591.98	1620.70	591.81	1343.51	622.20	1353.25	622.13	1663.22	975.36	1687.06	1012.52	0	1	1	2	-1	-1	-49.09	30.25	569.16	-0.91	25.71	590.29	0.29	0.02	-0.96	0.36	0.02	-0.93	 -1	
927435024	SMP	1	1612.05	589.75	1340.95	619.94	22.11	22.11	3.79	22.03	22.03	3.91	1612.59	591.88	1623.01	591.69	1345.52	621.49	1355.31	621.38	1662.28	975.20	1686.49	1012.90	0	1	1	2	-1	-1	-49.43	30.24	568.48	-1.29	25.82	589.71	0.29	0.02	-0.96	0.36	0.02	-0.93	 -1	
927468406	SMP	1	1613.74	589.42	1342.33	618.92	22.34	22.34	3.79	22.06	22.06	3.91	1614.26	591.53	1624.55	591.34	1347.01	620.53	1356.57	620.41	1660.72	975.91	1686.39	1013.07	0	1	1	2	-1	-1	-49.73	30.31	568.60	-1.55	26.02	590.24	0.29	0.02	-0.96	0.36	0.02	-0.93	 -1	
927501741	SMP	1	1614.30	588.99	1342.90	617.95	22.33	22.33	3.80	22.09	22.09	3.91	1614.72	591.15	1625.15	590.94	1347.49	619.56	1357.22	619.45	1658.73	976.76	1684.89	1012.95	0	1	1	2	-1	-1	-49.77	30.34	568.00	-1.66	26.17	589.43	0.29	0.02	-0.96	0.36	0.02	-0.93	 -1	
927535029	SMP	1	1614.35	588.65	1342.99	617.13	22.52	22.52	3.81	22.36	22.36	3.92	1614.78	590.60	1625.20	590.44	1347.54	618.72	1357.30	618.70	1657.63	978.53	1683.33	1011.89	0	1	1	2	-1	-1	-49.75	30.41	567.56	-1.67	26.29	588.83	0.29	0.02	-0.96	0.36	0.02	-0.93	 -1	
927568395	SMP	1	1614.14	588.16	1342.75	616.33	22.79	22.79	3.82	22.44	22.44	3.92	1614.65	590.25	1625.03	590.01	1347.36	617.97	1357.13	617.86	1656.15	979.77	1682.82	1010.97	0	1	1	2	-1	-1	-49.71	30.48	567.44	-1.63	26.42	588.38	0.29	0.02	-0.96	0.36	0.02	-0.93	 -1	
927601691	SMP	1	1614.38	587.50	1342.87	614.86	22.85	22.85	3.84	22.47	22.47	3.93	1614.80	589.49	1625.20	589.32	1347.44	616.48	1357.19	616.38	1654.95	980.57	1680.77	1010.60	0	1	1	2	-1	-1	-49.70	30.59	567.06	-1.64	26.68	588.04	0.29	0.02	-0.96	0.36	0.02	-0.93	 -1	
927635135	SMP	1	1616.38	586.35	1344.52	612.12	22.86	22.86	3.85	22.53	22.53	3.94	1616.92	588.41	1627.22	588.23	1349.21	613.58	1358.76	613.48	1654.81	981.08	1679.85	1012.17	0	1	1	2	-1	-1	-50.09	30.79	567.19	-1.96	27.25	588.59	0.29	0.02	-0.96	0.36	0.01	-0.93	 -1	
927668352	SMP	1	1621.20	584.70	1348.80	608.39	22.90	22.90	3.86	22.72	22.72	3.95	1621.75	586.68	1632.18	586.52	1353.44	609.83	1363.17	609.80	1655.04	982.38	1679.10	1013.94	0	1	1	2	-1	-1	-50.93	31.07	566.72	-2.76	27.91	587.87	0.29	0.02	-0.96	0.36	0.01	-0.93	 -1	
927701686	SMP	1	1627.80	583.41	1354.78	604.56	22.89	22.89	3.87	22.78	22.78	3.96	1628.51	585.45	1638.77	585.22	1359.37	606.17	1369.07	606.11	1656.56	983.67	1677.07	1012.78	0	1	1	2	-1	-1	-52.15	31.32	567.02	-3.86	28.58	587.68	0.30	0.02	-0.95	0.36	0.01	-0.93	 -1	
927735038	SMP	1	1643.48	577.83	1368.15	596.44	23.21	23.21	3.89	23.15	23.15	3.98	1639.72	581.97	1650.19	581.78	1369.40	600.32	1379.33	600.17	1247.14	788.82	1341.27	800.52	0	1	1	2	-1	-1	-54.13	31.90	566.38	-5.74	29.62	586.45	0.14	0.09	-0.99	0.24	0.10	-0.97	 -1	
927768433	SMP	1	0.00	0.00	1382.77	590.76	0.00	0.00	0.00	22.34	22.34	3.97	0.00	0.00	0.00	0.00	1379.75	595.19	1389.92	595.32	0.00	0.00	947.09	770.26	0	0	1	1	-1	-1	0.00	0.00	0.00	-7.65	30.41	583.88	0.00	0.00	0.00	0.09	0.12	-0.99	 -1	
927801673	SMP	1	1668.28	572.55	1393.09	587.77	22.52	22.52	3.88	23.55	23.55	4.00	1658.90	578.49	1669.29	578.37	1388.13	593.40	1398.13	593.50	745.05	626.22	760.55	652.01	0	1	1	2	-1	-1	-57.56	32.52	566.38	-9.18	30.74	583.81	-0.06	0.16	-0.99	0.02	0.16	-0.99	 -1	
927834994	SMP	1	1673.99	573.38	1398.55	587.05	22.96	22.96	3.89	23.56	23.56	4.02	1664.37	579.15	1674.70	579.05	1393.51	592.46	1403.46	592.59	731.80	633.89	755.17	663.99	0	1	1	2	-1	-1	-58.55	32.41	566.50	-10.17	30.89	583.38	-0.07	0.15	-0.99	0.01	0.15	-0.99	 -1	
927868319	SMP	1	1678.71	574.17	1403.16	586.85	22.98	22.98	3.90	24.04	24.04	4.06	1669.08	579.87	1679.50	579.71	1397.99	592.22	1408.04	592.39	728.85	639.65	750.62	667.80	0	1	1	2	-1	-1	-59.38	32.27	566.27	-10.98	30.86	581.92	-0.06	0.15	-0.99	0.01	0.15	-0.99	 -1	
927901651	SMP	1	1682.18	575.30	1406.58	587.35	23.25	23.25	3.91	23.90	23.90	4.08	1672.74	580.95	1683.04	580.69	1401.63	592.73	1411.60	592.90	730.78	645.01	753.20	668.19	0	1	1	2	-1	-1	-60.04	32.09	566.38	-11.64	30.75	581.71	-0.06	0.15	-0.99	0.02	0.15	-0.99	 -1	
927934989	SMP	1	1684.55	575.78	1409.10	588.07	23.05	23.05	3.92	24.21	24.21	4.10	1675.08	581.49	1685.52	581.44	1404.00	593.44	1414.06	593.53	732.54	643.86	752.01	671.24	0	1	1	2	-1	-1	-60.45	31.96	566.13	-12.06	30.57	580.54	-0.05	0.15	-0.99	0.02	0.15	-0.99	 -1	
927968325	SMP	1	1688.61	577.63	1413.05	589.79	23.53	23.53	3.94	24.21	24.21	4.12	1677.49	582.51	1687.74	582.50	1406.65	594.83	1416.66	594.74	581.80	686.67	630.79	700.32	0	1	1	2	-1	-1	-60.89	31.80	566.44	-12.54	30.31	580.22	-0.12	0.12	-0.99	-0.03	0.14	-0.99	 -1	
928001712	SMP	1	1694.77	582.52	1421.16	595.15	23.38	23.38	3.95	24.31	24.31	4.14	1680.96	585.06	1690.95	584.99	1411.20	597.74	1421.29	597.79	308.17	952.78	275.90	979.51	0	1	1	2	-1	-1	-61.66	31.43	567.96	-13.36	29.71	579.18	-0.22	0.04	-0.97	-0.16	0.05	-0.99	 -1	
928035095	SMP	1	1694.74	582.91	1420.56	595.80	23.59	23.59	3.97	24.23	24.23	4.16	1680.69	585.41	1690.70	585.29	1410.49	598.35	1420.42	598.41	294.62	942.08	265.06	967.74	0	1	1	2	-1	-1	-61.72	31.42	568.93	-13.22	29.61	579.54	-0.23	0.04	-0.97	-0.17	0.05	-0.98	 -1	
928068320	SMP	1	1693.90	583.01	1419.47	595.94	23.60	23.60	3.98	24.31	24.31	4.17	1679.87	585.51	1689.96	585.37	1409.37	598.49	1419.40	598.62	292.12	934.99	263.30	958.94	0	1	1	2	-1	-1	-61.62	31.43	569.33	-13.01	29.54	578.78	-0.23	0.04	-0.97	-0.17	0.05	-0.98	 -1	
928101662	SMP	1	1693.27	582.86	1418.55	595.79	23.61	23.61	4.00	24.36	24.36	4.18	1679.22	585.26	1689.17	585.30	1408.41	598.34	1418.40	598.39	286.60	929.54	260.41	959.82	0	1	1	2	-1	-1	-61.69	31.56	571.17	-12.82	29.57	578.60	-0.23	0.04	-0.97	-0.17	0.05	-0.98	 -1	
928134986	SMP	1	1692.64	582.51	1417.82	595.32	23.88	23.88	4.02	24.40	24.40	4.19	1678.60	584.99	1688.64	584.91	1407.71	597.77	1417.58	597.80	285.15	929.48	257.79	962.60	0	1	1	2	-1	-1	-61.61	31.63	571.38	-12.69	29.69	578.96	-0.23	0.04	-0.97	-0.17	0.04	-0.98	 -1	
928168316	SMP	1	1692.51	582.11	1417.19	594.66	23.83	23.83	4.04	24.51	24.51	4.20	1678.33	584.47	1688.28	584.37	1407.10	597.17	1417.16	597.21	278.11	931.24	259.12	963.23	0	1	1	2	-1	-1	-61.70	31.80	572.72	-12.58	29.76	578.13	-0.24	0.03	-0.97	-0.17	0.04	-0.98	 -1	
928201618	SMP	1	1692.36	581.43	1417.00	593.76	23.95	23.95	4.06	24.50	24.50	4.21	1678.22	583.87	1688.30	583.72	1406.90	596.36	1416.95	596.43	277.42	931.72	259.57	962.21	0	1	1	2	-1	-1	-61.66	31.90	572.51	-12.54	29.89	577.87	-0.24	0.03	-0.97	-0.17	0.05	-0.98	 -1	
928234944	SMP	1	1692.37	581.07	1416.93	593.05	24.05	24.05	4.08	24.69	24.69	4.22	1678.33	583.46	1688.35	583.34	1406.84	595.57	1416.81	595.61	276.84	932.63	259.28	962.83	0	1	1	2	-1	-1	-61.77	32.02	573.33	-12.52	30.04	577.84	-0.23	0.03	-0.97	-0.17	0.04	-0.98	 -1	
928268277	SMP	1	1692.62	580.89	1416.95	592.85	24.17	24.17	4.10	24.80	24.80	4.24	1678.44	583.36	1688.63	583.21	1406.82	595.38	1416.85	595.46	275.47	932.49	259.01	962.82	0	1	1	2	-1	-1	-61.74	32.01	572.72	-12.51	30.06	577.70	-0.23	0.03	-0.97	-0.17	0.04	-0.98	 -1	
928301620	SMP	1	1692.96	581.13	1417.03	592.92	24.44	24.44	4.12	24.89	24.89	4.25	1678.79	583.48	1688.92	583.34	1406.99	595.47	1417.01	595.51	273.81	933.72	259.93	962.83	0	1	1	2	-1	-1	-61.85	32.01	573.26	-12.55	30.05	577.77	-0.24	0.03	-0.97	-0.17	0.04	-0.98	 -1	
928334944	SMP	1	1693.42	581.35	1417.47	593.29	24.31	24.31	4.14	24.91	24.91	4.26	1679.24	583.70	1689.34	583.55	1407.29	595.73	1417.42	595.76	272.22	934.55	259.46	964.19	0	1	1	2	-1	-1	-61.97	31.99	573.61	-12.60	29.98	577.39	-0.24	0.03	-0.97	-0.17	0.04	-0.98	 -1	
928368293	SMP	1	1693.94	581.60	1417.74	593.59	24.60	24.60	4.16	25.27	25.27	4.29	1679.78	583.95	1689.88	583.83	1407.74	596.11	1417.72	596.17	269.74	935.70	259.36	964.63	0	1	1	2	-1	-1	-62.09	31.95	573.77	-12.67	29.92	577.52	-0.24	0.03	-0.97	-0.17	0.04	-0.99	 -1	
928401602	SMP	1	1694.41	581.96	1418.22	593.94	24.60	24.60	4.18	25.19	25.19	4.30	1680.24	584.35	1690.46	584.16	1408.06	596.42	1418.12	596.48	268.71	936.57	259.22	965.48	0	1	1	2	-1	-1	-62.15	31.87	573.46	-12.74	29.86	577.38	-0.23	0.03	-0.97	-0.17	0.04	-0.98	 -1	
928434943	SMP	1	1694.68	581.98	1418.32	593.75	24.87	24.87	4.20	25.46	25.46	4.32	1680.64	584.33	1690.78	584.28	1408.35	596.44	1418.46	596.50	268.33	936.89	261.86	963.95	0	1	1	2	-1	-1	-62.23	31.87	573.65	-12.79	29.84	577.08	-0.23	0.03	-0.97	-0.16	0.05	-0.99	 -1	
928468272	SMP	1	1687.65	574.01	1410.98	586.09	24.81	24.81	4.22	25.15	25.15	4.33	1676.98	580.87	1687.41	580.63	1405.22	592.84	1415.30	592.85	631.20	534.99	693.99	561.69	0	1	1	2	-1	-1	-61.46	32.45	572.42	-12.21	30.49	576.95	-0.10	0.19	-0.98	-0.01	0.20	-0.98	 -1	
928501644	SMP	1	1679.69	570.70	1404.39	582.50	24.97	24.97	4.23	24.57	24.57	4.31	1672.99	579.68	1683.47	579.33	1401.81	591.31	1411.85	591.27	992.71	352.48	979.52	370.21	0	1	1	2	-1	-1	-60.61	32.61	571.20	-11.58	30.78	576.93	0.04	0.27	-0.96	0.11	0.28	-0.96	 -1	
928534987	SMP	1	1680.27	571.02	1404.56	583.08	24.93	24.93	4.24	24.66	24.66	4.31	1673.84	580.04	1684.22	579.85	1402.29	591.94	1412.21	591.84	1002.97	347.19	991.27	368.32	0	1	1	2	-1	-1	-60.71	32.50	570.79	-11.67	30.69	577.32	0.05	0.27	-0.96	0.12	0.28	-0.95	 -1	
928568283	SMP	1	1680.91	571.06	1404.92	582.97	24.94	24.94	4.25	24.65	24.65	4.30	1674.20	579.99	1684.58	579.76	1402.51	591.92	1412.51	591.88	996.69	349.55	991.38	364.21	0	1	1	2	-1	-1	-60.70	32.47	570.05	-11.71	30.68	577.24	0.04	0.27	-0.96	0.11	0.28	-0.95	 -1	
928601579	SMP	1	1681.11	570.72	1405.02	582.77	25.16	25.16	4.27	24.89	24.89	4.30	1674.59	579.74	1684.96	579.33	1402.60	591.53	1412.60	591.57	999.73	351.00	991.32	365.78	0	1	1	2	-1	-1	-60.71	32.50	569.49	-11.73	30.75	577.31	0.05	0.27	-0.96	0.11	0.28	-0.95	 -1	
928634916	SMP	1	1681.33	570.31	1404.84	582.22	25.03	25.03	4.27	24.60	24.60	4.30	1674.76	579.25	1685.23	579.08	1402.65	591.20	1412.58	591.06	1000.68	351.78	995.51	363.70	0	1	1	2	-1	-1	-60.61	32.50	568.24	-11.74	30.84	577.55	0.05	0.27	-0.96	0.12	0.28	-0.95	 -1	
928668232	SMP	1	1681.58	570.22	1405.19	582.14	25.09	25.09	4.28	24.48	24.48	4.29	1674.93	579.11	1685.41	578.99	1402.73	591.15	1412.70	591.06	1000.12	353.17	993.05	361.78	0	1	1	2	-1	-1	-60.56	32.47	567.45	-11.76	30.84	577.56	0.05	0.27	-0.96	0.11	0.28	-0.95	 -1	
928701566	SMP	1	1681.88	570.22	1405.43	582.24	25.06	25.06	4.28	24.55	24.55	4.28	1675.24	579.14	1685.74	579.03	1402.92	591.15	1412.98	591.07	1000.20	353.96	991.99	361.89	0	1	1	2	-1	-1	-60.53	32.42	566.63	-11.80	30.84	577.47	0.05	0.27	-0.96	0.11	0.28	-0.95	 -1	
928734901	SMP	1	1682.26	570.04	1405.74	582.12	24.75	24.75	4.27	24.57	24.57	4.28	1675.75	579.05	1686.21	578.86	1403.32	591.02	1413.32	590.95	1001.75	354.06	992.09	361.87	0	1	1	2	-1	-1	-60.57	32.42	566.20	-11.87	30.87	577.56	0.05	0.27	-0.96	0.11	0.28	-0.95	 -1	
928768259	SMP	1	1682.52	569.76	1405.80	581.88	24.61	24.61	4.26	24.16	24.16	4.26	1675.95	578.91	1686.37	578.56	1403.39	590.85	1413.41	590.79	1001.72	353.68	992.39	360.96	0	1	1	2	-1	-1	-60.58	32.44	565.91	-11.88	30.89	577.53	0.05	0.27	-0.96	0.12	0.28	-0.95	 -1	
928801569	SMP	1	1682.63	569.65	1405.76	581.57	24.39	24.39	4.24	23.91	23.91	4.24	1675.92	578.69	1686.42	578.37	1403.30	590.66	1413.29	590.63	1000.65	354.65	991.69	358.66	0	1	1	2	-1	-1	-60.50	32.44	565.20	-11.87	30.93	577.62	0.05	0.27	-0.96	0.11	0.29	-0.95	 -1	
928834897	SMP	1	1682.38	569.48	1405.57	581.54	24.25	24.25	4.22	23.67	23.67	4.22	1675.86	578.53	1686.32	578.24	1403.03	590.58	1413.08	590.57	1001.81	355.27	990.65	357.50	0	1	1	2	-1	-1	-60.45	32.45	564.88	-11.82	30.94	577.51	0.05	0.27	-0.96	0.11	0.28	-0.95	 -1	
928868212	SMP	1	1682.15	569.31	1405.26	581.62	23.99	23.99	4.20	23.63	23.63	4.20	1675.58	578.36	1686.05	578.12	1402.69	590.58	1412.77	590.56	1002.64	356.00	990.61	356.50	0	1	1	2	-1	-1	-60.36	32.45	564.51	-11.76	30.93	577.42	0.05	0.27	-0.96	0.11	0.28	-0.95	 -1	
928901555	SMP	1	1681.81	569.13	1404.86	581.60	24.08	24.08	4.18	23.68	23.68	4.18	1675.12	578.21	1685.62	578.05	1402.31	590.63	1412.32	590.62	1001.01	356.91	988.69	354.75	0	1	1	2	-1	-1	-60.24	32.44	564.07	-11.68	30.92	577.44	0.05	0.27	-0.96	0.11	0.28	-0.95	 -1	
928934900	SMP	1	1681.43	569.06	1404.36	581.71	24.16	24.16	4.17	23.58	23.58	4.16	1674.83	578.11	1685.30	577.97	1401.74	590.73	1411.84	590.71	1002.15	357.33	987.31	354.12	0	1	1	2	-1	-1	-60.16	32.45	563.83	-11.58	30.89	577.20	0.05	0.27	-0.96	0.11	0.28	-0.95	 -1	
928968232	SMP	1	1681.00	569.01	1403.92	581.64	24.03	24.03	4.15	23.55	23.55	4.15	1674.33	578.14	1684.84	578.04	1401.39	590.83	1411.39	590.74	1001.35	356.82	986.58	351.14	0	1	1	2	-1	-1	-60.03	32.42	563.48	-11.51	30.89	577.32	0.05	0.27	-0.96	0.11	0.29	-0.95	 -1	
929001611	SMP	1	1680.68	568.97	1403.51	581.55	24.43	24.43	4.15	23.99	23.99	4.15	1673.96	578.04	1684.47	577.89	1400.86	590.39	1411.02	590.43	1000.25	357.19	984.25	352.71	0	1	1	2	-1	-1	-59.95	32.43	563.31	-11.42	30.93	576.89	0.04	0.27	-0.96	0.11	0.28	-0.95	 -1	
929034865	SMP	1	1680.56	568.77	1403.41	580.97	24.36	24.36	4.15	23.89	23.89	4.15	1673.96	577.94	1684.45	577.66	1400.78	589.91	1410.88	589.86	1000.65	356.84	983.36	353.33	0	1	1	2	-1	-1	-59.94	32.46	563.24	-11.40	31.02	576.71	0.05	0.27	-0.96	0.11	0.28	-0.95	 -1	
929068199	SMP	1	1681.09	568.42	1403.93	580.13	24.62	24.62	4.16	24.03	24.03	4.15	1674.53	577.53	1685.02	577.17	1401.36	589.01	1411.42	588.93	1001.15	357.50	982.95	354.42	0	1	1	2	-1	-1	-60.03	32.53	563.11	-11.49	31.18	576.56	0.05	0.27	-0.96	0.11	0.28	-0.95	 -1	
929101530	SMP	1	1682.33	567.76	1405.01	578.67	24.58	24.58	4.16	24.09	24.09	4.15	1675.73	576.90	1686.26	576.58	1402.50	587.57	1412.47	587.57	1000.74	357.94	982.28	354.32	0	1	1	2	-1	-1	-60.22	32.62	562.89	-11.70	31.44	576.72	0.05	0.27	-0.96	0.11	0.28	-0.95	 -1	
929134865	SMP	1	1684.55	566.62	1407.19	576.81	24.81	24.81	4.17	24.29	24.29	4.16	1677.89	575.72	1688.38	575.37	1404.62	585.62	1414.71	585.65	1000.11	359.24	981.35	356.24	0	1	1	2	-1	-1	-60.60	32.83	562.80	-12.09	31.79	576.45	0.05	0.27	-0.96	0.11	0.27	-0.96	 -1	
929168197	SMP	1	1688.33	564.99	1411.33	573.98	24.81	24.81	4.18	24.22	24.22	4.17	1681.84	574.04	1692.27	573.83	1408.63	583.02	1418.66	582.95	1001.60	359.42	979.50	356.13	0	1	1	2	-1	-1	-61.31	33.13	562.91	-12.82	32.27	576.44	0.05	0.27	-0.96	0.11	0.28	-0.95	 -1	
929201532	SMP	1	1701.64	562.95	1424.47	570.36	24.68	24.68	4.18	24.70	24.70	4.19	1691.30	572.15	1701.48	572.12	1418.37	579.44	1428.53	579.51	670.29	357.55	672.70	356.64	0	1	1	2	-1	-1	-63.08	33.50	563.82	-14.60	32.89	576.03	-0.09	0.28	-0.96	-0.01	0.28	-0.96	 -1	
929234861	SMP	1	1720.99	561.60	1444.93	565.82	24.29	24.29	4.18	24.44	24.44	4.20	1704.79	570.89	1714.99	570.62	1433.80	575.28	1443.40	575.50	166.87	355.11	186.69	346.40	0	1	1	2	-1	-1	-65.58	33.79	564.59	-17.44	33.77	578.46	-0.30	0.28	-0.91	-0.21	0.30	-0.93	 -1	
929268242	SMP	1	1737.67	561.76	1463.58	562.73	23.76	23.76	4.17	24.29	24.29	4.20	0.00	0.00	1727.68	570.46	1448.64	572.11	1458.35	572.06	0.00	0.00	-184.62	344.61	0	1	1	2	-1	-1	-69.32	34.55	576.32	-20.19	34.41	578.98	-0.44	0.27	-0.86	-0.34	0.29	-0.89	 -1	
929301540	SMP	1	1747.91	560.77	1475.28	559.01	23.81	23.81	4.21	24.55	24.55	4.22	0.00	0.00	1737.82	569.74	1459.93	568.19	1469.77	568.18	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-75.05	36.54	607.17	-22.27	35.11	578.75	-0.46	0.29	-0.84	-0.35	0.29	-0.89	 -1	
929334856	SMP	1	1758.19	560.44	1487.33	555.61	23.67	23.67	4.32	24.46	24.46	4.22	1747.99	569.36	0.00	0.00	1471.96	564.93	1481.74	564.78	369.33	47.11	0.00	0.00	0	1	1	2	-1	-1	-86.89	40.48	671.37	-24.51	35.79	579.81	-0.16	0.33	-0.93	-0.35	0.29	-0.89	 -1	
929368188	SMP	1	1768.54	559.66	1499.39	552.82	23.49	23.49	4.27	24.37	24.37	4.23	0.00	0.00	1758.26	568.30	1483.96	562.17	1493.85	562.16	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-73.31	34.24	564.70	-26.71	36.27	579.52	-0.45	0.26	-0.85	-0.35	0.29	-0.89	 -1	
929401497	SMP	1	0.00	0.00	1510.50	550.58	0.00	0.00	0.00	24.81	24.81	4.24	0.00	0.00	0.00	0.00	1495.04	560.07	1505.17	560.05	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	-28.70	36.57	578.13	0.00	0.00	0.00	-0.34	0.29	-0.89	 -1	
929434817	SMP	1	1785.24	558.60	1520.42	549.95	23.76	23.76	4.23	24.81	24.81	4.26	0.00	0.00	1775.12	567.41	1504.82	559.44	1514.75	559.34	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-76.84	34.61	568.14	-30.53	36.76	579.20	-0.43	0.26	-0.86	-0.35	0.29	-0.89	 -1	
929468169	SMP	1	1791.09	560.11	1528.04	550.74	24.00	24.00	4.22	24.90	24.90	4.27	0.00	0.00	1780.73	568.91	1512.24	560.21	1522.43	560.15	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-77.89	34.36	568.51	-31.83	36.51	577.65	-0.44	0.26	-0.86	-0.35	0.29	-0.89	 -1	
929501565	SMP	1	1795.27	562.15	1533.31	551.81	23.91	23.91	4.19	24.91	24.91	4.28	0.00	0.00	1785.08	570.83	1517.65	561.43	1527.76	561.30	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-78.24	33.84	565.63	-32.81	36.29	577.61	-0.44	0.26	-0.86	-0.34	0.30	-0.89	 -1	
929534824	SMP	1	1797.86	564.00	1536.52	553.01	23.68	23.68	4.17	25.01	25.01	4.29	0.00	0.00	1787.39	572.83	1520.71	562.53	1530.94	562.46	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-78.55	33.44	564.91	-33.32	36.02	576.47	-0.45	0.27	-0.85	-0.34	0.29	-0.89	 -1	
929568155	SMP	1	1799.05	565.45	1538.02	553.74	23.93	23.93	4.15	24.96	24.96	4.30	0.00	0.00	1788.72	574.28	1522.25	563.25	1532.43	563.11	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-78.59	33.10	563.55	-33.58	35.88	576.23	-0.45	0.26	-0.86	-0.34	0.29	-0.89	 -1	
929601482	SMP	1	1799.77	566.16	1538.56	553.85	23.87	23.87	4.27	25.15	25.15	4.31	1789.07	575.04	0.00	0.00	1522.75	563.46	1532.93	563.30	354.39	67.11	0.00	0.00	0	1	1	2	-1	-1	-94.35	38.74	662.21	-33.65	35.81	575.77	-0.16	0.32	-0.93	-0.34	0.29	-0.89	 -1	
929634815	SMP	1	1800.04	566.86	1538.81	554.88	23.88	23.88	4.23	24.97	24.97	4.31	0.00	0.00	1789.47	575.17	1522.74	563.91	1532.90	563.90	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-77.47	32.45	555.05	-33.62	35.69	575.36	-0.46	0.24	-0.86	-0.35	0.28	-0.89	 -1	
929668157	SMP	1	1799.68	567.49	1538.24	555.62	24.26	24.26	4.21	25.25	25.25	4.32	0.00	0.00	1789.39	575.16	1521.98	564.22	1532.18	564.20	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-78.63	32.91	562.91	-33.45	35.59	574.70	-0.44	0.22	-0.87	-0.36	0.26	-0.90	 -1	
929701478	SMP	1	1798.86	567.15	1536.70	555.54	24.09	24.09	4.22	25.42	25.42	4.33	0.00	0.00	1788.56	574.77	1520.56	564.08	1530.71	564.08	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-81.23	34.09	581.95	-33.18	35.61	574.61	-0.44	0.23	-0.87	-0.36	0.26	-0.90	 -1	
