subid,tr.num,condition_long,correct,target_image,RT,condition,rt,guess,guess_num,ucl_bound,ewma_param,param_value
18,1,gaze_clear,1,bottle,0.9420000000000002,gaze_clear,0.94,response,1,0.29000000000000004,ucl,0.61
5,8,gaze_clear,1,ball,0.9420000000000002,gaze_clear,0.94,response,1,0.29000000000000004,ucl,0.61
16,31,gaze_clear,1,bunny,0.968,gaze_clear,0.97,response,1,0.30000000000000004,ucl,0.61
30,20,gaze_clear,1,bunny,0.968,gaze_clear,0.97,response,1,0.30000000000000004,ucl,0.61
5,10,gaze_clear,1,chicken,0.9699999999999998,gaze_clear,0.97,response,1,0.30000000000000004,ucl,0.61
14,40,gaze_clear,1,ball,0.9729999999999999,gaze_clear,0.97,response,1,0.30000000000000004,ucl,0.61
18,10,gaze_clear,1,shoe,0.9729999999999999,gaze_clear,0.97,response,1,0.30000000000000004,ucl,0.61
4,1,gaze_clear,1,shoe,0.9729999999999999,gaze_clear,0.97,response,1,0.30000000000000004,ucl,0.61
5,9,gaze_clear,1,shoe,0.9729999999999999,gaze_clear,0.97,response,1,0.30000000000000004,ucl,0.61
6,12,gaze_clear,1,boat,0.9749999999999996,gaze_clear,0.97,response,1,0.30000000000000004,ucl,0.61
16,27,gaze_clear,0,juice,0.976,gaze_clear,0.98,response,1,0.29000000000000004,ucl,0.61
28,57,gaze_clear,1,shoe,1.0009999999999994,gaze_clear,1,response,1,0.29000000000000004,ucl,0.61
19,9,gaze_clear,1,cookie,1.0030000000000001,gaze_clear,1,response,1,0.29000000000000004,ucl,0.61
3,29,gaze_clear,1,chicken,1.0039999999999996,gaze_clear,1,response,1,0.30000000000000004,ucl,0.61
27,49,gaze_clear,1,bunny,1.0349999999999993,gaze_clear,1.03,response,1,0.30000000000000004,ucl,0.61
5,7,gaze_clear,1,cookie,1.0359999999999996,gaze_clear,1.04,response,1,0.30000000000000004,ucl,0.61
29,21,gaze_clear,0,chicken,1.037,gaze_clear,1.04,response,1,0.29000000000000004,ucl,0.61
33,42,gaze_clear,1,juice,1.037,gaze_clear,1.04,response,1,0.29000000000000004,ucl,0.61
13,28,gaze_clear,1,shoe,1.04,gaze_clear,1.04,response,1,0.29000000000000004,ucl,0.61
17,14,gaze_clear,1,shoe,1.04,gaze_clear,1.04,response,1,0.29000000000000004,ucl,0.61
18,14,gaze_clear,1,shoe,1.04,gaze_clear,1.04,response,1,0.29000000000000004,ucl,0.61
27,50,gaze_clear,1,juice,1.0410000000000004,gaze_clear,1.04,response,1,0.29000000000000004,ucl,0.61
8,16,gaze_clear,1,juice,1.0410000000000004,gaze_clear,1.04,response,1,0.29000000000000004,ucl,0.61
22,28,gaze_clear,1,ball,1.0420000000000007,gaze_clear,1.04,response,1,0.30000000000000004,ucl,0.61
17,10,gaze_clear,1,bunny,1.0679999999999996,gaze_clear,1.07,response,1,0.30000000000000004,ucl,0.61
18,9,gaze_clear,1,bunny,1.0679999999999996,gaze_clear,1.07,response,1,0.30000000000000004,ucl,0.61
29,27,gaze_clear,1,cookie,1.069,gaze_clear,1.07,response,1,0.30000000000000004,ucl,0.61
13,26,gaze_clear,1,chicken,1.0699999999999994,gaze_clear,1.07,response,1,0.30000000000000004,ucl,0.61
29,22,gaze_clear,1,bottle,1.0710000000000006,gaze_clear,1.07,response,1,0.30000000000000004,ucl,0.61
17,16,gaze_clear,1,ball,1.072,gaze_clear,1.07,response,1,0.30000000000000004,ucl,0.61
29,24,gaze_clear,1,ball,1.072,gaze_clear,1.07,response,1,0.30000000000000004,ucl,0.61
30,27,gaze_clear,1,shoe,1.072,gaze_clear,1.07,response,1,0.30000000000000004,ucl,0.61
29,18,gaze_clear,1,ball,1.0750000000000002,gaze_clear,1.08,response,1,0.30000000000000004,ucl,0.61
24,42,gaze_clear,1,shoe,1.0999999999999996,gaze_clear,1.1,response,1,0.30000000000000004,ucl,0.61
17,15,gaze_clear,1,bunny,1.101,gaze_clear,1.1,response,1,0.30000000000000004,ucl,0.61
29,29,gaze_clear,1,bunny,1.101,gaze_clear,1.1,response,1,0.31000000000000005,ucl,0.61
33,41,gaze_clear,1,shoe,1.104,gaze_clear,1.1,response,1,0.31000000000000005,ucl,0.61
29,28,gaze_clear,1,boat,1.1079999999999997,gaze_clear,1.11,response,1,0.31000000000000005,ucl,0.61
21,35,gaze_clear,1,shoe,1.133,gaze_clear,1.13,response,1,0.31000000000000005,ucl,0.61
9,64,gaze_clear,1,shoe,1.1339999999999995,gaze_clear,1.13,response,1,0.31000000000000005,ucl,0.61
19,10,gaze_clear,1,cookie,1.1360000000000001,gaze_clear,1.14,response,1,0.31000000000000005,ucl,0.61
31,53,gaze_clear,1,bottle,1.1369999999999996,gaze_clear,1.14,response,1,0.31000000000000005,ucl,0.61
26,45,gaze_clear,1,ball,1.1389999999999993,gaze_clear,1.14,response,1,0.31000000000000005,ucl,0.61
19,2,gaze_clear,1,ball,1.1390000000000002,gaze_clear,1.14,response,1,0.31000000000000005,ucl,0.61
29,19,gaze_clear,1,bottle,1.1420000000000003,gaze_clear,1.14,response,1,0.31000000000000005,ucl,0.61
22,23,gaze_clear,0,bottle,1.1710000000000003,gaze_clear,1.17,response,1,0.30000000000000004,ucl,0.61
26,39,gaze_clear,0,cookie,1.2089999999999996,gaze_clear,1.21,response,1,0.29000000000000004,ucl,0.61
19,1,gaze_clear,1,ball,1.2090000000000005,gaze_clear,1.21,response,1,0.30000000000000004,ucl,0.61
17,8,gaze_clear,1,juice,1.21,gaze_clear,1.21,response,1,0.30000000000000004,ucl,0.61
3,19,gaze_clear,0,bunny,1.234,gaze_clear,1.23,response,1,0.29000000000000004,ucl,0.61
28,59,gaze_clear,1,juice,1.2380000000000004,gaze_clear,1.24,response,1,0.29000000000000004,ucl,0.61
22,18,gaze_clear,1,bunny,1.2679999999999998,gaze_clear,1.27,response,1,0.29000000000000004,ucl,0.61
17,12,gaze_clear,1,juice,1.274,gaze_clear,1.27,response,1,0.29000000000000004,ucl,0.61
26,46,gaze_clear,1,boat,1.274,gaze_clear,1.27,response,1,0.29000000000000004,ucl,0.61
16,24,gaze_clear,0,ball,1.2750000000000004,gaze_clear,1.28,response,1,0.28,ucl,0.61
34,18,gaze_clear,1,bottle,1.2750000000000004,gaze_clear,1.28,response,1,0.28,ucl,0.61
22,27,gaze_clear,0,juice,1.343,gaze_clear,1.34,response,1,0.27,ucl,0.61
4,15,gaze_clear,1,bottle,1.37,gaze_clear,1.37,response,1,0.28,ucl,0.61
19,7,gaze_clear,1,juice,1.3739999999999997,gaze_clear,1.37,response,1,0.28,ucl,0.61
3,25,gaze_clear,0,ball,1.375,gaze_clear,1.38,response,1,0.27,ucl,0.61
30,18,gaze_clear,1,juice,1.4100000000000001,gaze_clear,1.41,response,1,0.27,ucl,0.61
16,18,gaze_clear,1,shoe,1.4400000000000004,gaze_clear,1.44,response,1,0.27,ucl,0.61
6,1,gaze_clear,1,shoe,1.4400000000000004,gaze_clear,1.44,response,1,0.27,ucl,0.61
16,19,gaze_clear,1,bunny,1.468,gaze_clear,1.47,response,1,0.27,ucl,0.61
3,21,gaze_clear,0,juice,1.5099999999999998,gaze_clear,1.51,response,1,0.26,ucl,0.61
33,39,gaze_clear,1,chicken,1.6079999999999997,gaze_clear,1.61,response,1,0.27,ucl,0.61
19,16,gaze_clear,1,chicken,1.6420000000000003,gaze_clear,1.64,response,1,0.27,ucl,0.61
16,21,gaze_clear,1,bottle,1.7380000000000004,gaze_clear,1.74,response,1,0.27,ucl,0.61
29,32,gaze_clear,1,shoe,1.7400000000000002,gaze_clear,1.74,response,1,0.27,ucl,0.61
16,28,gaze_clear,0,juice,1.8100000000000005,gaze_clear,1.81,response,1,0.26,ucl,0.61
3,20,gaze_clear,0,shoe,1.8730000000000002,gaze_clear,1.87,response,1,0.25,ucl,0.61
13,19,gaze_clear,1,bottle,1.9050000000000002,gaze_clear,1.91,response,1,0.25,ucl,0.61
14,42,gaze_clear,0,cookie,2.0359999999999996,gaze_clear,2.04,response,1,0.24,ucl,0.61
22,26,gaze_clear,1,boat,2.075,gaze_clear,2.08,response,1,0.25,ucl,0.61
32,49,gaze_clear,0,cookie,2.2359999999999998,gaze_clear,2.24,response,1,0.24,ucl,0.61
14,43,gaze_clear,0,bunny,2.4019999999999992,gaze_clear,2.4,response,1,0.22999999999999998,ucl,0.61
16,17,gaze_clear,1,boat,2.607000000000001,gaze_clear,2.61,response,1,0.22999999999999998,ucl,0.61
16,26,gaze_clear,0,bottle,2.942000000000001,gaze_clear,2.94,response,1,0.21999999999999997,ucl,0.61
16,23,gaze_clear,0,cookie,3.2030000000000003,gaze_clear,3.2,response,1,0.20999999999999996,ucl,0.61
19,8,gaze_clear,0,boat,3.2749999999999995,gaze_clear,3.27,response,1,0.20999999999999996,ucl,0.61
27,63,gaze_clear,0,shoe,3.333,gaze_clear,3.33,response,1,0.20000000000000007,ucl,0.61
32,50,gaze_clear,0,bottle,3.802999999999999,gaze_clear,3.8,response,1,0.19000000000000006,ucl,0.61
26,44,gaze_clear,0,shoe,3.833,gaze_clear,3.83,response,1,0.18000000000000005,ucl,0.61
32,56,gaze_clear,0,cookie,3.9019999999999992,gaze_clear,3.9,response,1,0.17000000000000004,ucl,0.61
15,31,gaze_clear,0,cookie,3.935999999999999,gaze_clear,3.94,response,1,0.17000000000000004,ucl,0.61
31,63,gaze_clear,0,chicken,4.005999999999999,gaze_clear,4.01,response,1,0.16000000000000003,ucl,0.61
32,54,gaze_clear,0,ball,4.139,gaze_clear,4.14,response,1,0.15000000000000002,ucl,0.61
32,61,gaze_clear,0,juice,4.475,gaze_clear,4.47,response,1,0.14,ucl,0.61
32,55,gaze_clear,0,shoe,4.568,gaze_clear,4.57,response,1,0.13,ucl,0.61
32,52,gaze_clear,0,chicken,4.873,gaze_clear,4.87,response,1,0.13,ucl,0.61
31,64,gaze_clear,0,shoe,5.033999999999999,gaze_clear,5.03,response,1,0.12,ucl,0.61
24,45,gaze_clear,0,juice,5.104,gaze_clear,5.1,response,1,0.10999999999999999,ucl,0.61
21,36,gaze_clear,0,juice,5.1080000000000005,gaze_clear,5.11,response,1,0.10999999999999999,ucl,0.61
24,33,gaze_clear,0,boat,5.141000000000001,gaze_clear,5.14,response,1,0.09999999999999998,ucl,0.61
32,62,gaze_clear,0,boat,5.510000000000001,gaze_clear,5.51,response,1,0.08999999999999997,ucl,0.61
15,54,gaze_noise,0,chicken,0.041999999999999815,gaze_noise,0.04,guess,0,0.020000000000000018,ucl,0.52
28,18,gaze_noise,1,bunny,0.10200000000000031,gaze_noise,0.1,guess,0,0.020000000000000018,ucl,0.52
32,23,gaze_noise,0,chicken,0.1039999999999992,gaze_noise,0.1,guess,0,0.030000000000000027,ucl,0.53
27,23,gaze_noise,0,shoe,0.10499999999999954,gaze_noise,0.1,guess,0,0.040000000000000036,ucl,0.53
12,15,gaze_noise,1,ball,0.10599999999999987,gaze_noise,0.11,guess,0,0.030000000000000027,ucl,0.53
3,61,gaze_noise,0,bunny,0.1349999999999998,gaze_noise,0.13,guess,0,0.050000000000000044,ucl,0.54
16,50,gaze_noise,1,bottle,0.13699999999999957,gaze_noise,0.14,guess,0,0.040000000000000036,ucl,0.54
3,49,gaze_noise,1,shoe,0.1379999999999999,gaze_noise,0.14,guess,0,0.040000000000000036,ucl,0.54
33,5,gaze_noise,0,chicken,0.14200000000000035,gaze_noise,0.14,guess,0,0.040000000000000036,ucl,0.54
10,27,gaze_noise,1,boat,0.17499999999999982,gaze_noise,0.17,guess,0,0.050000000000000044,ucl,0.55
32,22,gaze_noise,1,cookie,0.2030000000000003,gaze_noise,0.2,guess,0,0.040000000000000036,ucl,0.55
9,23,gaze_noise,1,bottle,0.20399999999999974,gaze_noise,0.2,guess,0,0.040000000000000036,ucl,0.55
28,21,gaze_noise,1,boat,0.20800000000000018,gaze_noise,0.21,guess,0,0.030000000000000027,ucl,0.55
16,49,gaze_noise,0,boat,0.20899999999999963,gaze_noise,0.21,guess,0,0.040000000000000036,ucl,0.55
9,28,gaze_noise,0,chicken,0.2369999999999992,gaze_noise,0.24,guess,0,0.040000000000000036,ucl,0.55
13,50,gaze_noise,1,juice,0.23800000000000043,gaze_noise,0.24,guess,0,0.050000000000000044,ucl,0.56
3,51,gaze_noise,0,juice,0.23800000000000043,gaze_noise,0.24,guess,0,0.06000000000000005,ucl,0.56
3,64,gaze_noise,1,ball,0.2400000000000002,gaze_noise,0.24,guess,0,0.050000000000000044,ucl,0.56
2,8,gaze_noise,1,bottle,0.2699999999999996,gaze_noise,0.27,guess,0,0.050000000000000044,ucl,0.56
32,26,gaze_noise,1,bottle,0.2709999999999999,gaze_noise,0.27,guess,0,0.040000000000000036,ucl,0.56
3,55,gaze_noise,1,chicken,0.2730000000000006,gaze_noise,0.27,guess,0,0.040000000000000036,ucl,0.56
33,8,gaze_noise,0,shoe,0.2730000000000006,gaze_noise,0.27,guess,0,0.040000000000000036,ucl,0.56
33,11,gaze_noise,1,boat,0.27499999999999947,gaze_noise,0.27,guess,0,0.040000000000000036,ucl,0.56
13,53,gaze_noise,1,boat,0.2759999999999998,gaze_noise,0.28,guess,0,0.039999999999999925,ucl,0.57
28,17,gaze_noise,0,bunny,0.3019999999999996,gaze_noise,0.3,guess,0,0.04999999999999993,ucl,0.57
9,18,gaze_noise,1,bunny,0.3019999999999996,gaze_noise,0.3,guess,0,0.039999999999999925,ucl,0.57
8,33,gaze_noise,1,juice,0.30400000000000027,gaze_noise,0.3,guess,0,0.039999999999999925,ucl,0.57
3,57,gaze_noise,1,ball,0.30600000000000005,gaze_noise,0.31,guess,0,0.029999999999999916,ucl,0.57
32,24,gaze_noise,1,ball,0.30600000000000005,gaze_noise,0.31,guess,0,0.029999999999999916,ucl,0.57
28,23,gaze_noise,1,ball,0.30900000000000016,gaze_noise,0.31,guess,0,0.019999999999999907,ucl,0.57
32,21,gaze_noise,0,ball,0.30900000000000016,gaze_noise,0.31,guess,0,0.029999999999999916,ucl,0.57
13,51,gaze_noise,1,bunny,0.33499999999999996,gaze_noise,0.34,guess,0,0.019999999999999907,ucl,0.57
27,25,gaze_noise,1,bunny,0.33499999999999996,gaze_noise,0.34,guess,0,0.019999999999999907,ucl,0.57
8,45,gaze_noise,1,bunny,0.33499999999999996,gaze_noise,0.34,guess,0,0.019999999999999907,ucl,0.57
3,53,gaze_noise,1,cookie,0.3360000000000003,gaze_noise,0.34,guess,0,0.019999999999999907,ucl,0.58
12,12,gaze_noise,1,bottle,0.33699999999999974,gaze_noise,0.34,guess,0,0.019999999999999907,ucl,0.58
12,9,gaze_noise,1,ball,0.3390000000000004,gaze_noise,0.34,guess,0,0.010000000000000009,ucl,0.58
2,9,gaze_noise,1,ball,0.3390000000000004,gaze_noise,0.34,guess,0,0.010000000000000009,ucl,0.58
13,54,gaze_noise,1,ball,0.33999999999999986,gaze_noise,0.34,guess,0,0,ucl,0.58
8,35,gaze_noise,1,boat,0.3410000000000002,gaze_noise,0.34,guess,0,0,ucl,0.58
3,52,gaze_noise,0,chicken,0.34199999999999964,gaze_noise,0.34,guess,0,0,ucl,0.58
31,21,gaze_noise,1,boat,0.34199999999999964,gaze_noise,0.34,guess,0,0,ucl,0.58
24,5,gaze_noise,1,chicken,0.3420000000000005,gaze_noise,0.34,guess,0,0,ucl,0.58
31,18,gaze_noise,1,ball,0.3420000000000005,gaze_noise,0.34,response,1,0.010000000000000009,ucl,0.58
10,23,gaze_noise,1,bunny,0.3680000000000003,gaze_noise,0.37,response,1,0.010000000000000009,ucl,0.58
20,26,gaze_noise,1,chicken,0.3699999999999992,gaze_noise,0.37,response,1,0.020000000000000018,ucl,0.58
21,5,gaze_noise,1,ball,0.3719999999999999,gaze_noise,0.37,response,1,0.020000000000000018,ucl,0.58
15,53,gaze_noise,1,ball,0.3730000000000002,gaze_noise,0.37,response,1,0.020000000000000018,ucl,0.58
34,50,gaze_noise,0,chicken,0.3730000000000002,gaze_noise,0.37,response,1,0.020000000000000018,ucl,0.58
2,11,gaze_noise,1,boat,0.375,gaze_noise,0.38,response,1,0.020000000000000018,ucl,0.58
5,34,gaze_noise,1,ball,0.375,gaze_noise,0.38,response,1,0.020000000000000018,ucl,0.59
14,12,gaze_noise,0,bunny,0.40200000000000014,gaze_noise,0.4,response,1,0.010000000000000009,ucl,0.59
19,39,gaze_noise,1,bunny,0.40200000000000014,gaze_noise,0.4,response,1,0.010000000000000009,ucl,0.59
2,7,gaze_noise,1,cookie,0.4029999999999996,gaze_noise,0.4,response,1,0.020000000000000018,ucl,0.59
21,12,gaze_noise,1,cookie,0.4029999999999996,gaze_noise,0.4,response,1,0.020000000000000018,ucl,0.59
13,60,gaze_noise,1,shoe,0.4039999999999999,gaze_noise,0.4,response,1,0.030000000000000027,ucl,0.59
15,56,gaze_noise,0,shoe,0.4039999999999999,gaze_noise,0.4,response,1,0.020000000000000018,ucl,0.59
22,61,gaze_noise,1,ball,0.4059999999999997,gaze_noise,0.41,response,1,0.020000000000000018,ucl,0.59
24,7,gaze_noise,1,ball,0.4059999999999997,gaze_noise,0.41,response,1,0.030000000000000027,ucl,0.59
26,8,gaze_noise,1,ball,0.4059999999999997,gaze_noise,0.41,response,1,0.030000000000000027,ucl,0.59
33,15,gaze_noise,0,ball,0.4059999999999997,gaze_noise,0.41,response,1,0.020000000000000018,ucl,0.59
11,64,gaze_noise,1,chicken,0.4060000000000006,gaze_noise,0.41,response,1,0.030000000000000027,ucl,0.59
31,25,gaze_noise,1,juice,0.40700000000000003,gaze_noise,0.41,response,1,0.030000000000000027,ucl,0.59
12,16,gaze_noise,1,boat,0.4079999999999995,gaze_noise,0.41,response,1,0.040000000000000036,ucl,0.59
22,60,gaze_noise,0,bottle,0.4079999999999995,gaze_noise,0.41,response,1,0.030000000000000027,ucl,0.59
3,60,gaze_noise,1,bottle,0.4079999999999995,gaze_noise,0.41,response,1,0.030000000000000027,ucl,0.59
9,30,gaze_noise,1,boat,0.4079999999999995,gaze_noise,0.41,response,1,0.040000000000000036,ucl,0.59
7,40,gaze_noise,1,boat,0.4089999999999998,gaze_noise,0.41,response,1,0.040000000000000036,ucl,0.59
8,46,gaze_noise,1,cookie,0.4089999999999998,gaze_noise,0.41,response,1,0.050000000000000044,ucl,0.59
27,32,gaze_noise,1,juice,0.41000000000000014,gaze_noise,0.41,response,1,0.050000000000000044,ucl,0.59
26,11,gaze_noise,1,bunny,0.43400000000000016,gaze_noise,0.43,response,1,0.050000000000000044,ucl,0.59
31,20,gaze_noise,1,bunny,0.4349999999999996,gaze_noise,0.43,response,1,0.06000000000000005,ucl,0.59
31,22,gaze_noise,1,cookie,0.43599999999999994,gaze_noise,0.44,response,1,0.06000000000000005,ucl,0.59
32,17,gaze_noise,1,cookie,0.43599999999999994,gaze_noise,0.44,response,1,0.06000000000000005,ucl,0.59
34,60,gaze_noise,1,bottle,0.4369999999999994,gaze_noise,0.44,response,1,0.07000000000000006,ucl,0.59
5,47,gaze_noise,1,juice,0.4370000000000003,gaze_noise,0.44,response,1,0.07000000000000006,ucl,0.59
34,51,gaze_noise,1,shoe,0.4379999999999997,gaze_noise,0.44,response,1,0.07000000000000006,ucl,0.59
9,31,gaze_noise,1,bottle,0.4380000000000006,gaze_noise,0.44,response,1,0.08000000000000007,ucl,0.59
13,56,gaze_noise,1,chicken,0.4400000000000004,gaze_noise,0.44,response,1,0.08000000000000007,ucl,0.59
6,44,gaze_noise,1,boat,0.44099999999999984,gaze_noise,0.44,response,1,0.07000000000000006,ucl,0.6
10,26,gaze_noise,1,boat,0.44200000000000017,gaze_noise,0.44,response,1,0.08000000000000007,ucl,0.6
18,42,gaze_noise,1,ball,0.44200000000000017,gaze_noise,0.44,response,1,0.08000000000000007,ucl,0.6
8,41,gaze_noise,1,boat,0.4429999999999996,gaze_noise,0.44,response,1,0.08000000000000007,ucl,0.6
11,56,gaze_noise,1,bunny,0.46799999999999997,gaze_noise,0.47,response,1,0.08999999999999997,ucl,0.6
21,14,gaze_noise,1,bunny,0.46799999999999997,gaze_noise,0.47,response,1,0.08999999999999997,ucl,0.6
3,56,gaze_noise,0,bunny,0.46799999999999997,gaze_noise,0.47,response,1,0.08000000000000007,ucl,0.6
5,33,gaze_noise,1,bunny,0.46799999999999997,gaze_noise,0.47,response,1,0.08999999999999997,ucl,0.6
6,45,gaze_noise,1,bunny,0.46799999999999997,gaze_noise,0.47,response,1,0.08999999999999997,ucl,0.6
7,46,gaze_noise,1,bunny,0.46799999999999997,gaze_noise,0.47,response,1,0.08999999999999997,ucl,0.6
13,62,gaze_noise,1,cookie,0.4689999999999994,gaze_noise,0.47,response,1,0.08999999999999997,ucl,0.6
33,6,gaze_noise,1,chicken,0.46999999999999975,gaze_noise,0.47,response,1,0.09999999999999998,ucl,0.6
6,46,gaze_noise,1,bottle,0.46999999999999975,gaze_noise,0.47,response,1,0.09999999999999998,ucl,0.6
8,39,gaze_noise,1,bottle,0.46999999999999975,gaze_noise,0.47,response,1,0.09999999999999998,ucl,0.6
10,22,gaze_noise,1,cookie,0.47000000000000064,gaze_noise,0.47,response,1,0.10999999999999999,ucl,0.6
2,5,gaze_noise,1,bottle,0.4710000000000001,gaze_noise,0.47,response,1,0.10999999999999999,ucl,0.6
31,19,gaze_noise,1,shoe,0.47299999999999986,gaze_noise,0.47,response,1,0.10999999999999999,ucl,0.6
4,39,gaze_noise,1,ball,0.47299999999999986,gaze_noise,0.47,response,1,0.12,ucl,0.6
8,34,gaze_noise,1,chicken,0.4739999999999993,gaze_noise,0.47,response,1,0.12,ucl,0.6
27,19,gaze_noise,1,boat,0.47499999999999964,gaze_noise,0.47,response,1,0.12,ucl,0.6
9,32,gaze_noise,1,boat,0.47499999999999964,gaze_noise,0.47,response,1,0.12,ucl,0.6
12,2,gaze_noise,1,chicken,0.47500000000000053,gaze_noise,0.48,response,1,0.13,ucl,0.6
2,13,gaze_noise,1,chicken,0.47500000000000053,gaze_noise,0.48,response,1,0.13,ucl,0.6
13,49,gaze_noise,1,boat,0.476,gaze_noise,0.48,response,1,0.13,ucl,0.6
5,36,gaze_noise,1,cookie,0.476,gaze_noise,0.48,response,1,0.13,ucl,0.6
24,13,gaze_noise,1,bunny,0.5009999999999994,gaze_noise,0.5,response,1,0.14,ucl,0.6
33,12,gaze_noise,0,bunny,0.5009999999999994,gaze_noise,0.5,response,1,0.13,ucl,0.6
24,16,gaze_noise,0,bunny,0.5019999999999998,gaze_noise,0.5,response,1,0.12,ucl,0.6
4,33,gaze_noise,1,bunny,0.5019999999999998,gaze_noise,0.5,response,1,0.13,ucl,0.6
6,37,gaze_noise,1,bunny,0.5019999999999998,gaze_noise,0.5,response,1,0.13,ucl,0.6
8,43,gaze_noise,1,bunny,0.5019999999999998,gaze_noise,0.5,response,1,0.13,ucl,0.6
15,55,gaze_noise,1,cookie,0.5030000000000001,gaze_noise,0.5,response,1,0.13,ucl,0.6
18,41,gaze_noise,1,bottle,0.5030000000000001,gaze_noise,0.5,response,1,0.14,ucl,0.6
21,3,gaze_noise,1,bottle,0.5039999999999996,gaze_noise,0.5,response,1,0.14,ucl,0.6
24,3,gaze_noise,1,bottle,0.5039999999999996,gaze_noise,0.5,response,1,0.14,ucl,0.6
28,19,gaze_noise,1,chicken,0.5039999999999996,gaze_noise,0.5,response,1,0.14,ucl,0.6
3,50,gaze_noise,0,shoe,0.5039999999999996,gaze_noise,0.5,response,1,0.14,ucl,0.6
8,40,gaze_noise,1,bottle,0.5039999999999996,gaze_noise,0.5,response,1,0.14,ucl,0.6
8,48,gaze_noise,1,shoe,0.5039999999999996,gaze_noise,0.5,response,1,0.14,ucl,0.6
33,13,gaze_noise,0,bottle,0.5049999999999999,gaze_noise,0.5,response,1,0.13,ucl,0.6
11,53,gaze_noise,1,ball,0.5060000000000002,gaze_noise,0.51,response,1,0.14,ucl,0.6
2,15,gaze_noise,1,ball,0.5060000000000002,gaze_noise,0.51,response,1,0.14,ucl,0.6
8,47,gaze_noise,1,ball,0.5060000000000002,gaze_noise,0.51,response,1,0.14,ucl,0.6
33,16,gaze_noise,1,juice,0.5069999999999997,gaze_noise,0.51,response,1,0.15000000000000002,ucl,0.6
20,24,gaze_noise,1,boat,0.508,gaze_noise,0.51,response,1,0.15000000000000002,ucl,0.6
21,16,gaze_noise,1,boat,0.508,gaze_noise,0.51,response,1,0.15000000000000002,ucl,0.6
3,59,gaze_noise,0,juice,0.508,gaze_noise,0.51,response,1,0.14,ucl,0.6
15,63,gaze_noise,1,boat,0.5089999999999995,gaze_noise,0.51,response,1,0.15000000000000002,ucl,0.6
22,55,gaze_noise,1,boat,0.5089999999999995,gaze_noise,0.51,response,1,0.15000000000000002,ucl,0.6
18,37,gaze_noise,1,cookie,0.5090000000000003,gaze_noise,0.51,response,1,0.15000000000000002,ucl,0.6
8,38,gaze_noise,1,cookie,0.5090000000000003,gaze_noise,0.51,response,1,0.15000000000000002,ucl,0.6
11,50,gaze_noise,1,bunny,0.5349999999999993,gaze_noise,0.53,response,1,0.16000000000000003,ucl,0.6
7,38,gaze_noise,1,bunny,0.5349999999999993,gaze_noise,0.53,response,1,0.16000000000000003,ucl,0.6
2,3,gaze_noise,1,bunny,0.5350000000000001,gaze_noise,0.54,response,1,0.16000000000000003,ucl,0.6
4,34,gaze_noise,1,bunny,0.5350000000000001,gaze_noise,0.54,response,1,0.16000000000000003,ucl,0.6
9,24,gaze_noise,1,bunny,0.5350000000000001,gaze_noise,0.54,response,1,0.16000000000000003,ucl,0.6
24,6,gaze_noise,1,cookie,0.5359999999999996,gaze_noise,0.54,response,1,0.17000000000000004,ucl,0.6
26,14,gaze_noise,1,bottle,0.5369999999999999,gaze_noise,0.54,response,1,0.17000000000000004,ucl,0.6
7,41,gaze_noise,1,bottle,0.5369999999999999,gaze_noise,0.54,response,1,0.17000000000000004,ucl,0.6
11,63,gaze_noise,1,shoe,0.5379999999999994,gaze_noise,0.54,response,1,0.17000000000000004,ucl,0.6
5,35,gaze_noise,1,shoe,0.5379999999999994,gaze_noise,0.54,response,1,0.18000000000000005,ucl,0.6
21,11,gaze_noise,1,bottle,0.5380000000000003,gaze_noise,0.54,response,1,0.18000000000000005,ucl,0.6
9,22,gaze_noise,1,shoe,0.5380000000000003,gaze_noise,0.54,response,1,0.18000000000000005,ucl,0.6
26,6,gaze_noise,1,ball,0.5389999999999997,gaze_noise,0.54,response,1,0.18000000000000005,ucl,0.6
15,49,gaze_noise,1,chicken,0.54,gaze_noise,0.54,response,1,0.19000000000000006,ucl,0.6
2,10,gaze_noise,1,shoe,0.54,gaze_noise,0.54,response,1,0.19000000000000006,ucl,0.6
27,17,gaze_noise,1,shoe,0.54,gaze_noise,0.54,response,1,0.19000000000000006,ucl,0.6
33,10,gaze_noise,1,shoe,0.54,gaze_noise,0.54,response,1,0.19000000000000006,ucl,0.6
4,36,gaze_noise,1,boat,0.5410000000000004,gaze_noise,0.54,response,1,0.19000000000000006,ucl,0.6
5,46,gaze_noise,1,boat,0.5410000000000004,gaze_noise,0.54,response,1,0.20000000000000007,ucl,0.6
26,7,gaze_noise,1,boat,0.5419999999999998,gaze_noise,0.54,response,1,0.20000000000000007,ucl,0.6
27,26,gaze_noise,1,boat,0.5419999999999998,gaze_noise,0.54,response,1,0.20000000000000007,ucl,0.6
29,58,gaze_noise,1,chicken,0.5419999999999998,gaze_noise,0.54,response,1,0.20000000000000007,ucl,0.6
5,48,gaze_noise,1,chicken,0.5419999999999998,gaze_noise,0.54,response,1,0.20000000000000007,ucl,0.6
8,37,gaze_noise,1,chicken,0.5419999999999998,gaze_noise,0.54,response,1,0.21000000000000008,ucl,0.6
6,43,gaze_noise,1,cookie,0.5429999999999993,gaze_noise,0.54,response,1,0.21000000000000008,ucl,0.6
