stimulus,stimulus_name,trial_num_exp,learning_block,gaze_block,trial_num_gaze_block,trial_num_learn_block,left_image,right_image,target_word,target_side,distractor_image,target_image,carrier_phrase,gaze_direction,gaze_target,trial_type,gaze_condition,speaker,order_name,order_number,finished?,noun,noun_type,frequency,gaze,noise,carrier,sentence_onset_sec,sentence_onset_frames,carrier_onset_sec,carrier_onset_frames,noun_onset_sec,noun_onset_frames,noun_offset_sec,noun_offset_frames,sentence_offset_sec,sentence_offset_frames,gaze_onset_sec,gaze_onset_frames,gaze_offset_sec,gaze_offset_frames,trial_onset,trial_offset_sec,trial_offset_frames,stimulus_type,order_age
c327476ab6d3eb5be2446bcb1d494ce8_1920x1080,gr_sa_toma_nonoise_hey,2,1,1,2,1,Novel22.jpg,Novel19.jpg,toma,left,Novel19.jpg,Novel22.jpg,hey,straight_ahead,NA,test,gaze,grace,gaze_nogaze_gr_ol,3,yes,toma,novel,none,straight_ahead,no_noise,hey,3,1,4,6,5,8,5,25,5,25,NA,NA,NA,NA,0,7,25,Composite,child
c4d978de72bcc97f4819d9b859361da3_1920x1080,gr_dl_toma_nonoise_look,3,1,1,3,2,Novel22.jpg,Novel13.jpg,toma,left,Novel13.jpg,Novel22.jpg,look,left,toma,exposure,gaze,grace,gaze_nogaze_gr_ol,3,yes,toma,novel,none,down_left,no_noise,look,2,17,4,1,4,20,5,7,5,7,5,12,7,4,0,9,18,Composite,adult
c4d978de72bcc97f4819d9b859361da3_1920x1080,gr_dl_toma_nonoise_look,3,1,1,3,2,Novel22.jpg,Novel13.jpg,toma,left,Novel13.jpg,Novel22.jpg,look,left,toma,exposure,gaze,grace,gaze_nogaze_gr_ol,3,yes,toma,novel,none,down_left,no_noise,look,2,17,4,1,4,20,5,7,5,7,5,12,7,4,0,9,18,Composite,child
17c28542862fe062d5d2e33dbe992217_1920x1080,gr_sa_toma_nonoise_hey,4,1,1,4,2,Novel23.jpg,Novel22.jpg,toma,right,Novel23.jpg,Novel22.jpg,hey,straight_ahead,NA,test,gaze,grace,gaze_nogaze_gr_ol,3,yes,toma,novel,none,straight_ahead,no_noise,hey,3,1,4,6,5,8,5,25,5,25,NA,NA,NA,NA,0,7,25,Composite,adult
17c28542862fe062d5d2e33dbe992217_1920x1080,gr_sa_toma_nonoise_hey,4,1,1,4,2,Novel23.jpg,Novel22.jpg,toma,right,Novel23.jpg,Novel22.jpg,hey,straight_ahead,NA,test,gaze,grace,gaze_nogaze_gr_ol,3,yes,toma,novel,none,straight_ahead,no_noise,hey,3,1,4,6,5,8,5,25,5,25,NA,NA,NA,NA,0,7,25,Composite,child
31ea07440643ab9f77ba12234d7e0431_1920x1080,gr_dl_toma_nonoise_look,5,1,1,5,3,Novel22.jpg,Novel7.jpg,toma,left,Novel7.jpg,Novel22.jpg,look,left,toma,exposure,gaze,grace,gaze_nogaze_gr_ol,3,yes,toma,novel,none,down_left,no_noise,look,2,17,4,1,4,20,5,7,5,7,5,12,7,4,0,9,18,Composite,adult
31ea07440643ab9f77ba12234d7e0431_1920x1080,gr_dl_toma_nonoise_look,5,1,1,5,3,Novel22.jpg,Novel7.jpg,toma,left,Novel7.jpg,Novel22.jpg,look,left,toma,exposure,gaze,grace,gaze_nogaze_gr_ol,3,yes,toma,novel,none,down_left,no_noise,look,2,17,4,1,4,20,5,7,5,7,5,12,7,4,0,9,18,Composite,child
2163987c797cf0c50853fd8e4709ec9a_1920x1080,gr_sa_toma_nonoise_look,6,1,1,6,3,Novel1.jpg,Novel22.jpg,toma,right,Novel1.jpg,Novel22.jpg,look,straight_ahead,NA,test,gaze,grace,gaze_nogaze_gr_ol,3,yes,toma,novel,none,straight_ahead,no_noise,look,3,18,4,29,5,19,6,4,6,4,NA,NA,NA,NA,0,8,4,Composite,adult
2163987c797cf0c50853fd8e4709ec9a_1920x1080,gr_sa_toma_nonoise_look,6,1,1,6,3,Novel1.jpg,Novel22.jpg,toma,right,Novel1.jpg,Novel22.jpg,look,straight_ahead,NA,test,gaze,grace,gaze_nogaze_gr_ol,3,yes,toma,novel,none,straight_ahead,no_noise,look,3,18,4,29,5,19,6,4,6,4,NA,NA,NA,NA,0,8,4,Composite,child
26d8f55ee7288edcc63ba01194e8f2d8_1920x1080,gr_dr_toma_nonoise_hey,7,1,1,7,4,Novel26.jpg,Novel22.jpg,toma,right,Novel26.jpg,Novel22.jpg,hey,right,toma,exposure,gaze,grace,gaze_nogaze_gr_ol,3,yes,toma,novel,none,down_right,no_noise,hey,3,13,4,13,5,15,6,3,6,3,6,15,8,10,0,10,24,Composite,adult
26d8f55ee7288edcc63ba01194e8f2d8_1920x1080,gr_dr_toma_nonoise_hey,7,1,1,7,4,Novel26.jpg,Novel22.jpg,toma,right,Novel26.jpg,Novel22.jpg,hey,right,toma,exposure,gaze,grace,gaze_nogaze_gr_ol,3,yes,toma,novel,none,down_right,no_noise,hey,3,13,4,13,5,15,6,3,6,3,6,15,8,10,0,10,24,Composite,child
c8f40be2ceeed2a883f06472c9013ba7_1920x1080,gr_sa_toma_nonoise_look,8,1,1,8,4,Novel5.jpg,Novel22.jpg,toma,right,Novel5.jpg,Novel22.jpg,look,straight_ahead,NA,test,gaze,grace,gaze_nogaze_gr_ol,3,yes,toma,novel,none,straight_ahead,no_noise,look,3,18,4,29,5,19,6,4,6,4,NA,NA,NA,NA,0,8,4,Composite,adult
c8f40be2ceeed2a883f06472c9013ba7_1920x1080,gr_sa_toma_nonoise_look,8,1,1,8,4,Novel5.jpg,Novel22.jpg,toma,right,Novel5.jpg,Novel22.jpg,look,straight_ahead,NA,test,gaze,grace,gaze_nogaze_gr_ol,3,yes,toma,novel,none,straight_ahead,no_noise,look,3,18,4,29,5,19,6,4,6,4,NA,NA,NA,NA,0,8,4,Composite,child
c4cd936f92a5a50e162035b9480ec052_1920x1080,gr_dl_pifo_nonoise_hey,9,2,1,9,1,Novel2.jpg,Novel11.jpg,pifo,left,Novel11.jpg,Novel2.jpg,hey,left,pifo,exposure,gaze,grace,gaze_nogaze_gr_ol,3,yes,pifo,novel,none,down_left,no_noise,hey,3,10,4,6,5,11,5,26,5,26,6,5,8,1,0,10,18,Composite,adult
c4cd936f92a5a50e162035b9480ec052_1920x1080,gr_dl_pifo_nonoise_hey,9,2,1,9,1,Novel2.jpg,Novel11.jpg,pifo,left,Novel11.jpg,Novel2.jpg,hey,left,pifo,exposure,gaze,grace,gaze_nogaze_gr_ol,3,yes,pifo,novel,none,down_left,no_noise,hey,3,10,4,6,5,11,5,26,5,26,6,5,8,1,0,10,18,Composite,child
84d44b639b785e16aee35fd90dc14258_1920x1080,gr_sa_pifo_nonoise_hey,10,2,1,10,1,Novel2.jpg,Novel27.jpg,pifo,left,Novel27.jpg,Novel2.jpg,hey,straight_ahead,NA,test,gaze,grace,gaze_nogaze_gr_ol,3,yes,pifo,novel,none,straight_ahead,no_noise,hey,2,27,4,1,5,3,5,20,5,20,NA,NA,NA,NA,0,7,20,Composite,adult
84d44b639b785e16aee35fd90dc14258_1920x1080,gr_sa_pifo_nonoise_hey,10,2,1,10,1,Novel2.jpg,Novel27.jpg,pifo,left,Novel27.jpg,Novel2.jpg,hey,straight_ahead,NA,test,gaze,grace,gaze_nogaze_gr_ol,3,yes,pifo,novel,none,straight_ahead,no_noise,hey,2,27,4,1,5,3,5,20,5,20,NA,NA,NA,NA,0,7,20,Composite,child
d09acc32944cc744a20f6e6a5fa74fb9_1920x1080,gr_dl_pifo_nonoise_look,11,2,1,11,2,Novel2.jpg,Novel15.jpg,pifo,left,Novel15.jpg,Novel2.jpg,look,left,pifo,exposure,gaze,grace,gaze_nogaze_gr_ol,3,yes,pifo,novel,none,down_left,no_noise,look,2,27,4,6,4,25,5,12,5,12,5,16,7,9,0,9,28,Composite,adult
d09acc32944cc744a20f6e6a5fa74fb9_1920x1080,gr_dl_pifo_nonoise_look,11,2,1,11,2,Novel2.jpg,Novel15.jpg,pifo,left,Novel15.jpg,Novel2.jpg,look,left,pifo,exposure,gaze,grace,gaze_nogaze_gr_ol,3,yes,pifo,novel,none,down_left,no_noise,look,2,27,4,6,4,25,5,12,5,12,5,16,7,9,0,9,28,Composite,child
50d7da6d0ddc7d1d09d52dc7dafda9e8_1920x1080,gr_sa_pifo_nonoise_hey,12,2,1,12,2,Novel18.jpg,Novel2.jpg,pifo,right,Novel18.jpg,Novel2.jpg,hey,straight_ahead,NA,test,gaze,grace,gaze_nogaze_gr_ol,3,yes,pifo,novel,none,straight_ahead,no_noise,hey,2,27,4,1,5,3,5,20,5,20,NA,NA,NA,NA,0,7,20,Composite,adult
50d7da6d0ddc7d1d09d52dc7dafda9e8_1920x1080,gr_sa_pifo_nonoise_hey,12,2,1,12,2,Novel18.jpg,Novel2.jpg,pifo,right,Novel18.jpg,Novel2.jpg,hey,straight_ahead,NA,test,gaze,grace,gaze_nogaze_gr_ol,3,yes,pifo,novel,none,straight_ahead,no_noise,hey,2,27,4,1,5,3,5,20,5,20,NA,NA,NA,NA,0,7,20,Composite,child
be5c986b2005ad1f59c3ff836281082b_1920x1080,gr_dl_pifo_nonoise_look,13,2,1,13,3,Novel2.jpg,Novel16.jpg,pifo,left,Novel16.jpg,Novel2.jpg,look,left,pifo,exposure,gaze,grace,gaze_nogaze_gr_ol,3,yes,pifo,novel,none,down_left,no_noise,look,2,27,4,6,4,25,5,12,5,12,5,16,7,9,0,9,28,Composite,adult
be5c986b2005ad1f59c3ff836281082b_1920x1080,gr_dl_pifo_nonoise_look,13,2,1,13,3,Novel2.jpg,Novel16.jpg,pifo,left,Novel16.jpg,Novel2.jpg,look,left,pifo,exposure,gaze,grace,gaze_nogaze_gr_ol,3,yes,pifo,novel,none,down_left,no_noise,look,2,27,4,6,4,25,5,12,5,12,5,16,7,9,0,9,28,Composite,child
462ec6f096214b1b56a7c3be1e50abac_1920x1080,gr_sa_pifo_nonoise_look,14,2,1,14,3,Novel14.jpg,Novel2.jpg,pifo,right,Novel14.jpg,Novel2.jpg,look,straight_ahead,NA,test,gaze,grace,gaze_nogaze_gr_ol,3,yes,pifo,novel,none,straight_ahead,no_noise,look,3,5,4,11,5,1,5,20,5,20,NA,NA,NA,NA,0,7,20,Composite,adult
462ec6f096214b1b56a7c3be1e50abac_1920x1080,gr_sa_pifo_nonoise_look,14,2,1,14,3,Novel14.jpg,Novel2.jpg,pifo,right,Novel14.jpg,Novel2.jpg,look,straight_ahead,NA,test,gaze,grace,gaze_nogaze_gr_ol,3,yes,pifo,novel,none,straight_ahead,no_noise,look,3,5,4,11,5,1,5,20,5,20,NA,NA,NA,NA,0,7,20,Composite,child
4e3708ecc837d0402fc0c92e08b4cdbb_1920x1080,gr_dr_pifo_nonoise_hey,15,2,1,15,4,Novel12.jpg,Novel2.jpg,pifo,right,Novel12.jpg,Novel2.jpg,hey,right,pifo,exposure,gaze,grace,gaze_nogaze_gr_ol,3,yes,pifo,novel,none,down_right,no_noise,hey,3,10,4,6,5,11,5,26,5,26,6,5,8,1,0,10,18,Composite,adult
4e3708ecc837d0402fc0c92e08b4cdbb_1920x1080,gr_dr_pifo_nonoise_hey,15,2,1,15,4,Novel12.jpg,Novel2.jpg,pifo,right,Novel12.jpg,Novel2.jpg,hey,right,pifo,exposure,gaze,grace,gaze_nogaze_gr_ol,3,yes,pifo,novel,none,down_right,no_noise,hey,3,10,4,6,5,11,5,26,5,26,6,5,8,1,0,10,18,Composite,child
0446372736596e319a476ac69792404a_1920x1080,gr_sa_pifo_nonoise_look,16,2,1,16,4,Novel20.jpg,Novel2.jpg,pifo,right,Novel20.jpg,Novel2.jpg,look,straight_ahead,NA,test,gaze,grace,gaze_nogaze_gr_ol,3,yes,pifo,novel,none,straight_ahead,no_noise,look,3,5,4,11,5,1,5,20,5,20,NA,NA,NA,NA,0,7,20,Composite,adult
0446372736596e319a476ac69792404a_1920x1080,gr_sa_pifo_nonoise_look,16,2,1,16,4,Novel20.jpg,Novel2.jpg,pifo,right,Novel20.jpg,Novel2.jpg,look,straight_ahead,NA,test,gaze,grace,gaze_nogaze_gr_ol,3,yes,pifo,novel,none,straight_ahead,no_noise,look,3,5,4,11,5,1,5,20,5,20,NA,NA,NA,NA,0,7,20,Composite,child
4dc959aee941714b32efe82a7aa50d34_1920x1080,ol_sa_bosa_nonoise_hey,17,3,2,1,1,Novel25.jpg,Novel14.jpg,bosa,left,Novel14.jpg,Novel25.jpg,hey,straight_ahead,NA,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,bosa,novel,none,straight_ahead,no_noise,hey,3,13,4,22,5,22,6,10,6,10,NA,NA,NA,NA,0,8,11,Composite,adult
4dc959aee941714b32efe82a7aa50d34_1920x1080,ol_sa_bosa_nonoise_hey,17,3,2,1,1,Novel25.jpg,Novel14.jpg,bosa,left,Novel14.jpg,Novel25.jpg,hey,straight_ahead,NA,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,bosa,novel,none,straight_ahead,no_noise,hey,3,13,4,22,5,22,6,10,6,10,NA,NA,NA,NA,0,8,11,Composite,child
4c49c3ab8fe1804e1cd9b91efa41c7a5_1920x1080,ol_sa_bosa_nonoise_hey,18,3,2,2,1,Novel25.jpg,Novel21.jpg,bosa,left,Novel21.jpg,Novel25.jpg,hey,straight_ahead,NA,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,bosa,novel,none,straight_ahead,no_noise,hey,3,13,4,22,5,22,6,10,6,10,NA,NA,NA,NA,0,8,11,Composite,adult
4c49c3ab8fe1804e1cd9b91efa41c7a5_1920x1080,ol_sa_bosa_nonoise_hey,18,3,2,2,1,Novel25.jpg,Novel21.jpg,bosa,left,Novel21.jpg,Novel25.jpg,hey,straight_ahead,NA,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,bosa,novel,none,straight_ahead,no_noise,hey,3,13,4,22,5,22,6,10,6,10,NA,NA,NA,NA,0,8,11,Composite,child
0191465a069c6b6c933fc7ec01416490_1920x1080,ol_sa_bosa_nonoise_look,19,3,2,3,2,Novel25.jpg,Novel28.jpg,bosa,left,Novel28.jpg,Novel25.jpg,look,straight_ahead,NA,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,bosa,novel,none,straight_ahead,no_noise,look,3,2,4,15,5,8,5,28,5,28,NA,NA,NA,NA,0,9,0,Composite,adult
0191465a069c6b6c933fc7ec01416490_1920x1080,ol_sa_bosa_nonoise_look,19,3,2,3,2,Novel25.jpg,Novel28.jpg,bosa,left,Novel28.jpg,Novel25.jpg,look,straight_ahead,NA,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,bosa,novel,none,straight_ahead,no_noise,look,3,2,4,15,5,8,5,28,5,28,NA,NA,NA,NA,0,9,0,Composite,child
40d023ab05e279823308100db12f1666_1920x1080,ol_sa_bosa_nonoise_hey,20,3,2,4,2,Novel1.jpg,Novel25.jpg,bosa,right,Novel1.jpg,Novel25.jpg,hey,straight_ahead,NA,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,bosa,novel,none,straight_ahead,no_noise,hey,3,13,4,22,5,22,6,10,6,10,NA,NA,NA,NA,0,8,11,Composite,adult
40d023ab05e279823308100db12f1666_1920x1080,ol_sa_bosa_nonoise_hey,20,3,2,4,2,Novel1.jpg,Novel25.jpg,bosa,right,Novel1.jpg,Novel25.jpg,hey,straight_ahead,NA,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,bosa,novel,none,straight_ahead,no_noise,hey,3,13,4,22,5,22,6,10,6,10,NA,NA,NA,NA,0,8,11,Composite,child
c93bc36c2bb0779dd49079714b434e19_1920x1080,ol_sa_bosa_nonoise_look,21,3,2,5,3,Novel25.jpg,Novel15.jpg,bosa,left,Novel15.jpg,Novel25.jpg,look,straight_ahead,NA,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,bosa,novel,none,straight_ahead,no_noise,look,3,2,4,15,5,8,5,28,5,28,NA,NA,NA,NA,0,9,0,Composite,adult
c93bc36c2bb0779dd49079714b434e19_1920x1080,ol_sa_bosa_nonoise_look,21,3,2,5,3,Novel25.jpg,Novel15.jpg,bosa,left,Novel15.jpg,Novel25.jpg,look,straight_ahead,NA,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,bosa,novel,none,straight_ahead,no_noise,look,3,2,4,15,5,8,5,28,5,28,NA,NA,NA,NA,0,9,0,Composite,child
60d3bcaab924f482911e962134ca4523_1920x1080,ol_sa_bosa_nonoise_look,22,3,2,6,3,Novel10.jpg,Novel25.jpg,bosa,right,Novel10.jpg,Novel25.jpg,look,straight_ahead,NA,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,bosa,novel,none,straight_ahead,no_noise,look,3,2,4,15,5,8,5,28,5,28,NA,NA,NA,NA,0,9,0,Composite,adult
60d3bcaab924f482911e962134ca4523_1920x1080,ol_sa_bosa_nonoise_look,22,3,2,6,3,Novel10.jpg,Novel25.jpg,bosa,right,Novel10.jpg,Novel25.jpg,look,straight_ahead,NA,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,bosa,novel,none,straight_ahead,no_noise,look,3,2,4,15,5,8,5,28,5,28,NA,NA,NA,NA,0,9,0,Composite,child
79009c0330896e7ea78df77dcc89032e_1920x1080,ol_sa_bosa_nonoise_hey,23,3,2,7,4,Novel5.jpg,Novel25.jpg,bosa,right,Novel5.jpg,Novel25.jpg,hey,straight_ahead,NA,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,bosa,novel,none,straight_ahead,no_noise,hey,3,13,4,22,5,22,6,10,6,10,NA,NA,NA,NA,0,8,11,Composite,adult
79009c0330896e7ea78df77dcc89032e_1920x1080,ol_sa_bosa_nonoise_hey,23,3,2,7,4,Novel5.jpg,Novel25.jpg,bosa,right,Novel5.jpg,Novel25.jpg,hey,straight_ahead,NA,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,bosa,novel,none,straight_ahead,no_noise,hey,3,13,4,22,5,22,6,10,6,10,NA,NA,NA,NA,0,8,11,Composite,child
97ae0aa8c27252de6bf37b641d5bc9c2_1920x1080,ol_sa_bosa_nonoise_look,24,3,2,8,4,Novel3.jpg,Novel25.jpg,bosa,right,Novel3.jpg,Novel25.jpg,look,straight_ahead,NA,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,bosa,novel,none,straight_ahead,no_noise,look,3,2,4,15,5,8,5,28,5,28,NA,NA,NA,NA,0,9,0,Composite,adult
97ae0aa8c27252de6bf37b641d5bc9c2_1920x1080,ol_sa_bosa_nonoise_look,24,3,2,8,4,Novel3.jpg,Novel25.jpg,bosa,right,Novel3.jpg,Novel25.jpg,look,straight_ahead,NA,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,bosa,novel,none,straight_ahead,no_noise,look,3,2,4,15,5,8,5,28,5,28,NA,NA,NA,NA,0,9,0,Composite,child
5cc5c642d3a416169bc0a265eebeb1d7_1920x1080,ol_sa_modi_nonoise_hey,25,4,2,9,1,Novel24.jpg,Novel26.jpg,modi,left,Novel26.jpg,Novel24.jpg,hey,straight_ahead,NA,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,modi,novel,none,straight_ahead,no_noise,hey,2,26,4,3,5,1,5,19,5,19,NA,NA,NA,NA,0,7,20,Composite,adult
5cc5c642d3a416169bc0a265eebeb1d7_1920x1080,ol_sa_modi_nonoise_hey,25,4,2,9,1,Novel24.jpg,Novel26.jpg,modi,left,Novel26.jpg,Novel24.jpg,hey,straight_ahead,NA,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,modi,novel,none,straight_ahead,no_noise,hey,2,26,4,3,5,1,5,19,5,19,NA,NA,NA,NA,0,7,20,Composite,child
1e0e78cbd9420963b3e859092f37c48c_1920x1080,ol_sa_modi_nonoise_hey,26,4,2,10,1,Novel24.jpg,Novel23.jpg,modi,left,Novel23.jpg,Novel24.jpg,hey,straight_ahead,NA,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,modi,novel,none,straight_ahead,no_noise,hey,2,26,4,3,5,1,5,19,5,19,NA,NA,NA,NA,0,7,20,Composite,adult
1e0e78cbd9420963b3e859092f37c48c_1920x1080,ol_sa_modi_nonoise_hey,26,4,2,10,1,Novel24.jpg,Novel23.jpg,modi,left,Novel23.jpg,Novel24.jpg,hey,straight_ahead,NA,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,modi,novel,none,straight_ahead,no_noise,hey,2,26,4,3,5,1,5,19,5,19,NA,NA,NA,NA,0,7,20,Composite,child
18af471b2df8ee0d9bebfe10a8cb0e26_1920x1080,ol_sa_modi_nonoise_look,27,4,2,11,2,Novel24.jpg,Novel27.jpg,modi,left,Novel27.jpg,Novel24.jpg,look,straight_ahead,NA,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,modi,novel,none,straight_ahead,no_noise,look,2,29,4,11,4,28,5,16,5,16,NA,NA,NA,NA,0,7,16,Composite,adult
18af471b2df8ee0d9bebfe10a8cb0e26_1920x1080,ol_sa_modi_nonoise_look,27,4,2,11,2,Novel24.jpg,Novel27.jpg,modi,left,Novel27.jpg,Novel24.jpg,look,straight_ahead,NA,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,modi,novel,none,straight_ahead,no_noise,look,2,29,4,11,4,28,5,16,5,16,NA,NA,NA,NA,0,7,16,Composite,child
2891dff2cf062d2f376a056a63f2d14a_1920x1080,ol_sa_modi_nonoise_hey,28,4,2,12,2,Novel7.jpg,Novel24.jpg,modi,right,Novel7.jpg,Novel24.jpg,hey,straight_ahead,NA,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,modi,novel,none,straight_ahead,no_noise,hey,2,26,4,3,5,1,5,19,5,19,NA,NA,NA,NA,0,7,20,Composite,adult
2891dff2cf062d2f376a056a63f2d14a_1920x1080,ol_sa_modi_nonoise_hey,28,4,2,12,2,Novel7.jpg,Novel24.jpg,modi,right,Novel7.jpg,Novel24.jpg,hey,straight_ahead,NA,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,modi,novel,none,straight_ahead,no_noise,hey,2,26,4,3,5,1,5,19,5,19,NA,NA,NA,NA,0,7,20,Composite,child
966b759efeab6ef5a0bf5c3a64e40ec3_1920x1080,ol_sa_modi_nonoise_look,29,4,2,13,3,Novel24.jpg,Novel17.jpg,modi,left,Novel17.jpg,Novel24.jpg,look,straight_ahead,NA,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,modi,novel,none,straight_ahead,no_noise,look,2,29,4,11,4,28,5,16,5,16,NA,NA,NA,NA,0,7,16,Composite,adult
966b759efeab6ef5a0bf5c3a64e40ec3_1920x1080,ol_sa_modi_nonoise_look,29,4,2,13,3,Novel24.jpg,Novel17.jpg,modi,left,Novel17.jpg,Novel24.jpg,look,straight_ahead,NA,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,modi,novel,none,straight_ahead,no_noise,look,2,29,4,11,4,28,5,16,5,16,NA,NA,NA,NA,0,7,16,Composite,child
4c3c8c000074fc8d2abf45ced3a9f4c9_1920x1080,ol_sa_modi_nonoise_look,30,4,2,14,3,Novel13.jpg,Novel24.jpg,modi,right,Novel13.jpg,Novel24.jpg,look,straight_ahead,NA,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,modi,novel,none,straight_ahead,no_noise,look,2,29,4,11,4,28,5,16,5,16,NA,NA,NA,NA,0,7,16,Composite,adult
4c3c8c000074fc8d2abf45ced3a9f4c9_1920x1080,ol_sa_modi_nonoise_look,30,4,2,14,3,Novel13.jpg,Novel24.jpg,modi,right,Novel13.jpg,Novel24.jpg,look,straight_ahead,NA,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,modi,novel,none,straight_ahead,no_noise,look,2,29,4,11,4,28,5,16,5,16,NA,NA,NA,NA,0,7,16,Composite,child
3e7c0f88da2dac69d55465efcfc00043_1920x1080,ol_sa_modi_nonoise_hey,31,4,2,15,4,Novel16.jpg,Novel24.jpg,modi,right,Novel16.jpg,Novel24.jpg,hey,straight_ahead,NA,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,modi,novel,none,straight_ahead,no_noise,hey,2,26,4,3,5,1,5,19,5,19,NA,NA,NA,NA,0,7,20,Composite,adult
3e7c0f88da2dac69d55465efcfc00043_1920x1080,ol_sa_modi_nonoise_hey,31,4,2,15,4,Novel16.jpg,Novel24.jpg,modi,right,Novel16.jpg,Novel24.jpg,hey,straight_ahead,NA,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,modi,novel,none,straight_ahead,no_noise,hey,2,26,4,3,5,1,5,19,5,19,NA,NA,NA,NA,0,7,20,Composite,child
16cff7f75181dc6b16dec0c5cf940d28_1920x1080,ol_sa_modi_nonoise_look,32,4,2,16,4,Novel18.jpg,Novel24.jpg,modi,right,Novel18.jpg,Novel24.jpg,look,straight_ahead,NA,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,modi,novel,none,straight_ahead,no_noise,look,2,29,4,11,4,28,5,16,5,16,NA,NA,NA,NA,0,7,16,Composite,adult
16cff7f75181dc6b16dec0c5cf940d28_1920x1080,ol_sa_modi_nonoise_look,32,4,2,16,4,Novel18.jpg,Novel24.jpg,modi,right,Novel18.jpg,Novel24.jpg,look,straight_ahead,NA,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,yes,modi,novel,none,straight_ahead,no_noise,look,2,29,4,11,4,28,5,16,5,16,NA,NA,NA,NA,0,7,16,Composite,child
7dfb1d72597ea3a1e7945e55dd7e7b63_1920x1080,ol_dl_pifo_nonoise_look,1,1,1,1,1,Novel24.jpg,Novel14.jpg,pifo,left,Novel14.jpg,Novel24.jpg,look,left,pifo,exposure,gaze,olivia,gaze_nogaze_ol_gr,4,yes,pifo,novel,none,down_left,no_noise,look,3,15,4,25,5,18,6,10,6,10,6,11,8,21,0,11,6,Composite,adult
7dfb1d72597ea3a1e7945e55dd7e7b63_1920x1080,ol_dl_pifo_nonoise_look,1,1,1,1,1,Novel24.jpg,Novel14.jpg,pifo,left,Novel14.jpg,Novel24.jpg,look,left,pifo,exposure,gaze,olivia,gaze_nogaze_ol_gr,4,yes,pifo,novel,none,down_left,no_noise,look,3,15,4,25,5,18,6,10,6,10,6,11,8,21,0,11,6,Composite,child
03f438f88a00afd49a48ba8191d6c3b0_1920x1080,ol_sa_pifo_nonoise_hey,2,1,1,2,1,Novel23.jpg,Novel24.jpg,pifo,right,Novel23.jpg,Novel24.jpg,hey,straight_ahead,NA,test,gaze,olivia,gaze_nogaze_ol_gr,4,yes,pifo,novel,none,straight_ahead,noise,hey,2,29,4,7,5,4,5,24,5,24,NA,NA,NA,NA,0,8,24,Composite,adult
03f438f88a00afd49a48ba8191d6c3b0_1920x1080,ol_sa_pifo_nonoise_hey,2,1,1,2,1,Novel23.jpg,Novel24.jpg,pifo,right,Novel23.jpg,Novel24.jpg,hey,straight_ahead,NA,test,gaze,olivia,gaze_nogaze_ol_gr,4,yes,pifo,novel,none,straight_ahead,noise,hey,2,29,4,7,5,4,5,24,5,24,NA,NA,NA,NA,0,8,24,Composite,child
bd4b282096c46006d7cec21927e5ba09_1920x1080,ol_dr_pifo_nonoise_hey,3,1,1,3,2,Novel27.jpg,Novel24.jpg,pifo,right,Novel27.jpg,Novel24.jpg,hey,right,pifo,exposure,gaze,olivia,gaze_nogaze_ol_gr,4,yes,pifo,novel,none,down_right,no_noise,hey,3,15,4,27,5,27,6,16,6,16,6,26,9,8,0,11,22,Composite,adult
