## [iView]
## Converted from:	C:\Users\iView X\Desktop\Results\speed-acc-novel-child-gaze-order3\SAN-080918-10-[c1e56f22-7375-4975-8814-76929587583f]\SAN-080918-10-eye_data.idf
## Date:	09.08.2018 14:20:42
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	11140                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	SAN-080918-10                                                                                                                                                                                                                                                   
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1920	1080
## Calibration Point 0:	Position(960;540)
## Calibration Point 1:	Position(480;54)
## Calibration Point 2:	Position(1824;270)
## Calibration Point 3:	Position(1440;1026)
## Calibration Point 4:	Position(96;810)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1044601-1524//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
3561996037	SMP	1	1259.86	752.98	1026.52	739.84	25.72	25.72	4.94	25.57	25.57	4.85	1248.96	753.49	1257.02	753.54	1018.26	741.46	1026.63	741.50	258.20	954.51	220.11	966.17	0	1	1	2	-1	-1	18.48	1.22	643.98	64.23	3.61	631.01	-0.31	0.02	-0.95	-0.26	0.06	-0.96	 -1	
3562029375	SMP	1	1258.94	752.97	1025.39	739.85	25.52	25.52	4.94	25.56	25.56	4.85	1247.96	753.47	1255.99	753.52	1017.11	741.56	1025.50	741.57	256.70	962.71	220.79	969.13	0	1	1	2	-1	-1	18.69	1.23	644.19	64.44	3.59	630.84	-0.32	0.02	-0.95	-0.26	0.06	-0.96	 -1	
3562062718	SMP	1	1257.93	752.93	1024.24	739.90	25.60	25.60	4.94	25.55	25.55	4.85	1246.99	753.39	1255.01	753.36	1015.93	741.58	1024.45	741.64	258.13	974.21	222.65	977.30	0	1	1	2	-1	-1	18.90	1.25	644.45	64.59	3.58	630.15	-0.32	0.02	-0.95	-0.26	0.06	-0.96	 -1	
3562096036	SMP	1	1257.07	752.58	1023.20	739.96	25.48	25.48	4.94	25.51	25.51	4.85	1246.07	753.24	1254.01	753.21	1014.84	741.60	1023.37	741.67	255.22	965.78	221.25	985.70	0	1	1	2	-1	-1	19.12	1.28	645.11	64.74	3.57	629.48	-0.32	0.02	-0.95	-0.26	0.06	-0.96	 -1	
3562129448	SMP	1	1255.86	752.66	1022.04	740.23	25.41	25.41	4.94	25.41	25.41	4.84	1244.92	753.22	1252.99	753.16	1013.71	741.77	1022.24	741.83	258.01	976.25	222.33	997.76	0	1	1	2	-1	-1	19.33	1.29	644.89	64.92	3.53	629.00	-0.31	0.02	-0.95	-0.26	0.06	-0.96	 -1	
3562162694	SMP	1	1254.66	752.72	1020.78	740.38	25.60	25.60	4.94	25.23	25.23	4.83	1243.68	753.22	1251.81	753.19	1012.55	741.99	1020.92	741.99	259.96	982.54	224.74	1000.35	0	1	1	2	-1	-1	19.57	1.29	644.72	65.19	3.49	629.21	-0.32	0.02	-0.95	-0.26	0.06	-0.96	 -1	
3562196030	SMP	1	1253.55	752.58	1019.43	740.44	25.44	25.44	4.93	25.22	25.22	4.82	1242.45	753.17	1250.60	753.19	1011.08	742.02	1019.55	742.04	260.33	981.53	225.54	1004.07	0	1	1	2	-1	-1	19.81	1.29	644.43	65.43	3.48	628.80	-0.32	0.02	-0.95	-0.26	0.06	-0.96	 -1	
3562229423	SMP	1	1252.22	752.58	1018.26	740.37	25.36	25.36	4.93	25.15	25.15	4.81	1241.24	753.04	1249.35	753.09	1009.81	742.07	1018.41	742.02	261.79	987.97	225.63	1003.69	0	1	1	2	-1	-1	20.07	1.31	644.43	65.58	3.48	628.01	-0.32	0.02	-0.95	-0.27	0.06	-0.96	 -1	
3562262695	SMP	1	1251.05	752.56	1016.80	740.50	25.00	25.00	4.91	25.01	25.01	4.80	1240.08	753.02	1248.07	753.04	1008.56	742.20	1017.01	742.22	262.65	991.69	228.35	1003.47	0	1	1	2	-1	-1	20.33	1.32	645.03	65.86	3.44	628.14	-0.32	0.02	-0.95	-0.26	0.06	-0.96	 -1	
3562296208	SMP	1	1249.71	752.50	1015.46	740.53	25.05	25.05	4.90	24.94	24.94	4.78	1238.66	752.97	1246.80	753.03	1007.03	742.29	1015.51	742.24	262.27	993.77	227.82	1004.34	0	1	1	2	-1	-1	20.59	1.33	644.43	66.13	3.43	627.86	-0.32	0.02	-0.95	-0.27	0.07	-0.96	 -1	
3562329339	SMP	1	1248.31	752.51	1014.18	740.67	24.71	24.71	4.88	24.73	24.73	4.76	1237.30	752.91	1245.47	753.02	1005.75	742.42	1014.25	742.47	263.16	996.97	228.93	1005.42	0	1	1	2	-1	-1	20.85	1.33	644.04	66.35	3.39	627.57	-0.32	0.02	-0.95	-0.27	0.07	-0.96	 -1	
3562362678	SMP	1	1247.09	752.64	1012.82	740.98	24.66	24.66	4.86	24.63	24.63	4.75	1236.16	753.01	1244.20	753.04	1004.53	742.60	1012.89	742.59	262.61	999.53	229.25	1006.96	0	1	1	2	-1	-1	21.11	1.32	644.35	66.66	3.37	628.01	-0.32	0.01	-0.95	-0.27	0.06	-0.96	 -1	
3562395986	SMP	1	1245.99	752.49	1011.68	741.22	24.54	24.54	4.84	24.65	24.65	4.73	1235.11	752.92	1243.11	752.98	1003.37	742.79	1011.73	742.85	263.40	1000.33	229.16	1008.78	0	1	1	2	-1	-1	21.34	1.34	644.74	66.93	3.32	628.40	-0.32	0.02	-0.95	-0.27	0.06	-0.96	 -1	
3562429358	SMP	1	1245.96	752.05	1011.73	741.14	24.26	24.26	4.81	24.54	24.54	4.72	1234.56	752.61	1242.71	752.71	1002.94	742.76	1011.47	742.88	255.08	997.94	220.06	1009.19	0	1	1	2	-1	-1	21.42	1.40	644.17	66.93	3.32	627.77	-0.33	0.02	-0.94	-0.28	0.06	-0.96	 -1	
3562462668	SMP	1	1245.41	751.87	1011.34	740.93	24.16	24.16	4.78	24.35	24.35	4.70	1234.13	752.40	1242.14	752.37	1002.57	742.60	1010.93	742.60	250.78	1000.01	208.95	1009.61	0	1	1	2	-1	-1	21.53	1.45	644.66	67.09	3.37	628.35	-0.33	0.02	-0.94	-0.28	0.06	-0.96	 -1	
3562495999	SMP	1	1245.29	751.49	1011.07	740.76	24.17	24.17	4.76	24.24	24.24	4.68	1233.93	751.99	1241.99	752.04	1002.37	742.47	1010.84	742.52	243.03	1000.52	210.43	1007.94	0	1	1	2	-1	-1	21.57	1.53	644.53	67.09	3.39	628.14	-0.33	0.02	-0.94	-0.28	0.07	-0.96	 -1	
3562529380	SMP	1	1245.25	751.33	1011.30	740.67	24.15	24.15	4.75	24.24	24.24	4.66	1234.08	751.74	1242.06	751.91	1002.63	742.40	1011.07	742.49	244.02	1001.08	207.24	1006.41	0	1	1	2	-1	-1	21.56	1.57	644.92	67.04	3.40	628.16	-0.33	0.02	-0.94	-0.28	0.07	-0.96	 -1	
3562562659	SMP	1	1245.62	750.75	1011.71	740.01	23.88	23.88	4.72	24.27	24.27	4.65	1234.29	751.32	1242.31	751.30	1002.86	741.72	1011.43	741.82	234.98	1001.58	199.42	1005.05	0	1	1	2	-1	-1	21.51	1.68	645.01	66.92	3.53	627.57	-0.33	0.02	-0.94	-0.28	0.07	-0.96	 -1	
3562595986	SMP	1	1245.70	749.91	1012.11	739.10	23.98	23.98	4.71	24.05	24.05	4.63	1234.45	750.46	1242.47	750.46	1003.22	740.75	1011.63	740.86	233.85	1001.48	188.76	1005.53	0	1	1	2	-1	-1	21.48	1.85	645.10	66.92	3.72	628.06	-0.33	0.02	-0.94	-0.29	0.06	-0.96	 -1	
3562629318	SMP	1	1245.97	748.86	1012.35	737.90	24.06	24.06	4.70	23.97	23.97	4.62	1234.63	749.43	1242.74	749.44	1003.65	739.61	1012.07	739.60	229.41	1000.81	193.02	1006.24	0	1	1	2	-1	-1	21.43	2.06	644.75	66.86	3.96	628.26	-0.33	0.02	-0.94	-0.28	0.06	-0.96	 -1	
3562662633	SMP	1	1246.27	747.88	1012.86	736.86	23.96	23.96	4.69	24.03	24.03	4.60	1235.07	748.46	1243.01	748.50	1003.97	738.58	1012.46	738.68	227.49	1000.21	185.55	1005.97	0	1	1	2	-1	-1	21.38	2.26	645.47	66.77	4.16	628.12	-0.33	0.02	-0.94	-0.29	0.07	-0.96	 -1	
3562696007	SMP	1	1246.60	747.65	1013.35	736.61	23.70	23.70	4.67	23.79	23.79	4.59	1235.35	748.24	1243.31	748.23	1004.62	738.37	1012.99	738.43	223.68	999.32	185.51	1006.14	0	1	1	2	-1	-1	21.33	2.31	645.88	66.69	4.21	628.46	-0.33	0.02	-0.94	-0.28	0.07	-0.96	 -1	
3562729301	SMP	1	1247.02	747.99	1013.79	736.86	23.69	23.69	4.66	24.06	24.06	4.58	1235.66	748.52	1243.73	748.57	1005.00	738.60	1013.47	738.74	219.88	998.26	183.11	1004.31	0	1	1	2	-1	-1	21.25	2.24	645.78	66.59	4.15	628.31	-0.33	0.02	-0.94	-0.28	0.07	-0.96	 -1	
3562762608	SMP	1	1247.45	748.81	1014.45	737.71	23.64	23.64	4.64	23.97	23.97	4.57	1236.18	749.41	1244.08	749.46	1005.71	739.42	1014.09	739.48	216.98	996.83	181.04	1003.62	0	1	1	2	-1	-1	21.19	2.06	646.66	66.50	4.00	628.76	-0.34	0.02	-0.94	-0.28	0.06	-0.96	 -1	
3562795948	SMP	1	1247.74	749.90	1015.06	738.69	23.70	23.70	4.63	23.84	23.84	4.56	1236.54	750.45	1244.53	750.49	1006.35	740.46	1014.67	740.49	217.93	997.75	181.40	1002.83	0	1	1	2	-1	-1	21.11	1.85	646.63	66.43	3.80	629.24	-0.33	0.02	-0.94	-0.28	0.07	-0.96	 -1	
3562829279	SMP	1	1248.39	750.98	1015.74	739.72	23.61	23.61	4.63	23.93	23.93	4.56	1237.17	751.49	1245.03	751.57	1006.94	741.45	1015.40	741.50	216.72	997.84	182.16	1002.49	0	1	1	2	-1	-1	21.02	1.64	647.58	66.28	3.60	629.05	-0.33	0.02	-0.94	-0.28	0.07	-0.96	 -1	
3562862621	SMP	1	1248.83	751.79	1016.32	740.46	23.60	23.60	4.62	23.80	23.80	4.55	1237.54	752.32	1245.50	752.28	1007.71	742.22	1015.97	742.28	215.81	998.56	182.89	1002.28	0	1	1	2	-1	-1	20.94	1.48	647.76	66.24	3.45	629.98	-0.33	0.02	-0.94	-0.28	0.07	-0.96	 -1	
3562895940	SMP	1	1249.19	751.97	1016.89	740.74	23.52	23.52	4.61	23.78	23.78	4.55	1238.05	752.48	1245.93	752.54	1008.07	742.38	1016.49	742.45	215.11	998.42	180.93	1004.02	0	1	1	2	-1	-1	20.87	1.44	648.43	66.12	3.41	629.67	-0.33	0.02	-0.94	-0.28	0.06	-0.96	 -1	
3562929275	SMP	1	1249.66	751.80	1017.46	740.44	23.30	23.30	4.60	23.58	23.58	4.53	1238.39	752.31	1246.25	752.33	1008.74	742.09	1017.08	742.12	213.29	999.25	181.42	1005.86	0	1	1	2	-1	-1	20.82	1.48	648.96	66.04	3.48	630.08	-0.34	0.02	-0.94	-0.28	0.06	-0.96	 -1	
3562962601	SMP	1	1249.92	751.29	1017.85	739.62	23.41	23.41	4.59	23.78	23.78	4.53	1238.65	751.65	1246.60	751.69	1009.14	741.39	1017.47	741.44	211.72	1002.18	183.21	1004.72	0	1	1	2	-1	-1	20.76	1.61	649.12	66.01	3.62	630.50	-0.33	0.01	-0.94	-0.28	0.07	-0.96	 -1	
3562995932	SMP	1	1250.35	750.40	1018.35	738.46	23.52	23.52	4.59	23.70	23.70	4.53	1239.19	750.73	1246.94	750.82	1009.74	740.27	1018.04	740.37	210.00	1005.18	184.40	1002.72	0	1	1	2	-1	-1	20.71	1.80	650.42	65.93	3.84	630.89	-0.33	0.01	-0.94	-0.28	0.07	-0.96	 -1	
3563029270	SMP	1	1247.64	748.37	1015.54	736.30	23.52	23.52	4.59	24.08	24.08	4.54	1237.79	749.30	1245.74	749.30	1008.52	738.40	1016.95	738.46	384.15	994.78	413.71	994.01	0	1	1	2	-1	-1	20.97	2.10	650.04	66.14	4.21	630.71	-0.28	0.04	-0.96	-0.21	0.08	-0.97	 -1	
3563062603	SMP	1	1238.80	746.40	1006.91	733.89	24.15	24.15	4.61	24.09	24.09	4.54	1232.87	747.54	1241.09	747.51	1004.16	736.13	1012.47	736.06	887.27	978.82	929.22	981.81	0	1	1	2	-1	-1	21.89	2.46	648.30	67.08	4.69	631.24	-0.11	0.04	-0.99	-0.04	0.08	-1.00	 -1	
3563096072	SMP	1	1230.40	745.07	998.78	732.10	24.31	24.31	4.63	23.56	23.56	4.54	1228.38	746.10	1236.58	746.03	999.99	734.26	1008.16	734.14	1360.33	980.32	1390.53	978.06	0	1	1	2	-1	-1	22.79	2.76	647.43	68.05	5.07	632.39	0.05	0.04	-1.00	0.11	0.08	-0.99	 -1	
3563129235	SMP	1	1225.84	743.69	994.68	730.55	24.16	24.16	4.64	23.39	23.39	4.52	1225.89	744.64	1233.91	744.53	997.55	732.53	1005.76	732.38	1606.43	982.44	1591.50	982.88	0	1	1	2	-1	-1	23.35	3.07	648.26	68.60	5.43	632.94	0.14	0.03	-0.99	0.18	0.07	-0.98	 -1	
3563162669	SMP	1	1225.32	742.08	993.97	729.14	24.31	24.31	4.66	23.52	23.52	4.52	1225.54	743.19	1233.61	743.04	996.98	731.28	1005.19	731.16	1618.26	969.97	1601.22	970.60	0	1	1	2	-1	-1	23.40	3.37	647.75	68.77	5.68	633.49	0.14	0.04	-0.99	0.19	0.08	-0.98	 -1	
3563196247	SMP	1	1224.59	740.95	993.08	728.42	24.21	24.21	4.66	23.50	23.50	4.51	1224.78	741.93	1232.84	741.86	996.11	730.45	1004.37	730.28	1620.60	970.42	1606.73	972.77	0	1	1	2	-1	-1	23.54	3.61	647.41	68.98	5.86	633.82	0.14	0.03	-0.99	0.19	0.07	-0.98	 -1	
3563229264	SMP	1	1223.65	740.03	991.86	728.02	24.39	24.39	4.68	23.51	23.51	4.51	1223.78	740.99	1231.84	740.91	994.75	730.09	1003.07	729.91	1619.95	968.53	1605.27	968.24	0	1	1	2	-1	-1	23.73	3.81	647.03	69.25	5.93	633.83	0.14	0.03	-0.99	0.19	0.07	-0.98	 -1	
3563262815	SMP	1	1222.52	739.88	990.50	728.79	24.33	24.33	4.68	23.65	23.65	4.51	1222.70	740.81	1230.79	740.74	993.56	730.70	1001.76	730.53	1621.32	966.76	1608.45	971.28	0	1	1	2	-1	-1	23.93	3.84	646.52	69.58	5.81	634.61	0.14	0.03	-0.99	0.19	0.07	-0.98	 -1	
3563296053	SMP	1	1220.02	741.13	988.21	730.86	24.09	24.09	4.68	23.41	23.41	4.51	1220.81	742.16	1228.98	742.05	991.84	732.88	1000.07	732.71	1663.52	961.63	1648.94	965.94	0	1	1	2	-1	-1	24.27	3.56	645.48	69.96	5.38	634.93	0.17	0.04	-0.99	0.21	0.07	-0.97	 -1	
3563298765	MSG	1	# Message: 82c3827a23dc8011c3fbcc4d31772ea2_1920x1080.jpg
3563329249	SMP	1	1219.25	743.75	987.42	734.07	24.05	24.05	4.68	23.27	23.27	4.50	1220.20	744.81	1228.34	744.74	991.10	736.15	999.27	735.94	1694.13	958.11	1665.80	962.83	0	1	1	2	-1	-1	24.38	3.01	644.98	70.18	4.73	635.46	0.17	0.04	-0.98	0.21	0.07	-0.97	 -1	
3563362575	SMP	1	1218.82	746.79	986.84	737.56	23.98	23.98	4.67	23.16	23.16	4.49	1219.74	747.92	1227.93	747.89	990.48	739.53	998.54	739.32	1699.01	954.56	1666.10	963.24	0	1	1	2	-1	-1	24.44	2.37	644.10	70.44	4.05	636.67	0.17	0.04	-0.98	0.21	0.07	-0.98	 -1	
3563395928	SMP	1	1218.39	749.59	986.57	740.19	23.99	23.99	4.66	23.10	23.10	4.48	1219.53	750.65	1227.66	750.61	990.24	742.26	998.39	742.09	1716.97	954.58	1676.68	962.61	0	1	1	2	-1	-1	24.48	1.81	643.84	70.51	3.50	636.87	0.18	0.04	-0.98	0.21	0.08	-0.97	 -1	
3563429240	SMP	1	1218.45	751.83	986.40	742.06	23.76	23.76	4.65	23.12	23.12	4.47	1219.45	752.84	1227.61	752.79	989.96	744.11	998.29	744.06	1713.31	956.47	1677.99	963.04	0	1	1	2	-1	-1	24.47	1.36	643.24	70.49	3.11	636.35	0.18	0.04	-0.98	0.21	0.08	-0.97	 -1	
3563462558	SMP	1	1218.46	753.15	986.38	742.94	23.91	23.91	4.64	23.01	23.01	4.46	1219.54	754.35	1227.72	754.14	989.96	745.10	998.18	744.99	1718.76	954.94	1677.72	961.65	0	1	1	2	-1	-1	24.42	1.07	642.62	70.55	2.92	636.79	0.18	0.04	-0.98	0.21	0.08	-0.97	 -1	
3563496028	SMP	1	1218.73	754.02	986.53	743.13	23.63	23.63	4.62	22.81	22.81	4.45	1219.84	755.14	1228.03	755.02	990.24	745.31	998.36	745.21	1722.48	953.61	1684.88	958.28	0	1	1	2	-1	-1	24.34	0.90	642.14	70.58	2.88	637.50	0.18	0.04	-0.98	0.22	0.08	-0.97	 -1	
3563529221	SMP	1	1219.29	754.65	986.93	742.95	23.58	23.58	4.61	22.94	22.94	4.44	1220.41	755.73	1228.58	755.66	990.57	745.13	998.75	745.02	1724.67	953.86	1686.55	956.95	0	1	1	2	-1	-1	24.21	0.77	641.79	70.52	2.92	637.63	0.18	0.04	-0.98	0.21	0.08	-0.97	 -1	
3563562548	SMP	1	1220.17	755.14	987.75	742.67	23.38	23.38	4.59	22.66	22.66	4.43	1221.38	756.33	1229.52	756.15	991.40	744.78	999.54	744.64	1728.02	952.38	1689.13	956.40	0	1	1	2	-1	-1	24.01	0.66	641.60	70.41	2.99	638.11	0.18	0.04	-0.98	0.21	0.08	-0.97	 -1	
3563595879	SMP	1	1221.50	755.32	988.92	742.18	23.43	23.43	4.57	22.73	22.73	4.42	1222.61	756.42	1230.93	756.27	992.57	744.27	1000.81	744.08	1729.43	952.12	1691.64	956.51	0	1	1	2	-1	-1	23.72	0.64	640.87	70.14	3.10	637.93	0.18	0.04	-0.98	0.22	0.08	-0.97	 -1	
3563629188	SMP	1	1223.22	754.88	990.32	741.10	23.59	23.59	4.57	22.59	22.59	4.40	1224.30	756.04	1232.53	755.94	994.02	743.32	1002.27	743.22	1729.29	950.25	1694.41	951.34	0	1	1	2	-1	-1	23.38	0.71	640.72	69.82	3.28	637.70	0.18	0.04	-0.98	0.22	0.08	-0.97	 -1	
3563662526	SMP	1	1224.85	754.08	991.73	739.74	23.33	23.33	4.55	22.62	22.62	4.39	1225.98	755.34	1234.21	755.23	995.38	742.03	1003.55	741.82	1731.29	947.95	1694.86	948.52	0	1	1	2	-1	-1	23.02	0.86	640.30	69.59	3.56	637.96	0.18	0.05	-0.98	0.22	0.08	-0.97	 -1	
3563695846	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
3563729202	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
3563762641	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
3563795961	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
3563829288	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
3563862522	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
3563895911	SMP	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	-1	-1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	 -1	
3563929238	SMP	1	1235.10	755.90	1000.62	741.12	23.34	23.34	4.54	22.44	22.44	4.38	1236.64	756.76	1244.91	756.67	1004.75	742.82	1012.57	742.76	1743.53	953.38	1702.74	959.94	0	1	1	2	-1	-1	20.84	0.56	639.75	68.01	3.39	640.59	0.20	0.03	-0.98	0.23	0.06	-0.97	 -1	
3563962496	SMP	1	1236.58	754.76	0.00	0.00	23.92	23.92	4.55	0.00	0.00	0.00	1237.66	756.08	1245.96	755.98	0.00	0.00	0.00	0.00	1735.28	947.45	0.00	0.00	0	1	0	1	-1	-1	20.61	0.70	639.14	0.00	0.00	0.00	0.19	0.05	-0.98	0.00	0.00	0.00	 -1	
3563995967	SMP	1	1237.20	753.64	1002.14	740.50	24.18	24.18	4.56	22.00	22.00	4.36	1238.37	754.85	1246.58	754.78	1006.13	741.76	1014.30	741.70	1735.36	947.20	1709.89	1021.86	0	1	1	2	-1	-1	20.47	0.95	639.03	67.52	3.60	638.99	0.19	0.05	-0.98	0.23	0.04	-0.97	 -1	
3564029229	SMP	1	1237.42	752.30	1002.28	739.38	24.12	24.12	4.57	22.28	22.28	4.35	1238.48	753.59	1246.77	753.53	1006.35	740.83	1014.43	740.71	1734.35	943.33	1717.83	1011.66	0	1	1	2	-1	-1	20.42	1.20	638.52	67.57	3.80	639.83	0.18	0.05	-0.98	0.24	0.05	-0.97	 -1	
3564031286	MSG	1	# Message: d09acc32944cc744a20f6e6a5fa74fb9_1920x1080.avi
3564062499	SMP	1	1237.34	750.84	1002.91	737.77	24.42	24.42	4.59	23.53	23.53	4.38	1238.48	752.46	1246.66	752.33	1006.41	739.78	1014.68	739.64	1733.70	931.31	1703.54	958.08	0	1	1	2	-1	-1	20.44	1.44	638.62	67.44	4.01	638.89	0.19	0.06	-0.98	0.22	0.07	-0.97	 -1	
3564095829	SMP	1	1237.29	749.83	1002.98	736.65	24.40	24.40	4.61	23.44	23.44	4.40	1238.43	751.33	1246.63	751.12	1006.45	738.70	1014.78	738.60	1733.15	931.21	1702.61	957.10	0	1	1	2	-1	-1	20.44	1.68	638.57	67.36	4.22	638.25	0.19	0.05	-0.98	0.22	0.08	-0.97	 -1	
3564129171	SMP	1	1237.20	748.68	1002.76	735.44	24.56	24.56	4.62	23.69	23.69	4.43	1238.36	750.18	1246.51	750.07	1006.47	737.58	1014.70	737.41	1732.61	925.08	1707.72	955.60	0	1	1	2	-1	-1	20.47	1.90	638.79	67.38	4.45	638.37	0.19	0.06	-0.98	0.22	0.08	-0.97	 -1	
3564162532	SMP	1	1236.85	747.75	1002.71	734.19	24.49	24.49	4.64	23.87	23.87	4.46	1238.00	749.14	1246.17	749.05	1006.30	736.56	1014.50	736.38	1731.80	924.69	1703.59	946.83	0	1	1	2	-1	-1	20.54	2.11	638.84	67.41	4.66	638.28	0.19	0.05	-0.98	0.22	0.09	-0.97	 -1	
3564195931	SMP	1	1236.20	746.82	1002.21	733.36	24.56	24.56	4.65	23.92	23.92	4.48	1237.43	748.36	1245.56	748.23	1005.71	735.61	1014.17	735.44	1732.10	916.76	1703.20	948.02	0	1	1	2	-1	-1	20.67	2.27	639.15	67.30	4.84	636.39	0.19	0.06	-0.98	0.22	0.08	-0.97	 -1	
3564229169	SMP	1	1235.36	746.47	1001.48	732.82	24.74	24.74	4.67	24.15	24.15	4.51	1236.53	747.91	1244.70	747.85	1005.07	735.37	1013.37	735.29	1732.33	914.91	1702.48	927.88	0	1	1	2	-1	-1	20.85	2.35	639.27	67.49	4.88	636.81	0.19	0.05	-0.98	0.22	0.10	-0.97	 -1	
3564262501	SMP	1	1234.36	746.41	1000.51	732.71	24.79	24.79	4.68	24.30	24.30	4.54	1235.49	747.76	1243.72	747.76	1004.13	735.34	1012.34	735.10	1732.58	914.41	1700.56	918.20	0	1	1	2	-1	-1	21.05	2.38	639.12	67.72	4.91	637.12	0.19	0.05	-0.98	0.22	0.10	-0.97	 -1	
3564295865	SMP	1	1233.21	746.48	999.42	733.12	24.72	24.72	4.69	24.08	24.08	4.55	1234.40	748.00	1242.48	747.88	1003.01	735.49	1011.35	735.25	1730.46	909.82	1700.32	929.67	0	1	1	2	-1	-1	21.31	2.35	639.72	67.81	4.87	635.99	0.18	0.06	-0.98	0.22	0.08	-0.97	 -1	
3564329127	SMP	1	1232.14	746.76	998.31	733.35	24.50	24.50	4.70	23.91	23.91	4.56	1233.31	748.22	1241.44	748.10	1001.99	735.78	1010.23	735.59	1731.09	908.63	1698.75	921.32	0	1	1	2	-1	-1	21.53	2.30	639.87	68.06	4.80	636.25	0.18	0.05	-0.98	0.22	0.09	-0.97	 -1	
3564362477	SMP	1	1231.10	747.10	997.23	733.95	24.22	24.22	4.69	23.59	23.59	4.55	1232.31	748.58	1240.35	748.45	1000.89	736.44	1009.24	736.30	1731.19	906.26	1696.73	916.04	0	1	1	2	-1	-1	21.77	2.23	640.73	68.17	4.66	635.36	0.18	0.06	-0.98	0.22	0.09	-0.97	 -1	
3564395796	SMP	1	1229.91	747.31	996.24	734.53	23.59	23.59	4.66	23.14	23.14	4.53	1231.30	748.68	1239.39	748.64	1000.01	736.89	1008.21	736.67	1735.08	905.74	1695.55	922.08	0	1	1	2	-1	-1	21.98	2.20	641.04	68.44	4.58	636.02	0.19	0.05	-0.98	0.22	0.09	-0.97	 -1	
