time_ms_normalized,gaze_condition,trial_type,age_category,target_looking,m,n
792,straight_ahead,exposure,adults,target,0.5505555555555556,30
792,straight_ahead,test,children,center,0.5056990881458967,47
792,straight_ahead,test,children,distracter,0.22786220871327253,47
792,straight_ahead,test,children,target,0.2664387031408308,47
792,straight_ahead,test,adults,center,0.2528968253968254,30
792,straight_ahead,test,adults,distracter,0.0759126984126984,30
792,straight_ahead,test,adults,target,0.6711904761904762,30
825,gaze,exposure,children,center,0.45703933747412007,46
825,gaze,exposure,children,distracter,0.2856884057971014,46
825,gaze,exposure,children,target,0.25727225672877846,46
825,gaze,exposure,adults,center,0.31161740558292284,29
825,gaze,exposure,adults,distracter,0.12163382594417077,29
825,gaze,exposure,adults,target,0.5667487684729065,29
825,gaze,test,children,center,0.5019576719576719,45
825,gaze,test,children,distracter,0.24317460317460318,45
825,gaze,test,children,target,0.25486772486772485,45
825,gaze,test,adults,center,0.3400793650793651,30
825,gaze,test,adults,distracter,0.03452380952380952,30
825,gaze,test,adults,target,0.6253968253968254,30
825,straight_ahead,exposure,children,center,0.4217325227963526,47
825,straight_ahead,exposure,children,distracter,0.29103343465045595,47
825,straight_ahead,exposure,children,target,0.28723404255319146,47
825,straight_ahead,exposure,adults,center,0.28174603174603174,30
825,straight_ahead,exposure,adults,distracter,0.15456349206349207,30
825,straight_ahead,exposure,adults,target,0.5636904761904762,30
825,straight_ahead,test,children,center,0.4961752786220871,47
825,straight_ahead,test,children,distracter,0.22393617021276596,47
825,straight_ahead,test,children,target,0.2798885511651469,47
825,straight_ahead,test,adults,center,0.21511904761904763,30
825,straight_ahead,test,adults,distracter,0.07412698412698412,30
825,straight_ahead,test,adults,target,0.7107539682539683,30
858,gaze,exposure,children,center,0.43478260869565216,46
858,gaze,exposure,children,distracter,0.2818064182194617,46
858,gaze,exposure,children,target,0.2834109730848861,46
858,gaze,exposure,adults,center,0.3158456486042693,29
858,gaze,exposure,adults,distracter,0.11190476190476191,29
858,gaze,exposure,adults,target,0.5722495894909688,29
858,gaze,test,children,center,0.4830952380952381,45
858,gaze,test,children,distracter,0.2512962962962963,45
858,gaze,test,children,target,0.2656084656084656,45
858,gaze,test,adults,center,0.35023809523809524,30
858,gaze,test,adults,distracter,0.03888888888888889,30
858,gaze,test,adults,target,0.6108730158730159,30
858,straight_ahead,exposure,children,center,0.42522796352583586,47
858,straight_ahead,exposure,children,distracter,0.29789766970618037,47
858,straight_ahead,exposure,children,target,0.27687436676798377,47
858,straight_ahead,exposure,adults,center,0.2763888888888889,30
858,straight_ahead,exposure,adults,distracter,0.14539682539682539,30
858,straight_ahead,exposure,adults,target,0.5782142857142857,30
858,straight_ahead,test,children,center,0.4663880445795339,47
858,straight_ahead,test,children,distracter,0.2453647416413374,47
858,straight_ahead,test,children,target,0.28824721377912865,47
858,straight_ahead,test,adults,center,0.21825396825396826,30
858,straight_ahead,test,adults,distracter,0.07242063492063491,30
858,straight_ahead,test,adults,target,0.7093253968253969,30
891,gaze,exposure,children,center,0.4055383022774327,46
891,gaze,exposure,children,distracter,0.27274844720496894,46
891,gaze,exposure,children,target,0.32171325051759836,46
891,gaze,exposure,adults,center,0.28969622331691297,29
891,gaze,exposure,adults,distracter,0.1023399014778325,29
891,gaze,exposure,adults,target,0.6079638752052545,29
891,gaze,test,children,center,0.4602116402116402,45
891,gaze,test,children,distracter,0.25851851851851854,45
891,gaze,test,children,target,0.2812698412698413,45
891,gaze,test,adults,center,0.3024206349206349,30
891,gaze,test,adults,distracter,0.040079365079365076,30
891,gaze,test,adults,target,0.6575,30
891,straight_ahead,exposure,children,center,0.414387031408308,47
891,straight_ahead,exposure,children,distracter,0.29944275582573454,47
891,straight_ahead,exposure,children,target,0.28617021276595744,47
891,straight_ahead,exposure,adults,center,0.24956349206349207,30
891,straight_ahead,exposure,adults,distracter,0.15373015873015872,30
891,straight_ahead,exposure,adults,target,0.5967063492063492,30
891,straight_ahead,test,children,center,0.4523302938196555,47
891,straight_ahead,test,children,distracter,0.24528875379939208,47
891,straight_ahead,test,children,target,0.30238095238095236,47
891,straight_ahead,test,adults,center,0.20952380952380953,30
891,straight_ahead,test,adults,distracter,0.07261904761904761,30
891,straight_ahead,test,adults,target,0.7178571428571429,30
924,gaze,exposure,children,center,0.3944099378881988,46
924,gaze,exposure,children,distracter,0.2919254658385093,46
924,gaze,exposure,children,target,0.3136645962732919,46
924,gaze,exposure,adults,center,0.27873563218390807,29
924,gaze,exposure,adults,distracter,0.10057471264367816,29
924,gaze,exposure,adults,target,0.6206896551724138,29
924,gaze,test,children,center,0.43592592592592594,45
924,gaze,test,children,distracter,0.2756349206349206,45
924,gaze,test,children,target,0.28843915343915344,45
924,gaze,test,adults,center,0.309047619047619,30
924,gaze,test,adults,distracter,0.034722222222222224,30
924,gaze,test,adults,target,0.6562301587301588,30
924,straight_ahead,exposure,children,center,0.41491894630192505,47
924,straight_ahead,exposure,children,distracter,0.2906534954407295,47
924,straight_ahead,exposure,children,target,0.2944275582573455,47
924,straight_ahead,exposure,adults,center,0.25527777777777777,30
924,straight_ahead,exposure,adults,distracter,0.15099206349206348,30
924,straight_ahead,exposure,adults,target,0.5937301587301588,30
924,straight_ahead,test,children,center,0.4337386018237082,47
924,straight_ahead,test,children,distracter,0.23720871327254306,47
924,straight_ahead,test,children,target,0.3290526849037487,47
924,straight_ahead,test,adults,center,0.2032936507936508,30
924,straight_ahead,test,adults,distracter,0.07658730158730158,30
924,straight_ahead,test,adults,target,0.7201190476190477,30
957,gaze,exposure,children,center,0.37745859213250516,46
957,gaze,exposure,children,distracter,0.30007763975155277,46
957,gaze,exposure,children,target,0.322463768115942,46
957,gaze,exposure,adults,center,0.2639983579638752,29
957,gaze,exposure,adults,distracter,0.1074712643678161,29
957,gaze,exposure,adults,target,0.6285303776683087,29
957,gaze,test,children,center,0.4180952380952381,45
957,gaze,test,children,distracter,0.27370370370370367,45
957,gaze,test,children,target,0.3082010582010582,45
957,gaze,test,adults,center,0.2875,30
957,gaze,test,adults,distracter,0.02638888888888889,30
957,gaze,test,adults,target,0.6861111111111111,30
957,straight_ahead,exposure,children,center,0.38247213779128675,47
957,straight_ahead,exposure,children,distracter,0.3006332320162107,47
957,straight_ahead,exposure,children,target,0.3168946301925025,47
957,straight_ahead,exposure,adults,center,0.23146825396825396,30
957,straight_ahead,exposure,adults,distracter,0.1511111111111111,30
957,straight_ahead,exposure,adults,target,0.6174206349206349,30
957,straight_ahead,test,children,center,0.4268743667679838,47
957,straight_ahead,test,children,distracter,0.24419959473150962,47
957,straight_ahead,test,children,target,0.32892603850050656,47
957,straight_ahead,test,adults,center,0.19166666666666665,30
957,straight_ahead,test,adults,distracter,0.07916666666666666,30
957,straight_ahead,test,adults,target,0.7291666666666666,30
990,gaze,exposure,children,center,0.3690217391304348,46
990,gaze,exposure,children,distracter,0.31322463768115943,46
990,gaze,exposure,children,target,0.3177536231884058,46
990,gaze,exposure,adults,center,0.27294745484400657,29
990,gaze,exposure,adults,distracter,0.11403940886699507,29
990,gaze,exposure,adults,target,0.6130131362889983,29
990,gaze,test,children,center,0.41597883597883595,45
990,gaze,test,children,distracter,0.27304232804232803,45
990,gaze,test,children,target,0.31097883597883597,45
990,gaze,test,adults,center,0.2681349206349206,30
990,gaze,test,adults,distracter,0.03226190476190476,30
990,gaze,test,adults,target,0.6996031746031746,30
990,straight_ahead,exposure,children,center,0.3726190476190476,47
990,straight_ahead,exposure,children,distracter,0.2943515704154002,47
990,straight_ahead,exposure,children,target,0.33302938196555215,47
990,straight_ahead,exposure,adults,center,0.2251984126984127,30
990,straight_ahead,exposure,adults,distracter,0.15138888888888888,30
990,straight_ahead,exposure,adults,target,0.6234126984126984,30
990,straight_ahead,test,children,center,0.41003039513677814,47
990,straight_ahead,test,children,distracter,0.2538500506585613,47
990,straight_ahead,test,children,target,0.3361195542046606,47
990,straight_ahead,test,adults,center,0.1826984126984127,30
990,straight_ahead,test,adults,distracter,0.08333333333333333,30
990,straight_ahead,test,adults,target,0.7339682539682539,30
1023,gaze,exposure,children,center,0.36578674948240164,46
1023,gaze,exposure,children,distracter,0.3145186335403727,46
1023,gaze,exposure,children,target,0.3196946169772257,46
1023,gaze,exposure,adults,center,0.2481527093596059,29
1023,gaze,exposure,adults,distracter,0.11239737274220032,29
1023,gaze,exposure,adults,target,0.6394499178981937,29
1023,gaze,test,children,center,0.4121164021164021,45
1023,gaze,test,children,distracter,0.2730952380952381,45
1023,gaze,test,children,target,0.3147883597883598,45
1023,gaze,test,adults,center,0.2511904761904762,30
1023,gaze,test,adults,distracter,0.03670634920634921,30
1023,gaze,test,adults,target,0.7121031746031746,30
1023,straight_ahead,exposure,children,center,0.3660840932117528,47
1023,straight_ahead,exposure,children,distracter,0.29612462006079027,47
1023,straight_ahead,exposure,children,target,0.33779128672745695,47
1023,straight_ahead,exposure,adults,center,0.1947454844006568,29
1023,straight_ahead,exposure,adults,distracter,0.17848932676518883,29
1023,straight_ahead,exposure,adults,target,0.6267651888341543,29
1023,straight_ahead,test,children,center,0.4015704154002026,47
1023,straight_ahead,test,children,distracter,0.261144883485309,47
1023,straight_ahead,test,children,target,0.33728470111448833,47
1023,straight_ahead,test,adults,center,0.15567460317460316,30
1023,straight_ahead,test,adults,distracter,0.08611111111111111,30
1023,straight_ahead,test,adults,target,0.7582142857142857,30
1056,gaze,exposure,children,center,0.34684265010351967,46
1056,gaze,exposure,children,distracter,0.32122153209109733,46
1056,gaze,exposure,children,target,0.331935817805383,46
1056,gaze,exposure,adults,center,0.22754515599343186,29
1056,gaze,exposure,adults,distracter,0.12245484400656814,29
1056,gaze,exposure,adults,target,0.65,29
1056,gaze,test,children,center,0.39021164021164023,45
1056,gaze,test,children,distracter,0.2707142857142857,45
1056,gaze,test,children,target,0.3390740740740741,45
1056,gaze,test,adults,center,0.23492063492063492,30
1056,gaze,test,adults,distracter,0.03670634920634921,30
1056,gaze,test,adults,target,0.7283730158730158,30
1056,straight_ahead,exposure,children,center,0.3608915906788247,47
1056,straight_ahead,exposure,children,distracter,0.2908561296859169,47
1056,straight_ahead,exposure,children,target,0.34825227963525834,47
1056,straight_ahead,exposure,adults,center,0.18876984126984125,30
1056,straight_ahead,exposure,adults,distracter,0.16797619047619047,30
1056,straight_ahead,exposure,adults,target,0.6432539682539683,30
1056,straight_ahead,test,children,center,0.386144883485309,47
1056,straight_ahead,test,children,distracter,0.2666160081053698,47
1056,straight_ahead,test,children,target,0.34723910840932115,47
1056,straight_ahead,test,adults,center,0.17242063492063492,30
1056,straight_ahead,test,adults,distracter,0.09146825396825396,30
1056,straight_ahead,test,adults,target,0.7361111111111112,30
1089,gaze,exposure,children,center,0.3223343685300207,46
1089,gaze,exposure,children,distracter,0.32111801242236027,46
1089,gaze,exposure,children,target,0.35654761904761906,46
1089,gaze,exposure,adults,center,0.2181855500821018,29
1089,gaze,exposure,adults,distracter,0.10857963875205254,29
1089,gaze,exposure,adults,target,0.6732348111658456,29
1089,gaze,test,children,center,0.38724867724867723,45
1089,gaze,test,children,distracter,0.26825396825396824,45
1089,gaze,test,children,target,0.34449735449735447,45
1089,gaze,test,adults,center,0.21765873015873016,30
1089,gaze,test,adults,distracter,0.040873015873015874,30
1089,gaze,test,adults,target,0.741468253968254,30
1089,straight_ahead,exposure,children,center,0.3567629179331307,47
1089,straight_ahead,exposure,children,distracter,0.2843971631205674,47
1089,straight_ahead,exposure,children,target,0.3588399189463019,47
1089,straight_ahead,exposure,adults,center,0.16317460317460317,30
1089,straight_ahead,exposure,adults,distracter,0.17869047619047618,30
1089,straight_ahead,exposure,adults,target,0.6581349206349206,30
1089,straight_ahead,test,children,center,0.38571428571428573,47
1089,straight_ahead,test,children,distracter,0.260435663627153,47
1089,straight_ahead,test,children,target,0.3538500506585613,47
1089,straight_ahead,test,adults,center,0.1732142857142857,30
1089,straight_ahead,test,adults,distracter,0.09087301587301587,30
1089,straight_ahead,test,adults,target,0.7359126984126985,30
1122,gaze,exposure,children,center,0.30934265010351963,46
1122,gaze,exposure,children,distracter,0.32582815734989645,46
1122,gaze,exposure,children,target,0.36482919254658386,46
1122,gaze,exposure,adults,center,0.20603448275862069,29
1122,gaze,exposure,adults,distracter,0.09995894909688013,29
1122,gaze,exposure,adults,target,0.6940065681444991,29
1122,gaze,test,children,center,0.3797354497354497,45
1122,gaze,test,children,distracter,0.2754761904761905,45
1122,gaze,test,children,target,0.34478835978835976,45
1122,gaze,test,adults,center,0.2222222222222222,30
1122,gaze,test,adults,distracter,0.04027777777777778,30
1122,gaze,test,adults,target,0.7375,30
1122,straight_ahead,exposure,children,center,0.3585612968591692,47
1122,straight_ahead,exposure,children,distracter,0.2847771023302938,47
1122,straight_ahead,exposure,children,target,0.356661600810537,47
1122,straight_ahead,exposure,adults,center,0.16384920634920636,30
1122,straight_ahead,exposure,adults,distracter,0.1651984126984127,30
1122,straight_ahead,exposure,adults,target,0.670952380952381,30
1122,straight_ahead,test,children,center,0.3721631205673759,47
1122,straight_ahead,test,children,distracter,0.2572948328267477,47
1122,straight_ahead,test,children,target,0.37054204660587636,47
1122,straight_ahead,test,adults,center,0.13793103448275862,29
1122,straight_ahead,test,adults,distracter,0.0993431855500821,29
1122,straight_ahead,test,adults,target,0.7627257799671593,29
1155,gaze,exposure,children,center,0.28664596273291926,46
1155,gaze,exposure,children,distracter,0.32474120082815733,46
1155,gaze,exposure,children,target,0.3886128364389234,46
1155,gaze,exposure,adults,center,0.20307881773399014,29
1155,gaze,exposure,adults,distracter,0.11301313628899835,29
1155,gaze,exposure,adults,target,0.6839080459770115,29
1155,gaze,test,children,center,0.36968253968253967,45
1155,gaze,test,children,distracter,0.2761375661375661,45
1155,gaze,test,children,target,0.35417989417989415,45
1155,gaze,test,adults,center,0.21218253968253967,30
1155,gaze,test,adults,distracter,0.03670634920634921,30
1155,gaze,test,adults,target,0.7511111111111111,30
1155,straight_ahead,exposure,children,center,0.3414640324214792,47
1155,straight_ahead,exposure,children,distracter,0.2905268490374873,47
1155,straight_ahead,exposure,children,target,0.3680091185410334,47
1155,straight_ahead,exposure,adults,center,0.15527777777777776,30
1155,straight_ahead,exposure,adults,distracter,0.15726190476190477,30
1155,straight_ahead,exposure,adults,target,0.6874603174603174,30
1155,straight_ahead,test,children,center,0.3751013171225937,47
1155,straight_ahead,test,children,distracter,0.25466058763931104,47
1155,straight_ahead,test,children,target,0.37023809523809526,47
1155,straight_ahead,test,adults,center,0.13126984126984126,30
1155,straight_ahead,test,adults,distracter,0.09821428571428571,30
1155,straight_ahead,test,adults,target,0.770515873015873,30
1188,gaze,exposure,children,center,0.2822981366459627,46
1188,gaze,exposure,children,distracter,0.32523291925465836,46
1188,gaze,exposure,children,target,0.3924689440993789,46
1188,gaze,exposure,adults,center,0.18986042692939245,29
1188,gaze,exposure,adults,distracter,0.10283251231527094,29
1188,gaze,exposure,adults,target,0.7073070607553367,29
1188,gaze,test,children,center,0.36134920634920636,45
1188,gaze,test,children,distracter,0.265978835978836,45
1188,gaze,test,children,target,0.37267195767195765,45
1188,gaze,test,adults,center,0.2084126984126984,30
1188,gaze,test,adults,distracter,0.028968253968253966,30
1188,gaze,test,adults,target,0.7626190476190476,30
1188,straight_ahead,exposure,children,center,0.35628166160081054,47
1188,straight_ahead,exposure,children,distracter,0.2826494427558257,47
1188,straight_ahead,exposure,children,target,0.36106889564336375,47
1188,straight_ahead,exposure,adults,center,0.17579365079365078,30
1188,straight_ahead,exposure,adults,distracter,0.14746031746031746,30
1188,straight_ahead,exposure,adults,target,0.6767460317460318,30
1188,straight_ahead,test,children,center,0.3732016210739615,47
1188,straight_ahead,test,children,distracter,0.25894123606889563,47
1188,straight_ahead,test,children,target,0.3678571428571428,47
1188,straight_ahead,test,adults,center,0.13752052545155993,29
1188,straight_ahead,test,adults,distracter,0.09380131362889983,29
1188,straight_ahead,test,adults,target,0.7686781609195402,29
1221,gaze,exposure,children,center,0.2948498964803313,46
1221,gaze,exposure,children,distracter,0.31653726708074537,46
1221,gaze,exposure,children,target,0.3886128364389234,46
1221,gaze,exposure,adults,center,0.19417077175697864,29
1221,gaze,exposure,adults,distracter,0.09564860426929392,29
1221,gaze,exposure,adults,target,0.7101806239737274,29
1221,gaze,test,children,center,0.354021164021164,45
1221,gaze,test,children,distracter,0.26904761904761904,45
1221,gaze,test,children,target,0.37693121693121695,45
1221,gaze,test,adults,center,0.21765873015873016,30
1221,gaze,test,adults,distracter,0.028373015873015873,30
1221,gaze,test,adults,target,0.753968253968254,30
1221,straight_ahead,exposure,children,center,0.3478723404255319,47
1221,straight_ahead,exposure,children,distracter,0.2752026342451874,47
1221,straight_ahead,exposure,children,target,0.3769250253292806,47
1221,straight_ahead,exposure,adults,center,0.15873015873015872,30
1221,straight_ahead,exposure,adults,distracter,0.16488095238095238,30
1221,straight_ahead,exposure,adults,target,0.6763888888888889,30
1221,straight_ahead,test,children,center,0.3710233029381966,47
1221,straight_ahead,test,children,distracter,0.2541033434650456,47
1221,straight_ahead,test,children,target,0.37487335359675783,47
1221,straight_ahead,test,adults,center,0.13669950738916256,29
1221,straight_ahead,test,adults,distracter,0.0946223316912972,29
1221,straight_ahead,test,adults,target,0.7686781609195402,29
1254,gaze,exposure,children,center,0.3051242236024845,46
1254,gaze,exposure,children,distracter,0.31513975155279506,46
1254,gaze,exposure,children,target,0.37973602484472047,46
1254,gaze,exposure,adults,center,0.19589490968801312,29
1254,gaze,exposure,adults,distracter,0.10726600985221675,29
1254,gaze,exposure,adults,target,0.6968390804597702,29
1254,gaze,test,children,center,0.34973544973544973,45
1254,gaze,test,children,distracter,0.26841269841269844,45
1254,gaze,test,children,target,0.38185185185185183,45
1254,gaze,test,adults,center,0.1821825396825397,30
1254,gaze,test,adults,distracter,0.025595238095238095,30
1254,gaze,test,adults,target,0.7922222222222222,30
1254,straight_ahead,exposure,children,center,0.35303951367781156,47
1254,straight_ahead,exposure,children,distracter,0.27768490374873356,47
1254,straight_ahead,exposure,children,target,0.3692755825734549,47
1254,straight_ahead,exposure,adults,center,0.16646825396825396,30
1254,straight_ahead,exposure,adults,distracter,0.16428571428571428,30
1254,straight_ahead,exposure,adults,target,0.6692460317460317,30
1254,straight_ahead,test,children,center,0.37862208713272544,47
1254,straight_ahead,test,children,distracter,0.2611702127659574,47
1254,straight_ahead,test,children,target,0.36020770010131714,47
1254,straight_ahead,test,adults,center,0.14146141215106733,29
1254,straight_ahead,test,adults,distracter,0.07799671592775041,29
1254,straight_ahead,test,adults,target,0.7805418719211823,29
1287,gaze,exposure,children,center,0.31922877846790887,46
1287,gaze,exposure,children,distracter,0.31032608695652175,46
1287,gaze,exposure,children,target,0.3704451345755694,46
1287,gaze,exposure,adults,center,0.19388341543513957,29
1287,gaze,exposure,adults,distracter,0.10406403940886699,29
1287,gaze,exposure,adults,target,0.7020525451559935,29
1287,gaze,test,children,center,0.34753968253968254,45
1287,gaze,test,children,distracter,0.2741269841269841,45
1287,gaze,test,children,target,0.3783333333333333,45
1287,gaze,test,adults,center,0.18968253968253967,30
1287,gaze,test,adults,distracter,0.022817460317460316,30
1287,gaze,test,adults,target,0.7875,30
1287,straight_ahead,exposure,children,center,0.36028368794326243,47
1287,straight_ahead,exposure,children,distracter,0.29009625126646404,47
1287,straight_ahead,exposure,children,target,0.3496200607902735,47
1287,straight_ahead,exposure,adults,center,0.14166666666666666,30
1287,straight_ahead,exposure,adults,distracter,0.17023809523809524,30
1287,straight_ahead,exposure,adults,target,0.6880952380952381,30
1287,straight_ahead,test,children,center,0.3728470111448835,47
1287,straight_ahead,test,children,distracter,0.27203647416413373,47
1287,straight_ahead,test,children,target,0.35511651469098277,47
1287,straight_ahead,test,adults,center,0.12896825396825395,30
1287,straight_ahead,test,adults,distracter,0.07539682539682539,30
1287,straight_ahead,test,adults,target,0.7956349206349206,30
1320,gaze,exposure,children,center,0.32487060041407867,46
1320,gaze,exposure,children,distracter,0.30835921325051757,46
1320,gaze,exposure,children,target,0.3667701863354037,46
1320,gaze,exposure,adults,center,0.2142446633825944,29
1320,gaze,exposure,adults,distracter,0.09556650246305419,29
1320,gaze,exposure,adults,target,0.6901888341543514,29
1320,gaze,test,children,center,0.3557142857142857,45
1320,gaze,test,children,distracter,0.26835978835978835,45
1320,gaze,test,children,target,0.37592592592592594,45
1320,gaze,test,adults,center,0.18055555555555555,30
1320,gaze,test,adults,distracter,0.02757936507936508,30
1320,gaze,test,adults,target,0.7918650793650793,30
1320,straight_ahead,exposure,children,center,0.33812111801242234,46
1320,straight_ahead,exposure,children,distracter,0.3087732919254658,46
1320,straight_ahead,exposure,children,target,0.3531055900621118,46
1320,straight_ahead,exposure,adults,center,0.14146825396825397,30
1320,straight_ahead,exposure,adults,distracter,0.18095238095238095,30
1320,straight_ahead,exposure,adults,target,0.6775793650793651,30
1320,straight_ahead,test,children,center,0.38277608915906786,47
1320,straight_ahead,test,children,distracter,0.27160587639311046,47
1320,straight_ahead,test,children,target,0.3456180344478217,47
1320,straight_ahead,test,adults,center,0.1165024630541872,29
1320,straight_ahead,test,adults,distracter,0.07266009852216748,29
1320,straight_ahead,test,adults,target,0.8108374384236453,29
1353,gaze,exposure,children,center,0.3438405797101449,46
1353,gaze,exposure,children,distracter,0.30690993788819876,46
1353,gaze,exposure,children,target,0.3492494824016563,46
1353,gaze,exposure,adults,center,0.20648604269293924,29
1353,gaze,exposure,adults,distracter,0.10180623973727422,29
1353,gaze,exposure,adults,target,0.6917077175697866,29
1353,gaze,test,children,center,0.36174603174603176,45
1353,gaze,test,children,distracter,0.26455026455026454,45
1353,gaze,test,children,target,0.3737037037037037,45
1353,gaze,test,adults,center,0.17281746031746031,30
1353,gaze,test,adults,distracter,0.030357142857142857,30
1353,gaze,test,adults,target,0.7968253968253968,30
1353,straight_ahead,exposure,children,center,0.3310030395136778,47
1353,straight_ahead,exposure,children,distracter,0.3259625126646403,47
1353,straight_ahead,exposure,children,target,0.34303444782168185,47
1353,straight_ahead,exposure,adults,center,0.1380952380952381,30
1353,straight_ahead,exposure,adults,distracter,0.19353174603174603,30
1353,straight_ahead,exposure,adults,target,0.6683730158730159,30
1353,straight_ahead,test,children,center,0.37264437689969604,47
1353,straight_ahead,test,children,distracter,0.27079533941236067,47
1353,straight_ahead,test,children,target,0.35656028368794324,47
1353,straight_ahead,test,adults,center,0.1159688013136289,29
1353,straight_ahead,test,adults,distracter,0.07409688013136288,29
1353,straight_ahead,test,adults,target,0.8099343185550082,29
1386,gaze,exposure,children,center,0.34979296066252585,46
1386,gaze,exposure,children,distracter,0.2990424430641822,46
1386,gaze,exposure,children,target,0.35116459627329194,46
1386,gaze,exposure,adults,center,0.21658456486042693,29
1386,gaze,exposure,adults,distracter,0.08706896551724137,29
1386,gaze,exposure,adults,target,0.6963464696223317,29
1386,gaze,test,children,center,0.3549206349206349,45
1386,gaze,test,children,distracter,0.2649206349206349,45
1386,gaze,test,children,target,0.38015873015873014,45
1386,gaze,test,adults,center,0.18968253968253967,30
1386,gaze,test,adults,distracter,0.02869047619047619,30
1386,gaze,test,adults,target,0.7816269841269842,30
1386,straight_ahead,exposure,children,center,0.32254305977710235,47
1386,straight_ahead,exposure,children,distracter,0.32641843971631207,47
1386,straight_ahead,exposure,children,target,0.3510385005065856,47
1386,straight_ahead,exposure,adults,center,0.13273809523809524,30
1386,straight_ahead,exposure,adults,distracter,0.18305555555555555,30
1386,straight_ahead,exposure,adults,target,0.6842063492063492,30
1386,straight_ahead,test,children,center,0.38315217391304346,46
1386,straight_ahead,test,children,distracter,0.2473343685300207,46
1386,straight_ahead,test,children,target,0.3695134575569358,46
1386,straight_ahead,test,adults,center,0.12095238095238095,30
1386,straight_ahead,test,adults,distracter,0.06797619047619048,30
1386,straight_ahead,test,adults,target,0.8110714285714286,30
1419,gaze,exposure,children,center,0.34456521739130436,46
1419,gaze,exposure,children,distracter,0.2871376811594203,46
1419,gaze,exposure,children,target,0.36829710144927535,46
1419,gaze,exposure,adults,center,0.2130952380952381,29
1419,gaze,exposure,adults,distracter,0.08682266009852216,29
1419,gaze,exposure,adults,target,0.7000821018062398,29
1419,gaze,test,children,center,0.34925925925925927,45
1419,gaze,test,children,distracter,0.2755820105820106,45
1419,gaze,test,children,target,0.37515873015873014,45
1419,gaze,test,adults,center,0.20682539682539683,30
1419,gaze,test,adults,distracter,0.028095238095238097,30
1419,gaze,test,adults,target,0.765079365079365,30
1419,straight_ahead,exposure,children,center,0.33082573454913883,47
1419,straight_ahead,exposure,children,distracter,0.3280141843971631,47
1419,straight_ahead,exposure,children,target,0.34116008105369805,47
1419,straight_ahead,exposure,adults,center,0.135515873015873,30
1419,straight_ahead,exposure,adults,distracter,0.18523809523809523,30
1419,straight_ahead,exposure,adults,target,0.6792460317460317,30
1419,straight_ahead,test,children,center,0.36879432624113473,47
1419,straight_ahead,test,children,distracter,0.24792299898682876,47
1419,straight_ahead,test,children,target,0.3832826747720365,47
1419,straight_ahead,test,adults,center,0.12229064039408867,29
1419,straight_ahead,test,adults,distracter,0.07561576354679803,29
1419,straight_ahead,test,adults,target,0.8020935960591133,29
1452,gaze,exposure,children,center,0.3704710144927536,46
1452,gaze,exposure,children,distracter,0.2714544513457557,46
1452,gaze,exposure,children,target,0.35807453416149065,46
1452,gaze,exposure,adults,center,0.21711822660098523,29
1452,gaze,exposure,adults,distracter,0.0680623973727422,29
1452,gaze,exposure,adults,target,0.7148193760262725,29
1452,gaze,test,children,center,0.3499206349206349,45
1452,gaze,test,children,distracter,0.27095238095238094,45
1452,gaze,test,children,target,0.37912698412698415,45
1452,gaze,test,adults,center,0.18404761904761904,30
1452,gaze,test,adults,distracter,0.023928571428571428,30
1452,gaze,test,adults,target,0.7920238095238095,30
1452,straight_ahead,exposure,children,center,0.32649442755825736,47
1452,straight_ahead,exposure,children,distracter,0.3302178318135765,47
1452,straight_ahead,exposure,children,target,0.34328774062816614,47
1452,straight_ahead,exposure,adults,center,0.13253968253968254,30
1452,straight_ahead,exposure,adults,distracter,0.17047619047619048,30
1452,straight_ahead,exposure,adults,target,0.6969841269841269,30
1452,straight_ahead,test,children,center,0.36821175278622087,47
1452,straight_ahead,test,children,distracter,0.24566869300911853,47
1452,straight_ahead,test,children,target,0.3861195542046606,47
1452,straight_ahead,test,adults,center,0.11867816091954023,29
1452,straight_ahead,test,adults,distracter,0.07331691297208538,29
1452,straight_ahead,test,adults,target,0.8080049261083744,29
1485,gaze,exposure,children,center,0.3944616977225673,46
1485,gaze,exposure,children,distracter,0.2563405797101449,46
1485,gaze,exposure,children,target,0.34919772256728776,46
1485,gaze,exposure,adults,center,0.21502463054187193,29
1485,gaze,exposure,adults,distracter,0.06847290640394088,29
1485,gaze,exposure,adults,target,0.7165024630541872,29
1485,gaze,test,children,center,0.3441269841269841,45
1485,gaze,test,children,distracter,0.27275132275132274,45
1485,gaze,test,children,target,0.38312169312169314,45
1485,gaze,test,adults,center,0.18071428571428572,30
1485,gaze,test,adults,distracter,0.029484126984126984,30
1485,gaze,test,adults,target,0.7898015873015873,30
1485,straight_ahead,exposure,children,center,0.32677304964539006,47
1485,straight_ahead,exposure,children,distracter,0.3331560283687943,47
1485,straight_ahead,exposure,children,target,0.3400709219858156,47
1485,straight_ahead,exposure,adults,center,0.13345238095238096,30
1485,straight_ahead,exposure,adults,distracter,0.1698015873015873,30
1485,straight_ahead,exposure,adults,target,0.6967460317460318,30
1485,straight_ahead,test,children,center,0.37036474164133737,47
1485,straight_ahead,test,children,distracter,0.24835359675785207,47
1485,straight_ahead,test,children,target,0.3812816616008105,47
1485,straight_ahead,test,adults,center,0.12545155993431856,29
1485,straight_ahead,test,adults,distracter,0.06756978653530378,29
1485,straight_ahead,test,adults,target,0.8069786535303777,29
