subid,age_category,age_years,age_days,stimulus_name,trial_num_exp,learning_block,gaze_block,trial_num_gaze_block,trial_num_learn_block,noun,trial_type,gaze_condition,speaker,order_name,order_number,gaze,testing_date,birth_date,age,gender,ethnicity_race,experimenter,order_key,keep_drop,reason_excluded,block_excluded,comments,rt,shift_type,shift_accuracy,age_group,shift_start_location
SAN-082018-02,child,4.228,1545,gr_sa_bosa_nonoise_hey,2,1,1,2,1,bosa,test,straight_ahead,grace,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.26666666666666666,D_T,correct,4,not_center
SAN-082018-02,child,4.228,1545,gr_sa_bosa_nonoise_look,3,1,1,3,2,bosa,exposure,straight_ahead,grace,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.26666666666666666,C_D,incorrect,4,center
SAN-082018-02,child,4.228,1545,gr_sa_bosa_nonoise_look,4,1,1,4,2,bosa,test,straight_ahead,grace,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.23333333333333334,C_T,correct,4,center
SAN-082018-02,child,4.228,1545,gr_sa_bosa_nonoise_hey,5,1,1,5,3,bosa,exposure,straight_ahead,grace,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.43333333333333335,T_D,incorrect,4,not_center
SAN-082018-02,child,4.228,1545,gr_sa_bosa_nonoise_look,6,1,1,6,3,bosa,test,straight_ahead,grace,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.2,C_T,correct,4,center
SAN-082018-02,child,4.228,1545,gr_sa_bosa_nonoise_hey,7,1,1,7,4,bosa,exposure,straight_ahead,grace,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",1,D_C,incorrect,4,not_center
SAN-082018-02,child,4.228,1545,gr_sa_bosa_nonoise_look,8,1,1,8,4,bosa,test,straight_ahead,grace,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.23333333333333334,D_T,correct,4,not_center
SAN-082018-02,child,4.228,1545,gr_sa_pifo_nonoise_hey,9,2,1,9,1,pifo,exposure,straight_ahead,grace,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.16666666666666666,D_T,correct,4,not_center
SAN-082018-02,child,4.228,1545,gr_sa_pifo_nonoise_hey,10,2,1,10,1,pifo,test,straight_ahead,grace,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.1,T_D,incorrect,4,not_center
SAN-082018-02,child,4.228,1545,gr_sa_pifo_nonoise_look,11,2,1,11,2,pifo,exposure,straight_ahead,grace,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.1,D_T,correct,4,not_center
SAN-082018-02,child,4.228,1545,gr_sa_pifo_nonoise_look,12,2,1,12,2,pifo,test,straight_ahead,grace,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.5666666666666667,T_D,incorrect,4,not_center
SAN-082018-02,child,4.228,1545,gr_sa_pifo_nonoise_hey,13,2,1,13,3,pifo,exposure,straight_ahead,grace,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.3,D_T,correct,4,not_center
SAN-082018-02,child,4.228,1545,gr_sa_pifo_nonoise_look,14,2,1,14,3,pifo,test,straight_ahead,grace,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.03333333333333333,T_D,incorrect,4,not_center
SAN-082018-02,child,4.228,1545,gr_sa_pifo_nonoise_hey,15,2,1,15,4,pifo,exposure,straight_ahead,grace,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.03333333333333333,D_T,correct,4,not_center
SAN-082018-02,child,4.228,1545,gr_sa_pifo_nonoise_look,16,2,1,16,4,pifo,test,straight_ahead,grace,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.2,C_D,incorrect,4,center
SAN-082018-02,child,4.228,1545,ol_dr_modi_nonoise_hey,17,3,2,1,1,modi,exposure,gaze,olivia,nogaze_gaze_gr_ol,1,down_right,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.26666666666666666,T_D,incorrect,4,not_center
SAN-082018-02,child,4.228,1545,ol_sa_modi_nonoise_hey,18,3,2,2,1,modi,test,gaze,olivia,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.03333333333333333,C_T,correct,4,center
SAN-082018-02,child,4.228,1545,ol_dr_modi_nonoise_look,19,3,2,3,2,modi,exposure,gaze,olivia,nogaze_gaze_gr_ol,1,down_right,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.26666666666666666,C_T,correct,4,center
SAN-082018-02,child,4.228,1545,ol_sa_modi_nonoise_look,20,3,2,4,2,modi,test,gaze,olivia,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.8666666666666667,C_T,correct,4,center
SAN-082018-02,child,4.228,1545,ol_dl_modi_nonoise_hey,21,3,2,5,3,modi,exposure,gaze,olivia,nogaze_gaze_gr_ol,1,down_left,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.03333333333333333,D_T,correct,4,not_center
SAN-082018-02,child,4.228,1545,ol_sa_modi_nonoise_look,22,3,2,6,3,modi,test,gaze,olivia,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.2,C_T,correct,4,center
SAN-082018-02,child,4.228,1545,ol_dr_modi_nonoise_hey,23,3,2,7,4,modi,exposure,gaze,olivia,nogaze_gaze_gr_ol,1,down_right,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",1.3666666666666667,C_T,correct,4,center
SAN-082018-02,child,4.228,1545,ol_sa_modi_nonoise_look,24,3,2,8,4,modi,test,gaze,olivia,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.4666666666666667,C_D,incorrect,4,center
SAN-082018-02,child,4.228,1545,ol_dr_toma_nonoise_hey,25,4,2,9,1,toma,exposure,gaze,olivia,nogaze_gaze_gr_ol,1,down_right,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0,T_D,incorrect,4,not_center
SAN-082018-02,child,4.228,1545,ol_sa_toma_nonoise_hey,26,4,2,10,1,toma,test,gaze,olivia,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.4,C_T,correct,4,center
SAN-082018-02,child,4.228,1545,ol_dr_toma_nonoise_look,27,4,2,11,2,toma,exposure,gaze,olivia,nogaze_gaze_gr_ol,1,down_right,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.1,D_C,incorrect,4,not_center
SAN-082018-02,child,4.228,1545,ol_sa_toma_nonoise_look,28,4,2,12,2,toma,test,gaze,olivia,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.43333333333333335,C_D,incorrect,4,center
SAN-082018-02,child,4.228,1545,ol_dl_toma_nonoise_hey,29,4,2,13,3,toma,exposure,gaze,olivia,nogaze_gaze_gr_ol,1,down_left,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",1.2333333333333334,C_D,incorrect,4,center
SAN-082018-02,child,4.228,1545,ol_sa_toma_nonoise_look,30,4,2,14,3,toma,test,gaze,olivia,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",1.1666666666666667,C_T,correct,4,center
SAN-082018-02,child,4.228,1545,ol_dr_toma_nonoise_hey,31,4,2,15,4,toma,exposure,gaze,olivia,nogaze_gaze_gr_ol,1,down_right,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.3333333333333333,C_T,correct,4,center
SAN-082018-02,child,4.228,1545,ol_sa_toma_nonoise_look,32,4,2,16,4,toma,test,gaze,olivia,nogaze_gaze_gr_ol,1,straight_ahead,2018-08-20T00:00:00Z,2014-05-28T00:00:00Z,4.228,F,A?,ES,nogaze_gaze_gr_ol,keep,"NA",none,"NA",0.16666666666666666,D_C,incorrect,4,not_center
SAN-082018-03,child,4.728,1726,ol_sa_modi_nonoise_hey,1,1,1,1,1,modi,exposure,straight_ahead,olivia,nogaze_gaze_ol_gr,2,straight_ahead,2018-08-20T00:00:00Z,2013-11-28T00:00:00Z,4.728,F,C?,ES,nogaze_gaze_ol_gr,keep,"NA",none,Asked to stop about 1/4 way through because it was too hard,NA,no_shift,NA,4,not_center
SAN-082018-03,child,4.728,1726,ol_sa_modi_nonoise_hey,2,1,1,2,1,modi,test,straight_ahead,olivia,nogaze_gaze_ol_gr,2,straight_ahead,2018-08-20T00:00:00Z,2013-11-28T00:00:00Z,4.728,F,C?,ES,nogaze_gaze_ol_gr,keep,"NA",none,Asked to stop about 1/4 way through because it was too hard,0.23333333333333334,C_D,incorrect,4,center
SAN-082018-03,child,4.728,1726,ol_sa_modi_nonoise_look,3,1,1,3,2,modi,exposure,straight_ahead,olivia,nogaze_gaze_ol_gr,2,straight_ahead,2018-08-20T00:00:00Z,2013-11-28T00:00:00Z,4.728,F,C?,ES,nogaze_gaze_ol_gr,keep,"NA",none,Asked to stop about 1/4 way through because it was too hard,0.6333333333333333,D_T,correct,4,not_center
SAN-082018-03,child,4.728,1726,ol_sa_modi_nonoise_look,4,1,1,4,2,modi,test,straight_ahead,olivia,nogaze_gaze_ol_gr,2,straight_ahead,2018-08-20T00:00:00Z,2013-11-28T00:00:00Z,4.728,F,C?,ES,nogaze_gaze_ol_gr,keep,"NA",none,Asked to stop about 1/4 way through because it was too hard,0.16666666666666666,T_C,incorrect,4,not_center
SAN-082018-03,child,4.728,1726,ol_sa_modi_nonoise_hey,5,1,1,5,3,modi,exposure,straight_ahead,olivia,nogaze_gaze_ol_gr,2,straight_ahead,2018-08-20T00:00:00Z,2013-11-28T00:00:00Z,4.728,F,C?,ES,nogaze_gaze_ol_gr,keep,"NA",none,Asked to stop about 1/4 way through because it was too hard,0,D_C,incorrect,4,not_center
SAN-082018-03,child,4.728,1726,ol_sa_modi_nonoise_hey,6,1,1,6,3,modi,test,straight_ahead,olivia,nogaze_gaze_ol_gr,2,straight_ahead,2018-08-20T00:00:00Z,2013-11-28T00:00:00Z,4.728,F,C?,ES,nogaze_gaze_ol_gr,keep,"NA",none,Asked to stop about 1/4 way through because it was too hard,1.3333333333333333,C_D,incorrect,4,center
SAN-082018-03,child,4.728,1726,ol_sa_modi_nonoise_look,7,1,1,7,4,modi,exposure,straight_ahead,olivia,nogaze_gaze_ol_gr,2,straight_ahead,2018-08-20T00:00:00Z,2013-11-28T00:00:00Z,4.728,F,C?,ES,nogaze_gaze_ol_gr,keep,"NA",none,Asked to stop about 1/4 way through because it was too hard,0.8333333333333334,C_D,incorrect,4,center
SAN-082018-03,child,4.728,1726,ol_sa_modi_nonoise_look,8,1,1,8,4,modi,test,straight_ahead,olivia,nogaze_gaze_ol_gr,2,straight_ahead,2018-08-20T00:00:00Z,2013-11-28T00:00:00Z,4.728,F,C?,ES,nogaze_gaze_ol_gr,keep,"NA",none,Asked to stop about 1/4 way through because it was too hard,0.5,D_C,incorrect,4,not_center
SAN-082018-04,child,3.6,1314,gr_dl_toma_nonoise_hey,1,1,1,1,1,toma,exposure,gaze,grace,gaze_nogaze_gr_ol,3,down_left,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0.23333333333333334,D_C,incorrect,3,not_center
SAN-082018-04,child,3.6,1314,gr_sa_toma_nonoise_hey,2,1,1,2,1,toma,test,gaze,grace,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0.9333333333333333,C_T,correct,3,center
SAN-082018-04,child,3.6,1314,gr_dl_toma_nonoise_look,3,1,1,3,2,toma,exposure,gaze,grace,gaze_nogaze_gr_ol,3,down_left,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0.8,T_C,incorrect,3,not_center
SAN-082018-04,child,3.6,1314,gr_sa_toma_nonoise_hey,4,1,1,4,2,toma,test,gaze,grace,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0.6666666666666666,C_T,correct,3,center
SAN-082018-04,child,3.6,1314,gr_dl_toma_nonoise_look,5,1,1,5,3,toma,exposure,gaze,grace,gaze_nogaze_gr_ol,3,down_left,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0.9,C_T,correct,3,center
SAN-082018-04,child,3.6,1314,gr_sa_toma_nonoise_look,6,1,1,6,3,toma,test,gaze,grace,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0,D_T,correct,3,not_center
SAN-082018-04,child,3.6,1314,gr_dr_toma_nonoise_hey,7,1,1,7,4,toma,exposure,gaze,grace,gaze_nogaze_gr_ol,3,down_right,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0.4,C_D,incorrect,3,center
SAN-082018-04,child,3.6,1314,gr_sa_toma_nonoise_look,8,1,1,8,4,toma,test,gaze,grace,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0,C_T,correct,3,center
SAN-082018-04,child,3.6,1314,gr_dl_pifo_nonoise_hey,9,2,1,9,1,pifo,exposure,gaze,grace,gaze_nogaze_gr_ol,3,down_left,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0.3333333333333333,T_C,incorrect,3,not_center
SAN-082018-04,child,3.6,1314,gr_sa_pifo_nonoise_hey,10,2,1,10,1,pifo,test,gaze,grace,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0.8333333333333334,C_D,incorrect,3,center
SAN-082018-04,child,3.6,1314,gr_dl_pifo_nonoise_look,11,2,1,11,2,pifo,exposure,gaze,grace,gaze_nogaze_gr_ol,3,down_left,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0.1,C_T,correct,3,center
SAN-082018-04,child,3.6,1314,gr_sa_pifo_nonoise_hey,12,2,1,12,2,pifo,test,gaze,grace,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,1.6666666666666667,C_T,correct,3,center
SAN-082018-04,child,3.6,1314,gr_dl_pifo_nonoise_look,13,2,1,13,3,pifo,exposure,gaze,grace,gaze_nogaze_gr_ol,3,down_left,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0.3333333333333333,C_T,correct,3,center
SAN-082018-04,child,3.6,1314,gr_sa_pifo_nonoise_look,14,2,1,14,3,pifo,test,gaze,grace,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,1.0666666666666667,D_C,incorrect,3,not_center
SAN-082018-04,child,3.6,1314,gr_dr_pifo_nonoise_hey,15,2,1,15,4,pifo,exposure,gaze,grace,gaze_nogaze_gr_ol,3,down_right,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0.1,T_C,incorrect,3,not_center
SAN-082018-04,child,3.6,1314,gr_sa_pifo_nonoise_look,16,2,1,16,4,pifo,test,gaze,grace,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,NA,no_shift,NA,3,not_center
SAN-082018-04,child,3.6,1314,ol_sa_bosa_nonoise_hey,17,3,2,1,1,bosa,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0.16666666666666666,D_C,incorrect,3,not_center
SAN-082018-04,child,3.6,1314,ol_sa_bosa_nonoise_hey,18,3,2,2,1,bosa,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0.5333333333333333,T_C,incorrect,3,not_center
SAN-082018-04,child,3.6,1314,ol_sa_bosa_nonoise_look,19,3,2,3,2,bosa,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,1.4,T_D,incorrect,3,not_center
SAN-082018-04,child,3.6,1314,ol_sa_bosa_nonoise_hey,20,3,2,4,2,bosa,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0.5,C_D,incorrect,3,center
SAN-082018-04,child,3.6,1314,ol_sa_bosa_nonoise_look,21,3,2,5,3,bosa,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,1.8,C_D,incorrect,3,center
SAN-082018-04,child,3.6,1314,ol_sa_bosa_nonoise_look,22,3,2,6,3,bosa,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0.7666666666666667,C_T,correct,3,center
SAN-082018-04,child,3.6,1314,ol_sa_bosa_nonoise_hey,23,3,2,7,4,bosa,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0.7333333333333333,C_T,correct,3,center
SAN-082018-04,child,3.6,1314,ol_sa_bosa_nonoise_look,24,3,2,8,4,bosa,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,3,C_T,correct,3,center
SAN-082018-04,child,3.6,1314,ol_sa_modi_nonoise_hey,25,4,2,9,1,modi,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0.4,C_D,incorrect,3,center
SAN-082018-04,child,3.6,1314,ol_sa_modi_nonoise_hey,26,4,2,10,1,modi,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0.8333333333333334,C_T,correct,3,center
SAN-082018-04,child,3.6,1314,ol_sa_modi_nonoise_look,27,4,2,11,2,modi,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0.26666666666666666,C_T,correct,3,center
SAN-082018-04,child,3.6,1314,ol_sa_modi_nonoise_hey,28,4,2,12,2,modi,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,1.7333333333333334,C_D,incorrect,3,center
SAN-082018-04,child,3.6,1314,ol_sa_modi_nonoise_look,29,4,2,13,3,modi,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0.36666666666666664,C_D,incorrect,3,center
SAN-082018-04,child,3.6,1314,ol_sa_modi_nonoise_look,30,4,2,14,3,modi,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0.8333333333333334,T_C,incorrect,3,not_center
SAN-082018-04,child,3.6,1314,ol_sa_modi_nonoise_hey,31,4,2,15,4,modi,exposure,straight_ahead,olivia,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,0.8666666666666667,C_T,correct,3,center
SAN-082018-04,child,3.6,1314,ol_sa_modi_nonoise_look,32,4,2,16,4,modi,test,straight_ahead,olivia,gaze_nogaze_gr_ol,3,straight_ahead,2018-08-20T00:00:00Z,2015-01-14T00:00:00Z,3.6,F,"A, C?",ES,gaze_nogaze_gr_ol,keep,"NA",none,Aunt sat nearby; didn't seem to cause any problems,1.3666666666666667,D_C,incorrect,3,not_center
SAN-082018-05,child,4.072,1488,ol_dl_pifo_nonoise_look,1,1,1,1,1,pifo,exposure,gaze,olivia,gaze_nogaze_ol_gr,4,down_left,2018-08-20T00:00:00Z,2014-07-24T00:00:00Z,4.072,M,"I, C?",ES,gaze_nogaze_ol_gr,keep,"NA",2,Asked to stop during 3rd word block; lots of trouble with headphones during 2nd block; moved around a lot,0.8666666666666667,C_D,incorrect,4,center
SAN-082018-05,child,4.072,1488,ol_sa_pifo_nonoise_hey,2,1,1,2,1,pifo,test,gaze,olivia,gaze_nogaze_ol_gr,4,straight_ahead,2018-08-20T00:00:00Z,2014-07-24T00:00:00Z,4.072,M,"I, C?",ES,gaze_nogaze_ol_gr,keep,"NA",2,Asked to stop during 3rd word block; lots of trouble with headphones during 2nd block; moved around a lot,0.9666666666666667,D_T,correct,4,not_center
SAN-082018-05,child,4.072,1488,ol_dr_pifo_nonoise_hey,3,1,1,3,2,pifo,exposure,gaze,olivia,gaze_nogaze_ol_gr,4,down_right,2018-08-20T00:00:00Z,2014-07-24T00:00:00Z,4.072,M,"I, C?",ES,gaze_nogaze_ol_gr,keep,"NA",2,Asked to stop during 3rd word block; lots of trouble with headphones during 2nd block; moved around a lot,1.9,D_T,correct,4,not_center
