subid,trial_num_full,trial_num,trial_type,ss_looking_char,look,correct,count_looks,total_looks,prop_looking,m_correct,m_gaze_follow,num_shifts,rt,shift_start,shift_end,shift_correct,shift_type,condition
051716_03,1_exposure,1,exposure,left,left,FALSE,106,127,0.83,0.17,0.83,1,0.7,right,left,FALSE,target_distracter,gaze
051716_03,1_exposure,1,exposure,right,left,TRUE,21,127,0.17,0.17,0.83,1,0.7,right,left,FALSE,target_distracter,gaze
051716_03,1_test,1,test,face,straightahead,FALSE,25,112,0.22,0.67,0,4,0.6,left,right,TRUE,image_away,gaze
051716_03,1_test,1,test,left,straightahead,FALSE,29,112,0.26,0.67,0,4,0.6,left,right,TRUE,image_away,gaze
051716_03,1_test,1,test,right,straightahead,TRUE,58,112,0.52,0.67,0,4,0.6,left,right,TRUE,image_away,gaze
051716_03,10_exposure,10,exposure,face,right,FALSE,6,116,0.05,0.89,0.89,2,0.233,face,left,FALSE,face_distracter,gaze
051716_03,10_exposure,10,exposure,left,right,FALSE,12,116,0.1,0.89,0.89,2,0.233,face,left,FALSE,face_distracter,gaze
051716_03,10_exposure,10,exposure,right,right,TRUE,98,116,0.84,0.89,0.89,2,0.233,face,left,FALSE,face_distracter,gaze
051716_03,10_test,10,test,face,NA,NA,0,109,0,1,0,0,NA,left,NA,NA,no_shift,gaze
051716_03,10_test,10,test,left,straightahead,TRUE,109,109,1,1,0,0,NA,left,NA,NA,no_shift,gaze
051716_03,10_test,10,test,right,NA,NA,0,109,0,1,0,0,NA,left,NA,NA,no_shift,gaze
051716_03,11_exposure,11,exposure,face,NA,NA,0,120,0,0.16,0.84,1,0.733,left,right,FALSE,image_away,gaze
051716_03,11_exposure,11,exposure,left,right,TRUE,19,120,0.16,0.16,0.84,1,0.733,left,right,FALSE,image_away,gaze
051716_03,11_exposure,11,exposure,right,right,FALSE,101,120,0.84,0.16,0.84,1,0.733,left,right,FALSE,image_away,gaze
051716_03,11_test,11,test,face,straightahead,FALSE,89,122,0.73,0.76,0,2,0.3,right,left,TRUE,distracter_target,gaze
051716_03,11_test,11,test,left,straightahead,TRUE,25,122,0.2,0.76,0,2,0.3,right,left,TRUE,distracter_target,gaze
051716_03,11_test,11,test,right,straightahead,FALSE,8,122,0.07,0.76,0,2,0.3,right,left,TRUE,distracter_target,gaze
051716_03,12_exposure,12,exposure,face,right,FALSE,17,122,0.14,0.9,0.9,3,0.567,face,right,TRUE,face_target,gaze
051716_03,12_exposure,12,exposure,left,right,FALSE,10,122,0.08,0.9,0.9,3,0.567,face,right,TRUE,face_target,gaze
051716_03,12_exposure,12,exposure,right,right,TRUE,95,122,0.78,0.9,0.9,3,0.567,face,right,TRUE,face_target,gaze
051716_03,12_test,12,test,face,NA,NA,0,115,0,0.97,0,1,0.467,right,left,FALSE,target_distracter,gaze
051716_03,12_test,12,test,left,straightahead,FALSE,4,115,0.03,0.97,0,1,0.467,right,left,FALSE,target_distracter,gaze
051716_03,12_test,12,test,right,straightahead,TRUE,111,115,0.97,0.97,0,1,0.467,right,left,FALSE,target_distracter,gaze
051716_03,13_exposure,13,exposure,face,NA,NA,0,120,0,0.08,0.92,1,0.367,right,left,FALSE,target_distracter,gaze
051716_03,13_exposure,13,exposure,left,left,FALSE,110,120,0.92,0.08,0.92,1,0.367,right,left,FALSE,target_distracter,gaze
051716_03,13_exposure,13,exposure,right,left,TRUE,10,120,0.08,0.08,0.92,1,0.367,right,left,FALSE,target_distracter,gaze
051716_03,13_test,13,test,face,straightahead,FALSE,88,118,0.75,1,0,1,1.167,left,face,FALSE,image_away,gaze
051716_03,13_test,13,test,left,straightahead,TRUE,30,118,0.25,1,0,1,1.167,left,face,FALSE,image_away,gaze
051716_03,13_test,13,test,right,NA,NA,0,118,0,1,0,1,1.167,left,face,FALSE,image_away,gaze
051716_03,14_exposure,14,exposure,face,right,FALSE,27,118,0.23,0,1,1,1.067,face,right,FALSE,face_distracter,gaze
051716_03,14_exposure,14,exposure,left,NA,NA,0,118,0,0,1,1,1.067,face,right,FALSE,face_distracter,gaze
051716_03,14_exposure,14,exposure,right,right,FALSE,91,118,0.77,0,1,1,1.067,face,right,FALSE,face_distracter,gaze
051716_03,14_test,14,test,face,NA,NA,0,121,0,0.19,0,1,0.8,right,left,FALSE,target_distracter,gaze
051716_03,14_test,14,test,left,straightahead,FALSE,98,121,0.81,0.19,0,1,0.8,right,left,FALSE,target_distracter,gaze
051716_03,14_test,14,test,right,straightahead,TRUE,23,121,0.19,0.19,0,1,0.8,right,left,FALSE,target_distracter,gaze
051716_03,15_exposure,15,exposure,face,NA,NA,0,122,0,0.84,0.84,1,0.633,left,right,TRUE,image_away,gaze
051716_03,15_exposure,15,exposure,left,right,FALSE,19,122,0.16,0.84,0.84,1,0.633,left,right,TRUE,image_away,gaze
051716_03,15_exposure,15,exposure,right,right,TRUE,103,122,0.84,0.84,0.84,1,0.633,left,right,TRUE,image_away,gaze
051716_03,15_test,15,test,face,NA,NA,0,93,0,0.8,0,2,0.367,right,left,FALSE,target_distracter,gaze
051716_03,15_test,15,test,left,straightahead,FALSE,19,93,0.2,0.8,0,2,0.367,right,left,FALSE,target_distracter,gaze
051716_03,15_test,15,test,right,straightahead,TRUE,74,93,0.8,0.8,0,2,0.367,right,left,FALSE,target_distracter,gaze
051716_03,16_exposure,16,exposure,face,left,FALSE,5,117,0.04,0.01,0.99,2,0.233,right,left,FALSE,target_distracter,gaze
051716_03,16_exposure,16,exposure,left,left,FALSE,111,117,0.95,0.01,0.99,2,0.233,right,left,FALSE,target_distracter,gaze
051716_03,16_exposure,16,exposure,right,left,TRUE,1,117,0.01,0.01,0.99,2,0.233,right,left,FALSE,target_distracter,gaze
051716_03,16_test,16,test,face,NA,NA,0,100,0,0.98,0,0,4.033,left,right,FALSE,image_away,gaze
051716_03,16_test,16,test,left,straightahead,TRUE,98,100,0.98,0.98,0,0,4.033,left,right,FALSE,image_away,gaze
051716_03,16_test,16,test,right,straightahead,FALSE,2,100,0.02,0.98,0,0,4.033,left,right,FALSE,image_away,gaze
051716_03,2_exposure,2,exposure,face,right,FALSE,64,122,0.52,0.45,0.45,5,0.333,right,left,FALSE,target_distracter,gaze
051716_03,2_exposure,2,exposure,left,right,FALSE,32,122,0.26,0.45,0.45,5,0.333,right,left,FALSE,target_distracter,gaze
051716_03,2_exposure,2,exposure,right,right,TRUE,26,122,0.21,0.45,0.45,5,0.333,right,left,FALSE,target_distracter,gaze
051716_03,2_test,2,test,face,straightahead,FALSE,5,120,0.04,0.8,0,3,0.167,face,left,TRUE,face_target,gaze
051716_03,2_test,2,test,left,straightahead,TRUE,92,120,0.77,0.8,0,3,0.167,face,left,TRUE,face_target,gaze
051716_03,2_test,2,test,right,straightahead,FALSE,23,120,0.19,0.8,0,3,0.167,face,left,TRUE,face_target,gaze
051716_03,3_exposure,3,exposure,face,left,FALSE,14,126,0.11,0.86,0.86,4,0.333,left,right,FALSE,image_away,gaze
051716_03,3_exposure,3,exposure,left,left,TRUE,96,126,0.76,0.86,0.86,4,0.333,left,right,FALSE,image_away,gaze
051716_03,3_exposure,3,exposure,right,left,FALSE,16,126,0.13,0.86,0.86,4,0.333,left,right,FALSE,image_away,gaze
051716_03,3_test,3,test,face,NA,NA,0,111,0,0.93,0,1,0.3,left,right,TRUE,image_away,gaze
051716_03,3_test,3,test,left,straightahead,FALSE,8,111,0.07,0.93,0,1,0.3,left,right,TRUE,image_away,gaze
051716_03,3_test,3,test,right,straightahead,TRUE,103,111,0.93,0.93,0,1,0.3,left,right,TRUE,image_away,gaze
051716_03,4_exposure,4,exposure,face,NA,NA,0,127,0,0.88,0.12,1,0.533,right,left,TRUE,distracter_target,gaze
051716_03,4_exposure,4,exposure,left,right,TRUE,112,127,0.88,0.88,0.12,1,0.533,right,left,TRUE,distracter_target,gaze
051716_03,4_exposure,4,exposure,right,right,FALSE,15,127,0.12,0.88,0.12,1,0.533,right,left,TRUE,distracter_target,gaze
051716_03,4_test,4,test,face,NA,NA,0,100,0,1,0,0,NA,left,NA,NA,no_shift,gaze
051716_03,4_test,4,test,left,straightahead,TRUE,100,100,1,1,0,0,NA,left,NA,NA,no_shift,gaze
051716_03,4_test,4,test,right,NA,NA,0,100,0,1,0,0,NA,left,NA,NA,no_shift,gaze
051716_03,5_exposure,5,exposure,face,NA,NA,0,122,0,0.16,0.84,1,0.667,left,right,FALSE,image_away,gaze
051716_03,5_exposure,5,exposure,left,right,TRUE,19,122,0.16,0.16,0.84,1,0.667,left,right,FALSE,image_away,gaze
051716_03,5_exposure,5,exposure,right,right,FALSE,103,122,0.84,0.16,0.84,1,0.667,left,right,FALSE,image_away,gaze
051716_03,5_test,5,test,face,straightahead,FALSE,92,121,0.76,0.41,0,2,0.6,right,left,TRUE,distracter_target,gaze
051716_03,5_test,5,test,left,straightahead,TRUE,12,121,0.1,0.41,0,2,0.6,right,left,TRUE,distracter_target,gaze
051716_03,5_test,5,test,right,straightahead,FALSE,17,121,0.14,0.41,0,2,0.6,right,left,TRUE,distracter_target,gaze
051716_03,6_exposure,6,exposure,face,left,FALSE,34,127,0.27,1,1,1,1.167,face,left,TRUE,face_target,gaze
051716_03,6_exposure,6,exposure,left,left,TRUE,93,127,0.73,1,1,1,1.167,face,left,TRUE,face_target,gaze
051716_03,6_exposure,6,exposure,right,NA,NA,0,127,0,1,1,1,1.167,face,left,TRUE,face_target,gaze
051716_03,6_test,6,test,face,NA,NA,0,118,0,1,0,0,NA,left,NA,NA,no_shift,gaze
051716_03,6_test,6,test,left,straightahead,TRUE,118,118,1,1,0,0,NA,left,NA,NA,no_shift,gaze
051716_03,6_test,6,test,right,NA,NA,0,118,0,1,0,0,NA,left,NA,NA,no_shift,gaze
051716_03,7_exposure,7,exposure,face,NA,NA,0,126,0,0.13,0.87,2,1.233,left,right,TRUE,image_away,gaze
051716_03,7_exposure,7,exposure,left,left,FALSE,110,126,0.87,0.13,0.87,2,1.233,left,right,TRUE,image_away,gaze
051716_03,7_exposure,7,exposure,right,left,TRUE,16,126,0.13,0.13,0.87,2,1.233,left,right,TRUE,image_away,gaze
051716_03,7_test,7,test,face,NA,NA,0,111,0,0.94,0,1,0.267,left,right,TRUE,image_away,gaze
051716_03,7_test,7,test,left,straightahead,FALSE,7,111,0.06,0.94,0,1,0.267,left,right,TRUE,image_away,gaze
051716_03,7_test,7,test,right,straightahead,TRUE,104,111,0.94,0.94,0,1,0.267,left,right,TRUE,image_away,gaze
051716_03,8_exposure,8,exposure,face,NA,NA,0,124,0,0.88,0.88,3,0.267,right,left,TRUE,distracter_target,gaze
051716_03,8_exposure,8,exposure,left,left,TRUE,109,124,0.88,0.88,0.88,3,0.267,right,left,TRUE,distracter_target,gaze
051716_03,8_exposure,8,exposure,right,left,FALSE,15,124,0.12,0.88,0.88,3,0.267,right,left,TRUE,distracter_target,gaze
051716_03,8_test,8,test,face,NA,NA,0,83,0,0.88,0,1,0.367,left,right,TRUE,image_away,gaze
051716_03,8_test,8,test,left,straightahead,FALSE,10,83,0.12,0.88,0,1,0.367,left,right,TRUE,image_away,gaze
051716_03,8_test,8,test,right,straightahead,TRUE,73,83,0.88,0.88,0,1,0.367,left,right,TRUE,image_away,gaze
051716_03,9_exposure,9,exposure,face,right,FALSE,6,122,0.05,0.19,0.81,5,0.333,right,left,TRUE,distracter_target,gaze
051716_03,9_exposure,9,exposure,left,right,TRUE,22,122,0.18,0.19,0.81,5,0.333,right,left,TRUE,distracter_target,gaze
051716_03,9_exposure,9,exposure,right,right,FALSE,94,122,0.77,0.19,0.81,5,0.333,right,left,TRUE,distracter_target,gaze
051716_03,9_test,9,test,face,straightahead,FALSE,45,117,0.38,0.33,0,4,0.3,right,left,FALSE,target_distracter,gaze
051716_03,9_test,9,test,left,straightahead,FALSE,48,117,0.41,0.33,0,4,0.3,right,left,FALSE,target_distracter,gaze
051716_03,9_test,9,test,right,straightahead,TRUE,24,117,0.21,0.33,0,4,0.3,right,left,FALSE,target_distracter,gaze
051716_04,1_exposure,1,exposure,face,straightahead,FALSE,29,120,0.24,0.53,0,6,0.333,face,right,FALSE,face_distracter,no-gaze
051716_04,1_exposure,1,exposure,left,straightahead,TRUE,48,120,0.4,0.53,0,6,0.333,face,right,FALSE,face_distracter,no-gaze
051716_04,1_exposure,1,exposure,right,straightahead,FALSE,43,120,0.36,0.53,0,6,0.333,face,right,FALSE,face_distracter,no-gaze
051716_04,1_test,1,test,face,straightahead,FALSE,37,108,0.34,0.48,0,6,0.233,face,left,FALSE,face_distracter,no-gaze
051716_04,1_test,1,test,left,straightahead,FALSE,37,108,0.34,0.48,0,6,0.233,face,left,FALSE,face_distracter,no-gaze
051716_04,1_test,1,test,right,straightahead,TRUE,34,108,0.31,0.48,0,6,0.233,face,left,FALSE,face_distracter,no-gaze
051716_04,10_exposure,10,exposure,face,straightahead,FALSE,7,113,0.06,0.69,0,4,0.233,face,left,TRUE,face_target,no-gaze
051716_04,10_exposure,10,exposure,left,straightahead,TRUE,73,113,0.65,0.69,0,4,0.233,face,left,TRUE,face_target,no-gaze
051716_04,10_exposure,10,exposure,right,straightahead,FALSE,33,113,0.29,0.69,0,4,0.233,face,left,TRUE,face_target,no-gaze
051716_04,10_test,10,test,face,straightahead,FALSE,22,113,0.19,0.63,0,6,0.933,left,right,FALSE,image_away,no-gaze
051716_04,10_test,10,test,left,straightahead,TRUE,57,113,0.5,0.63,0,6,0.933,left,right,FALSE,image_away,no-gaze
051716_04,10_test,10,test,right,straightahead,FALSE,34,113,0.3,0.63,0,6,0.933,left,right,FALSE,image_away,no-gaze
051716_04,11_exposure,11,exposure,face,straightahead,FALSE,23,111,0.21,0.44,0,5,0.4,face,right,FALSE,face_distracter,no-gaze
051716_04,11_exposure,11,exposure,left,straightahead,TRUE,39,111,0.35,0.44,0,5,0.4,face,right,FALSE,face_distracter,no-gaze
051716_04,11_exposure,11,exposure,right,straightahead,FALSE,49,111,0.44,0.44,0,5,0.4,face,right,FALSE,face_distracter,no-gaze
051716_04,11_test,11,test,face,straightahead,FALSE,58,117,0.5,0.75,0,3,0.233,face,left,FALSE,face_distracter,no-gaze
051716_04,11_test,11,test,left,straightahead,FALSE,15,117,0.13,0.75,0,3,0.233,face,left,FALSE,face_distracter,no-gaze
051716_04,11_test,11,test,right,straightahead,TRUE,44,117,0.38,0.75,0,3,0.233,face,left,FALSE,face_distracter,no-gaze
051716_04,12_exposure,12,exposure,face,straightahead,FALSE,41,110,0.37,0.38,0,4,0.3,face,right,FALSE,face_distracter,no-gaze
051716_04,12_exposure,12,exposure,left,straightahead,TRUE,26,110,0.24,0.38,0,4,0.3,face,right,FALSE,face_distracter,no-gaze
051716_04,12_exposure,12,exposure,right,straightahead,FALSE,43,110,0.39,0.38,0,4,0.3,face,right,FALSE,face_distracter,no-gaze
051716_04,12_test,12,test,face,straightahead,FALSE,51,117,0.44,0.59,0,5,0.233,face,left,FALSE,face_distracter,no-gaze
051716_04,12_test,12,test,left,straightahead,FALSE,27,117,0.23,0.59,0,5,0.233,face,left,FALSE,face_distracter,no-gaze
051716_04,12_test,12,test,right,straightahead,TRUE,39,117,0.33,0.59,0,5,0.233,face,left,FALSE,face_distracter,no-gaze
051716_04,13_exposure,13,exposure,face,straightahead,FALSE,65,113,0.58,0.65,0,4,0.3,face,right,TRUE,face_target,no-gaze
051716_04,13_exposure,13,exposure,left,straightahead,FALSE,17,113,0.15,0.65,0,4,0.3,face,right,TRUE,face_target,no-gaze
051716_04,13_exposure,13,exposure,right,straightahead,TRUE,31,113,0.27,0.65,0,4,0.3,face,right,TRUE,face_target,no-gaze
051716_04,13_test,13,test,face,straightahead,FALSE,38,109,0.35,0.65,0,4,0.433,left,right,TRUE,image_away,no-gaze
051716_04,13_test,13,test,left,straightahead,FALSE,25,109,0.23,0.65,0,4,0.433,left,right,TRUE,image_away,no-gaze
051716_04,13_test,13,test,right,straightahead,TRUE,46,109,0.42,0.65,0,4,0.433,left,right,TRUE,image_away,no-gaze
051716_04,14_exposure,14,exposure,face,straightahead,FALSE,10,114,0.09,0.55,0,6,0.333,face,right,FALSE,face_distracter,no-gaze
051716_04,14_exposure,14,exposure,left,straightahead,TRUE,57,114,0.5,0.55,0,6,0.333,face,right,FALSE,face_distracter,no-gaze
051716_04,14_exposure,14,exposure,right,straightahead,FALSE,47,114,0.41,0.55,0,6,0.333,face,right,FALSE,face_distracter,no-gaze
051716_04,14_test,14,test,face,straightahead,FALSE,54,107,0.5,0.98,0,1,0.3,left,right,TRUE,image_away,no-gaze
051716_04,14_test,14,test,left,straightahead,FALSE,1,107,0.01,0.98,0,1,0.3,left,right,TRUE,image_away,no-gaze
051716_04,14_test,14,test,right,straightahead,TRUE,52,107,0.49,0.98,0,1,0.3,left,right,TRUE,image_away,no-gaze
051716_04,15_exposure,15,exposure,face,straightahead,FALSE,9,108,0.08,0.31,0,3,0.6,face,left,FALSE,face_distracter,no-gaze
051716_04,15_exposure,15,exposure,left,straightahead,FALSE,68,108,0.63,0.31,0,3,0.6,face,left,FALSE,face_distracter,no-gaze
051716_04,15_exposure,15,exposure,right,straightahead,TRUE,31,108,0.29,0.31,0,3,0.6,face,left,FALSE,face_distracter,no-gaze
051716_04,15_test,15,test,face,straightahead,FALSE,57,118,0.48,0.87,0,2,0.3,right,left,TRUE,distracter_target,no-gaze
051716_04,15_test,15,test,left,straightahead,TRUE,53,118,0.45,0.87,0,2,0.3,right,left,TRUE,distracter_target,no-gaze
051716_04,15_test,15,test,right,straightahead,FALSE,8,118,0.07,0.87,0,2,0.3,right,left,TRUE,distracter_target,no-gaze
051716_04,16_exposure,16,exposure,face,straightahead,FALSE,7,111,0.06,0.5,0,5,0.267,face,left,TRUE,face_target,no-gaze
051716_04,16_exposure,16,exposure,left,straightahead,TRUE,52,111,0.47,0.5,0,5,0.267,face,left,TRUE,face_target,no-gaze
051716_04,16_exposure,16,exposure,right,straightahead,FALSE,52,111,0.47,0.5,0,5,0.267,face,left,TRUE,face_target,no-gaze
051716_04,16_test,16,test,face,straightahead,FALSE,21,100,0.21,0.67,0,3,2.067,left,face,FALSE,image_away,no-gaze
051716_04,16_test,16,test,left,straightahead,TRUE,53,100,0.53,0.67,0,3,2.067,left,face,FALSE,image_away,no-gaze
051716_04,16_test,16,test,right,straightahead,FALSE,26,100,0.26,0.67,0,3,2.067,left,face,FALSE,image_away,no-gaze
051716_04,2_exposure,2,exposure,face,straightahead,FALSE,25,121,0.21,0.44,0,5,0.367,face,left,FALSE,face_distracter,no-gaze
051716_04,2_exposure,2,exposure,left,straightahead,FALSE,54,121,0.45,0.44,0,5,0.367,face,left,FALSE,face_distracter,no-gaze
051716_04,2_exposure,2,exposure,right,straightahead,TRUE,42,121,0.35,0.44,0,5,0.367,face,left,FALSE,face_distracter,no-gaze
051716_04,2_test,2,test,face,straightahead,FALSE,7,114,0.06,0.48,0,4,0.233,face,left,FALSE,face_distracter,no-gaze
051716_04,2_test,2,test,left,straightahead,FALSE,56,114,0.49,0.48,0,4,0.233,face,left,FALSE,face_distracter,no-gaze
051716_04,2_test,2,test,right,straightahead,TRUE,51,114,0.45,0.48,0,4,0.233,face,left,FALSE,face_distracter,no-gaze
051716_04,3_exposure,3,exposure,face,straightahead,FALSE,7,114,0.06,0.67,0,5,0.467,face,left,TRUE,face_target,no-gaze
051716_04,3_exposure,3,exposure,left,straightahead,TRUE,72,114,0.63,0.67,0,5,0.467,face,left,TRUE,face_target,no-gaze
051716_04,3_exposure,3,exposure,right,straightahead,FALSE,35,114,0.31,0.67,0,5,0.467,face,left,TRUE,face_target,no-gaze
051716_04,3_test,3,test,face,straightahead,FALSE,31,114,0.27,0.67,0,6,0.2,left,face,FALSE,image_away,no-gaze
051716_04,3_test,3,test,left,straightahead,TRUE,56,114,0.49,0.67,0,6,0.2,left,face,FALSE,image_away,no-gaze
051716_04,3_test,3,test,right,straightahead,FALSE,27,114,0.24,0.67,0,6,0.2,left,face,FALSE,image_away,no-gaze
051716_04,4_exposure,4,exposure,face,straightahead,FALSE,43,115,0.37,0.46,0,5,0.3,face,left,FALSE,face_distracter,no-gaze
051716_04,4_exposure,4,exposure,left,straightahead,FALSE,39,115,0.34,0.46,0,5,0.3,face,left,FALSE,face_distracter,no-gaze
051716_04,4_exposure,4,exposure,right,straightahead,TRUE,33,115,0.29,0.46,0,5,0.3,face,left,FALSE,face_distracter,no-gaze
051716_04,4_test,4,test,face,straightahead,FALSE,17,96,0.18,0.35,0,6,0.233,face,left,FALSE,face_distracter,no-gaze
051716_04,4_test,4,test,left,straightahead,FALSE,51,96,0.53,0.35,0,6,0.233,face,left,FALSE,face_distracter,no-gaze
051716_04,4_test,4,test,right,straightahead,TRUE,28,96,0.29,0.35,0,6,0.233,face,left,FALSE,face_distracter,no-gaze
051716_04,5_exposure,5,exposure,face,straightahead,FALSE,10,107,0.09,0.81,0,2,0.367,face,left,FALSE,face_distracter,no-gaze
051716_04,5_exposure,5,exposure,left,straightahead,FALSE,18,107,0.17,0.81,0,2,0.367,face,left,FALSE,face_distracter,no-gaze
051716_04,5_exposure,5,exposure,right,straightahead,TRUE,79,107,0.74,0.81,0,2,0.367,face,left,FALSE,face_distracter,no-gaze
051716_04,5_test,5,test,face,straightahead,FALSE,45,115,0.39,0.53,0,4,0.1,left,face,FALSE,image_away,no-gaze
051716_04,5_test,5,test,left,straightahead,TRUE,37,115,0.32,0.53,0,4,0.1,left,face,FALSE,image_away,no-gaze
051716_04,5_test,5,test,right,straightahead,FALSE,33,115,0.29,0.53,0,4,0.1,left,face,FALSE,image_away,no-gaze
051716_04,6_exposure,6,exposure,face,straightahead,FALSE,29,100,0.29,0.55,0,5,0.367,face,right,TRUE,face_target,no-gaze
051716_04,6_exposure,6,exposure,left,straightahead,FALSE,32,100,0.32,0.55,0,5,0.367,face,right,TRUE,face_target,no-gaze
051716_04,6_exposure,6,exposure,right,straightahead,TRUE,39,100,0.39,0.55,0,5,0.367,face,right,TRUE,face_target,no-gaze
051716_04,6_test,6,test,face,straightahead,FALSE,10,115,0.09,0.6,0,6,0.333,face,right,FALSE,face_distracter,no-gaze
051716_04,6_test,6,test,left,straightahead,TRUE,63,115,0.55,0.6,0,6,0.333,face,right,FALSE,face_distracter,no-gaze
051716_04,6_test,6,test,right,straightahead,FALSE,42,115,0.37,0.6,0,6,0.333,face,right,FALSE,face_distracter,no-gaze
051716_04,7_exposure,7,exposure,face,NA,NA,0,102,0,0.52,0,4,0.467,left,right,FALSE,image_away,no-gaze
051716_04,7_exposure,7,exposure,left,straightahead,TRUE,53,102,0.52,0.52,0,4,0.467,left,right,FALSE,image_away,no-gaze
051716_04,7_exposure,7,exposure,right,straightahead,FALSE,49,102,0.48,0.52,0,4,0.467,left,right,FALSE,image_away,no-gaze
051716_04,7_test,7,test,face,straightahead,FALSE,46,112,0.41,0.92,0,3,0.567,left,right,FALSE,image_away,no-gaze
051716_04,7_test,7,test,left,straightahead,TRUE,61,112,0.54,0.92,0,3,0.567,left,right,FALSE,image_away,no-gaze
051716_04,7_test,7,test,right,straightahead,FALSE,5,112,0.04,0.92,0,3,0.567,left,right,FALSE,image_away,no-gaze
051716_04,8_exposure,8,exposure,face,straightahead,FALSE,32,106,0.3,0.45,0,6,0.2,face,left,FALSE,face_distracter,no-gaze
051716_04,8_exposure,8,exposure,left,straightahead,FALSE,41,106,0.39,0.45,0,6,0.2,face,left,FALSE,face_distracter,no-gaze
051716_04,8_exposure,8,exposure,right,straightahead,TRUE,33,106,0.31,0.45,0,6,0.2,face,left,FALSE,face_distracter,no-gaze
051716_04,8_test,8,test,face,straightahead,FALSE,40,93,0.43,0.74,0,4,0.467,face,right,TRUE,face_target,no-gaze
051716_04,8_test,8,test,left,straightahead,FALSE,14,93,0.15,0.74,0,4,0.467,face,right,TRUE,face_target,no-gaze
051716_04,8_test,8,test,right,straightahead,TRUE,39,93,0.42,0.74,0,4,0.467,face,right,TRUE,face_target,no-gaze
051716_04,9_exposure,9,exposure,face,straightahead,FALSE,21,90,0.23,0.55,0,5,0.233,face,left,FALSE,face_distracter,no-gaze
051716_04,9_exposure,9,exposure,left,straightahead,FALSE,31,90,0.34,0.55,0,5,0.233,face,left,FALSE,face_distracter,no-gaze
051716_04,9_exposure,9,exposure,right,straightahead,TRUE,38,90,0.42,0.55,0,5,0.233,face,left,FALSE,face_distracter,no-gaze
051716_04,9_test,9,test,face,straightahead,FALSE,60,102,0.59,0.95,0,3,1.433,left,right,FALSE,image_away,no-gaze
051716_04,9_test,9,test,left,straightahead,TRUE,40,102,0.39,0.95,0,3,1.433,left,right,FALSE,image_away,no-gaze
051716_04,9_test,9,test,right,straightahead,FALSE,2,102,0.02,0.95,0,3,1.433,left,right,FALSE,image_away,no-gaze
051716_05,1_exposure,1,exposure,face,left,FALSE,10,126,0.08,0.34,0.66,5,0.5,right,left,FALSE,target_distracter,gaze
051716_05,1_exposure,1,exposure,left,left,FALSE,77,126,0.61,0.34,0.66,5,0.5,right,left,FALSE,target_distracter,gaze
051716_05,1_exposure,1,exposure,right,left,TRUE,39,126,0.31,0.34,0.66,5,0.5,right,left,FALSE,target_distracter,gaze
051716_05,1_test,1,test,face,straightahead,FALSE,21,116,0.18,0.59,0,6,0.433,left,face,FALSE,image_away,gaze
051716_05,1_test,1,test,left,straightahead,TRUE,56,116,0.48,0.59,0,6,0.433,left,face,FALSE,image_away,gaze
051716_05,1_test,1,test,right,straightahead,FALSE,39,116,0.34,0.59,0,6,0.433,left,face,FALSE,image_away,gaze
051716_05,10_exposure,10,exposure,face,NA,NA,0,120,0,0.78,0.78,2,0.6,left,right,TRUE,image_away,gaze
051716_05,10_exposure,10,exposure,left,right,FALSE,27,120,0.22,0.78,0.78,2,0.6,left,right,TRUE,image_away,gaze
051716_05,10_exposure,10,exposure,right,right,TRUE,93,120,0.78,0.78,0.78,2,0.6,left,right,TRUE,image_away,gaze
051716_05,10_test,10,test,face,NA,NA,0,105,0,0.59,0,3,0.3,right,left,FALSE,target_distracter,gaze
051716_05,10_test,10,test,left,straightahead,FALSE,43,105,0.41,0.59,0,3,0.3,right,left,FALSE,target_distracter,gaze
051716_05,10_test,10,test,right,straightahead,TRUE,62,105,0.59,0.59,0,3,0.3,right,left,FALSE,target_distracter,gaze
051716_05,11_exposure,11,exposure,face,left,FALSE,11,126,0.09,0.96,0.96,2,0.233,left,right,FALSE,image_away,gaze
051716_05,11_exposure,11,exposure,left,left,TRUE,110,126,0.87,0.96,0.96,2,0.233,left,right,FALSE,image_away,gaze
051716_05,11_exposure,11,exposure,right,left,FALSE,5,126,0.04,0.96,0.96,2,0.233,left,right,FALSE,image_away,gaze
051716_05,11_test,11,test,face,NA,NA,0,105,0,0.81,0,3,0.233,right,left,FALSE,target_distracter,gaze
051716_05,11_test,11,test,left,straightahead,FALSE,20,105,0.19,0.81,0,3,0.233,right,left,FALSE,target_distracter,gaze
051716_05,11_test,11,test,right,straightahead,TRUE,85,105,0.81,0.81,0,3,0.233,right,left,FALSE,target_distracter,gaze
051716_05,12_exposure,12,exposure,face,left,FALSE,3,113,0.03,0.1,0.9,2,0.167,right,left,FALSE,target_distracter,gaze
051716_05,12_exposure,12,exposure,left,left,FALSE,99,113,0.88,0.1,0.9,2,0.167,right,left,FALSE,target_distracter,gaze
051716_05,12_exposure,12,exposure,right,left,TRUE,11,113,0.1,0.1,0.9,2,0.167,right,left,FALSE,target_distracter,gaze
051716_05,12_test,12,test,face,straightahead,FALSE,31,120,0.26,0.45,0,7,0.233,left,right,TRUE,image_away,gaze
051716_05,12_test,12,test,left,straightahead,FALSE,49,120,0.41,0.45,0,7,0.233,left,right,TRUE,image_away,gaze
